F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
53924,0.0240807,0.0240806993097067,0.9200445,0.4073307,-0.6727561,0.1162861,0.0719381,-0.03043424,0.9901395
53926,0.0166683,0.0407489985227585,0.9199895,0.4073258,-0.6727838,0.1162648,0.071772,-0.03036302,0.9901562
53930,0.0166688,0.0574177987873554,0.9199354,0.4073169,-0.6727852,0.1162805,0.0715147,-0.03021296,0.9901776
53934,0.0166658,0.074083598330617,0.9198469,0.4072839,-0.6727054,0.1164278,0.07130102,-0.03004078,0.990181
53938,0.0166656,0.0907491985708475,0.9197206,0.4072234,-0.6726266,0.1165522,0.07111929,-0.02984767,0.9901852
53940,0.0166663,0.107415499165654,0.9196627,0.4072077,-0.672618,0.1166255,0.07105632,-0.02976934,0.9901835
53944,0.0205913,0.128006799146533,0.9195196,0.4071191,-0.6725605,0.1168961,0.07092018,-0.02950794,0.9901692
53948,0.0166704,0.144677199423313,0.9194309,0.4070698,-0.6724782,0.1171991,0.07087488,-0.02930536,0.9901426
53952,0.0180424,0.16271959990263,0.9194129,0.4070571,-0.6724228,0.1173719,0.07085866,-0.02922065,0.9901258
53954,0.0166689,0.179388500750065,0.9193766,0.4070501,-0.6723835,0.1175305,0.0708509,-0.02912392,0.9901104
53958,0.0166679,0.196056401357055,0.9192904,0.4070051,-0.6723238,0.117689,0.07085548,-0.02905202,0.9900934
53964,0.0197712,0.215827601030469,0.9191386,0.4069731,-0.6722875,0.1178722,0.0709446,-0.02894764,0.9900682
53966,0.0218255,0.237653100863099,0.9190964,0.4069678,-0.6722699,0.1178824,0.07098069,-0.02890243,0.9900658
53970,0.0166674,0.254320500418544,0.919057,0.4069813,-0.6722353,0.1179258,0.0709856,-0.02890238,0.9900602
53972,0.0179818,0.27230229973793,0.919028,0.4070036,-0.6722542,0.117937,0.07101844,-0.02889428,0.9900568
53978,0.0169725,0.289274800568819,0.9189504,0.4070067,-0.6722386,0.1179382,0.07113702,-0.02880491,0.9900507
53980,0.0166675,0.305942300707102,0.9189141,0.4070188,-0.672227,0.1179524,0.07116981,-0.0287191,0.9900492
53984,0.0166685,0.32261080108583,0.9187956,0.4070229,-0.6722003,0.1179676,0.07122133,-0.02853638,0.9900489
53986,0.0169147,0.339525500312448,0.9187425,0.4070307,-0.6721748,0.1179734,0.0712598,-0.02840364,0.9900493
53992,0.018385,0.357910500839353,0.9186168,0.4070409,-0.6721669,0.1179089,0.07123241,-0.02813044,0.9900668
53994,0.0166674,0.374577900394797,0.9185615,0.4070491,-0.6721531,0.1179155,0.07120197,-0.02802039,0.9900713
53998,0.0178094,0.392387300729752,0.9184318,0.4070716,-0.6721618,0.1178841,0.071022,-0.02778169,0.9900947
54000,0.0166674,0.409054700285196,0.9183292,0.4071046,-0.6721862,0.1178651,0.07090596,-0.02767517,0.9901082
54004,0.01776,0.426814699545503,0.9181681,0.4071032,-0.672155,0.1178716,0.0706449,-0.02742846,0.990133
54008,0.0166671,0.443481799215078,0.9181246,0.4071096,-0.6722131,0.1178941,0.07049779,-0.02733879,0.9901432
54012,0.0172009,0.460682699456811,0.9180104,0.4071002,-0.6722516,0.1179082,0.07022206,-0.02712453,0.9901671
54014,0.0166689,0.477351600304246,0.9179796,0.4071144,-0.672249,0.1179146,0.07003906,-0.02702961,0.9901819
54018,0.017402,0.494753601029515,0.9178885,0.4071461,-0.6722524,0.1179601,0.06977309,-0.02679945,0.9902015
54020,0.0169572,0.511710800230503,0.917841,0.4071484,-0.6722614,0.1179609,0.06965505,-0.02667797,0.990213
54026,0.019172,0.530882799997926,0.9177892,0.4071563,-0.6721749,0.1180234,0.06949317,-0.02643057,0.9902235
54030,0.0183368,0.549219600856304,0.9177133,0.4071328,-0.672168,0.1180854,0.06937355,-0.02624029,0.9902295
54032,0.0199814,0.569201000034809,0.9176909,0.4071206,-0.6721572,0.118117,0.0693501,-0.02617084,0.9902293
54036,0.016668,0.585868999361992,0.9176739,0.4071485,-0.6721624,0.1181882,0.06925042,-0.02604055,0.9902312
54038,0.0169005,0.602769499644637,0.9176733,0.407173,-0.6722003,0.1182157,0.06921642,-0.02599612,0.9902315
54042,0.0166672,0.619436699897051,0.9176493,0.4071573,-0.67222,0.1181697,0.06919757,-0.02591379,0.9902405
54046,0.0176039,0.637040600180626,0.9176104,0.4071817,-0.6722245,0.1181322,0.06919319,-0.02585905,0.9902467
54050,0.0166672,0.65370780043304,0.9175864,0.4071981,-0.6722544,0.1180066,0.06927477,-0.02583169,0.9902567
54052,0.0181792,0.671887001022697,0.9175655,0.4071881,-0.6722619,0.1179581,0.06929111,-0.02579319,0.9902623
54058,0.0199374,0.691824400797486,0.9175651,0.4072424,-0.6722401,0.1178365,0.06930435,-0.02571992,0.9902777
54060,0.0166681,0.708492500707507,0.9175761,0.4072643,-0.6722245,0.1177343,0.06932148,-0.02569951,0.9902892
54064,0.0168309,0.725323401391506,0.9176115,0.4073085,-0.6721839,0.1176115,0.06936625,-0.02570566,0.9903005
54066,0.0166675,0.741990901529789,0.9176211,0.4073277,-0.6721742,0.1176205,0.0693639,-0.02577444,0.9902979
54072,0.0169676,0.75895850174129,0.9176408,0.4073265,-0.6721319,0.1175934,0.06942987,-0.02582538,0.9902951
54074,0.0166679,0.77562640234828,0.917675,0.4073269,-0.6721432,0.1176303,0.06946253,-0.0258277,0.9902884
54076,0.016667,0.792293401435018,0.9176744,0.4073511,-0.6720966,0.1176649,0.06950468,-0.02577124,0.9902828
54080,0.0166673,0.808960702270269,0.9176814,0.4073724,-0.6721028,0.1176712,0.0695406,-0.02571988,0.9902808
54084,0.0166669,0.825627602636814,0.9176774,0.4074216,-0.6721482,0.1176101,0.0695629,-0.02570773,0.9902868
54086,0.0166848,0.842312403023243,0.9176841,0.4074468,-0.6721511,0.1175628,0.06957373,-0.02572316,0.9902913
54090,0.0166776,0.858990002423525,0.917697,0.4074643,-0.672205,0.1175366,0.06955907,-0.02574693,0.9902948
54094,0.0166659,0.875655902549624,0.9177102,0.4074347,-0.672217,0.1174743,0.0695291,-0.02574672,0.9903043
54098,0.0171284,0.892784303054214,0.9176848,0.4074621,-0.6722248,0.1174412,0.06942189,-0.02577226,0.9903151
54100,0.0166674,0.909451702609658,0.9176673,0.4074625,-0.6722139,0.1173956,0.06940721,-0.02582506,0.9903201
54104,0.0169759,0.926427602767944,0.9176443,0.40748,-0.6722306,0.1173727,0.06929528,-0.02588279,0.9903292
54106,0.0166673,0.943094903603196,0.917636,0.4074943,-0.6722435,0.117345,0.06929122,-0.02591485,0.9903319
54112,0.0166661,0.959761003032327,0.9176103,0.4075466,-0.6722631,0.1172583,0.06926456,-0.02593272,0.9903436
54114,0.0166683,0.976429302245378,0.9175949,0.4075511,-0.6722564,0.1172091,0.06927154,-0.0259078,0.9903496
54118,0.0177307,0.994160002097487,0.9175657,0.407593,-0.6723111,0.1171326,0.06923031,-0.02580897,0.9903641
54120,0.0166729,1.01083290204406,0.9175472,0.4076077,-0.6723268,0.1170909,0.069176,-0.02580126,0.990373
54124,0.0185496,1.02938250266016,0.9175233,0.4076273,-0.6723741,0.1170288,0.06906646,-0.02577231,0.9903888
54128,0.0188357,1.04821820184588,0.9175262,0.4076366,-0.6724086,0.1170249,0.06898599,-0.02569527,0.9903969
54134,0.02027,1.06848820112646,0.9174411,0.4076242,-0.6724074,0.1170348,0.06872218,-0.0255012,0.990419
54136,0.0197201,1.08820830099285,0.9174039,0.4076492,-0.6724216,0.1170206,0.06862957,-0.02544577,0.9904286
54140,0.016668,1.10487630032003,0.9173551,0.4076319,-0.672423,0.1170901,0.06844272,-0.02539431,0.9904346
54142,0.0166743,1.12155060097575,0.9173223,0.4076099,-0.6724139,0.1171366,0.06838373,-0.02535319,0.9904342
54146,0.0173443,1.13889490067959,0.9172813,0.4076227,-0.6724613,0.1171559,0.06827398,-0.02526779,0.9904417
54150,0.0176192,1.15651410073042,0.917255,0.4076291,-0.672469,0.1172059,0.06823856,-0.02524448,0.9904388
54154,0.0166659,1.17318000085652,0.9171919,0.4076049,-0.6724825,0.1172119,0.0682145,-0.02524915,0.9904397
54156,0.0190294,1.19220940023661,0.9171554,0.4076097,-0.6724678,0.1171967,0.06821537,-0.02527566,0.9904407
54160,0.016667,1.20887639932334,0.9170815,0.4076155,-0.6724533,0.1172,0.06827053,-0.02528925,0.9904362
54164,0.017638,1.22651439905167,0.9170454,0.4075694,-0.6724725,0.1172004,0.06834254,-0.02529084,0.9904311
54168,0.0179982,1.24451259896159,0.9170292,0.407572,-0.6724769,0.117196,0.06841648,-0.02523499,0.990428
