F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
182514,0.0220722,0.0220721997320652,1.066292,0.108455,-0.3427448,0.6054668,-0.2522701,0.6431248,0.3951713,0.154056414961815,0,0.3729342,0.116577,0.1241675,0.9786828,-0.1729945,0.08324164,0.07296365
182518,0.0177708,0.0398430004715919,1.066202,0.1079732,-0.3427147,0.6050846,-0.2540407,0.6435757,0.3938862,0.15187768638134,0,0.3727448,0.1162924,0.123455,0.9788669,-0.1716636,0.08400392,0.07276328
182520,0.0167104,0.0565534010529518,1.066275,0.1075258,-0.3427411,0.6048722,-0.2547784,0.6444479,0.3923068,0.148058712482452,0,0.3727147,0.1162016,0.1229732,0.9789786,-0.1702596,0.08576114,0.07251029
182524,0.0166682,0.0732216015458107,1.066463,0.1072563,-0.3425011,-0.6056234,0.2556247,-0.6445931,-0.3903539,0.150591641664505,0,0.372741,0.1162749,0.1225258,0.9791734,-0.1690868,0.08681447,0.07136067
182526,0.0189948,0.0922164022922516,1.065956,0.1068027,-0.3427126,0.6053773,-0.2567134,0.6450354,0.3892891,0.151937693357468,0,0.3725011,0.1164625,0.1222563,0.9791429,-0.1688901,0.08861993,0.07001309
182532,0.0166677,0.108884101733565,1.06558,0.1068656,-0.3426134,0.605175,-0.2572778,0.6455271,0.3884151,0.14859676361084,0,0.3727126,0.1159562,0.1218027,0.9792402,-0.1678813,0.08978915,0.0695874
182534,0.0225982,0.131482301279902,1.064954,0.1068983,-0.3425455,0.6051288,-0.2575442,0.6460528,0.3874351,0.144993647933006,0,0.3726134,0.1155805,0.1218656,0.9793493,-0.1671075,0.09046309,0.06903946
182538,0.0166678,0.148150101304054,1.063568,0.1069475,-0.342471,-0.6028166,0.2610003,-0.6469349,-0.3872549,0.138903826475143,0,0.3725455,0.1149542,0.1218983,0.9794567,-0.1665206,0.09099982,0.0682235
182540,0.016667,0.164817100390792,1.063097,0.1066774,-0.3423148,0.60333,-0.2616522,0.6465455,0.3866653,0.126757025718689,0,0.372471,0.1135675,0.1219475,0.9797533,-0.1630565,0.09279679,0.06989233
182546,0.0166666,0.181483700871468,1.062132,0.1061442,-0.3424155,-0.6014411,0.2635079,-0.6472419,-0.3871824,0.123639754951,0,0.3723148,0.1130973,0.1216774,0.9796245,-0.1632864,0.09384593,0.06975912
182548,0.0166667,0.198150400072336,1.061805,0.1059051,-0.3422392,0.6004632,-0.2637266,0.6479328,0.3873958,0.136012122035027,0,0.3724155,0.1121319,0.1211442,0.979869,-0.1609483,0.09425057,0.07119894
182552,0.0166672,0.21481760032475,1.062132,0.1048939,-0.3414584,-0.5961968,0.2645959,-0.6517599,-0.3869723,0.13909737765789,0,0.3722392,0.1118045,0.1209051,0.9800747,-0.1598293,0.09383254,0.07144009
