F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
36358,0.0202215,0.0202214997261763,0.8417904,0.4286838,-0.5107755,0.09588221,0.01274102,0.02447542,0.9950102
36360,0.0166686,0.0368900988250971,0.8417075,0.4286712,-0.5107835,0.09573708,0.01257084,0.0245369,0.9950248
36366,0.0166662,0.0535562988370657,0.8415628,0.4285831,-0.5107465,0.09553894,0.01231948,0.02462748,0.9950448
36368,0.0195905,0.0731467995792627,0.8415182,0.4285754,-0.5106946,0.09553126,0.01225039,0.02472013,0.9950441
36372,0.0166678,0.0898145996034145,0.8415196,0.4285686,-0.5106403,0.09561746,0.01231642,0.0248597,0.9950315
36374,0.0166688,0.106483399868011,0.8415158,0.4285277,-0.5106087,0.09571261,0.0124521,0.02497404,0.9950178
36382,0.0239024,0.130385799333453,0.8416118,0.4284461,-0.5105616,0.09624464,0.01283953,0.02508657,0.9949587
36384,0.0202291,0.150614898651838,0.84164,0.4284141,-0.51052,0.09651231,0.01312924,0.02507357,0.9949293
36386,0.0166683,0.16728319786489,0.8417165,0.428352,-0.5104706,0.09672931,0.01338267,0.02503662,0.9949058
36390,0.0166672,0.183950398117304,0.8418072,0.428265,-0.5103322,0.09717667,0.01401294,0.02497012,0.9948552
36394,0.016667,0.200617397204041,0.8418854,0.4282353,-0.5102226,0.09753902,0.0144787,0.02492081,0.9948143
36398,0.0166689,0.217286298051476,0.8420156,0.4281507,-0.5101506,0.09796652,0.01505226,0.0248818,0.9947647
36402,0.0166663,0.233952598646283,0.8420101,0.4280715,-0.5100889,0.09823758,0.01554626,0.02481319,0.9947321
36406,0.0166651,0.250617697834969,0.8421427,0.427931,-0.5100259,0.09864983,0.0161703,0.02466808,0.994685
36408,0.0195763,0.270193997770548,0.8422461,0.4278943,-0.5100222,0.09884711,0.01656135,0.02454401,0.994662
36416,0.0166676,0.286861598491669,0.8425894,0.4278704,-0.5098786,0.09879097,0.01747049,0.02427045,0.9946588
36418,0.032674,0.319535598158836,0.8426706,0.4278874,-0.5098516,0.09876769,0.0177362,0.02417321,0.9946588
36420,0.0166681,0.336203698068857,0.842753,0.4278814,-0.5098122,0.098677,0.01797781,0.02407191,0.9946659
36424,0.0166672,0.352870898321271,0.8429085,0.427896,-0.5097992,0.09868637,0.01839822,0.02387881,0.9946619
36428,0.0166668,0.369537698104978,0.8429533,0.427903,-0.5097868,0.09876245,0.01881926,0.02373041,0.9946501
36432,0.0166667,0.386204397305846,0.8430968,0.4278843,-0.5096931,0.098791,0.01928821,0.023549,0.9946426
36436,0.0166671,0.402871496975422,0.8432071,0.4279392,-0.5097301,0.09881334,0.01969175,0.02333664,0.9946374
36438,0.0166664,0.419537896290421,0.8434129,0.4279777,-0.5098139,0.09859415,0.02009737,0.02316384,0.9946551
36442,0.0166671,0.436204995959997,0.843522,0.4280213,-0.5098206,0.09850585,0.02027904,0.02304375,0.9946629
36446,0.0166674,0.452872395515442,0.8436846,0.4281232,-0.509905,0.09820097,0.02059353,0.02276681,0.994693
36448,0.0166658,0.469538195058703,0.8437613,0.4281128,-0.5099528,0.09788619,0.0207027,0.02264633,0.9947245
36454,0.0166668,0.48620499484241,0.8438133,0.4281873,-0.5099982,0.09773426,0.02079504,0.02245159,0.994742
36456,0.0186425,0.504847494885325,0.8438657,0.4281943,-0.5100176,0.09767446,0.02080734,0.02237268,0.9947494
36462,0.0166693,0.521516794338822,0.8439054,0.4282711,-0.5101594,0.0975948,0.02069374,0.02217282,0.994764
36466,0.0259926,0.547509394586086,0.8439265,0.4282934,-0.5101678,0.09767666,0.02055998,0.0221943,0.9947583
36468,0.0176009,0.565110294148326,0.8438942,0.4283566,-0.5102272,0.09767696,0.0204951,0.02219621,0.9947596
36472,0.0166668,0.581777093932033,0.8439139,0.4283639,-0.510229,0.09760239,0.02028412,0.02223202,0.9947704
36474,0.0166671,0.598444193601608,0.843902,0.4283957,-0.5102708,0.09753954,0.02021782,0.02225951,0.9947773
36478,0.0166677,0.615111893042922,0.8438916,0.4284048,-0.5102604,0.09746213,0.02025676,0.02230264,0.9947831
36482,0.0192777,0.634389592334628,0.8438661,0.4284333,-0.5103127,0.09744789,0.02026557,0.0223947,0.9947823
36486,0.0166671,0.651056692004204,0.8438535,0.4284396,-0.5102988,0.09749541,0.02035206,0.02245527,0.9947745
36490,0.0204858,0.67154249176383,0.8438323,0.4284267,-0.510278,0.0974034,0.02042509,0.02248426,0.9947813
36494,0.0166669,0.688209392130375,0.843841,0.4284553,-0.5102452,0.09740443,0.02054716,0.02237825,0.9947811
36496,0.0218144,0.710023792460561,0.8438472,0.4284709,-0.5102184,0.09739844,0.02061958,0.02235394,0.9947807
36502,0.016668,0.726691791787744,0.843871,0.4284737,-0.5101594,0.09726663,0.02080057,0.02232476,0.9947906
36506,0.0215362,0.748227991163731,0.8439323,0.4284682,-0.5101227,0.09744438,0.02089657,0.02219585,0.994774
36508,0.0187941,0.767022091895342,0.843958,0.4284697,-0.5100996,0.09733403,0.02096368,0.02217954,0.9947838
36512,0.0166671,0.783689191564918,0.844016,0.428454,-0.5100895,0.09732424,0.02109176,0.0221199,0.9947833
36516,0.0180927,0.801781890913844,0.84408,0.4284326,-0.5100684,0.0972484,0.02120164,0.02209416,0.994789
36522,0.0166671,0.81844899058342,0.8441567,0.4283476,-0.5099972,0.09732062,0.02146767,0.02196548,0.9947791
36524,0.0281447,0.846593691036105,0.8441942,0.4283419,-0.5099754,0.09721591,0.02150179,0.02189497,0.9947901
36528,0.0167047,0.863298391923308,0.8440933,0.428342,-0.510005,0.09694714,0.02154852,0.02191049,0.994815
36532,0.0219261,0.885224491357803,0.8441188,0.4283435,-0.5099774,0.09681227,0.02149703,0.02179162,0.9948319
36536,0.0166675,0.901891991496086,0.8441733,0.4284098,-0.510077,0.09674335,0.02144594,0.02168505,0.994842
36540,0.0166674,0.918559391051531,0.8441924,0.4283847,-0.5100251,0.09667045,0.02144704,0.02144506,0.9948543
36542,0.0173318,0.935891190543771,0.8442542,0.4283676,-0.5100264,0.09672526,0.02146883,0.02133246,0.9948509
36546,0.0166667,0.952557889744639,0.8443086,0.4283842,-0.5101156,0.09668425,0.02143272,0.02133183,0.9948556
36550,0.0192853,0.971843190491199,0.84432,0.4283673,-0.5100092,0.09665641,0.02136559,0.02133695,0.9948597
36554,0.0166672,0.988510390743613,0.8443738,0.4284447,-0.510196,0.09661333,0.0213506,0.02131715,0.9948646
36556,0.0213466,1.00985699146986,0.8444062,0.4284516,-0.5101752,0.09661987,0.02155141,0.0212304,0.9948615
36562,0.016667,1.0265239905566,0.8444653,0.4284679,-0.5102987,0.09659521,0.02166449,0.02110398,0.9948642
36566,0.0233169,1.04984088987112,0.844466,0.4285009,-0.510374,0.09664453,0.02167913,0.0210506,0.9948602
36568,0.0174295,1.06727039068937,0.8445002,0.4285329,-0.5103371,0.09666645,0.02170978,0.02101833,0.994858
36572,0.0166676,1.08393799141049,0.8445128,0.4286155,-0.5104703,0.09649936,0.02165269,0.02105357,0.9948748
36576,0.0177779,1.10171589069068,0.8445156,0.4286218,-0.5105128,0.09651802,0.02160178,0.02101797,0.9948748
36580,0.0166674,1.11838329024613,0.8445683,0.4284914,-0.5104464,0.09661576,0.02156629,0.02093267,0.9948679
36582,0.0178263,1.13620959036052,0.8445719,0.4285173,-0.5104766,0.09655037,0.0216296,0.02095383,0.9948725
36586,0.0166674,1.15287698991597,0.8446075,0.4285627,-0.5104976,0.09651881,0.02155098,0.02090324,0.9948783
36590,0.0191431,1.1720200907439,0.8446552,0.428531,-0.5104292,0.09642134,0.02149056,0.02089967,0.9948891
36596,0.0303863,1.20240639150143,0.8447801,0.4286235,-0.5104443,0.09635706,0.02163265,0.02065932,0.9948972
36600,0.0223007,1.22470709122717,0.8448021,0.4286389,-0.5104392,0.09637874,0.02164557,0.02050756,0.994898
36602,0.0166682,1.24137529172003,0.8448678,0.4286945,-0.5106162,0.09635564,0.02170516,0.02047282,0.9948997
36606,0.0166664,1.25804169103503,0.844933,0.4287083,-0.5106002,0.09643117,0.02185454,0.02040665,0.9948905
36608,0.016667,1.27470869012177,0.8449511,0.4286725,-0.5106228,0.09640384,0.02198549,0.02037284,0.9948909
36614,0.0166722,1.29138088971376,0.844947,0.42872,-0.5106151,0.09627443,0.02213861,0.0204294,0.9948989
36616,0.0166621,1.30804299004376,0.8448945,0.4286434,-0.5105099,0.09632375,0.02231847,0.02037412,0.9948912
36622,0.0166708,1.32471379078925,0.8448299,0.4286978,-0.5105896,0.09625127,0.0225796,0.02035027,0.9948928
36624,0.0203882,1.34510199166834,0.8447828,0.428703,-0.5104604,0.09637404,0.02269259,0.020357,0.9948782
36628,0.01667,1.36177199147642,0.8447695,0.4287058,-0.5104026,0.09633424,0.0227827,0.02036142,0.99488
36632,0.0187046,1.38047659210861,0.8447381,0.4286898,-0.5103542,0.0963968,0.0228557,0.02035526,0.9948723
36636,0.0196177,1.40009429119527,0.8447065,0.4286495,-0.5103053,0.09648222,0.02301418,0.02033503,0.9948608
