F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
49396,0.0404155,0.0404154993593693,0.861765,0.4056945,-0.7072284,-0.01511135,-0.005436001,0.03429983,0.9992826
49398,0.0176914,0.0581068992614746,0.861782,0.4056673,-0.7071748,-0.01486523,-0.005542117,0.03422393,0.9992883
49404,0.0166684,0.0747752990573645,0.8617721,0.4055872,-0.7070224,-0.01452557,-0.005666132,0.03397308,0.9993011
49406,0.0166659,0.0914411991834641,0.8617892,0.4055836,-0.7069467,-0.0143803,-0.005695038,0.03381578,0.9993084
49410,0.0169261,0.10836729966104,0.8618351,0.4054832,-0.7068344,-0.01403162,-0.005675772,0.03361893,0.9993201
49412,0.0166683,0.125035598874092,0.8618734,0.4054377,-0.7067703,-0.01377985,-0.005619958,0.03354957,0.9993263
49416,0.0166676,0.141703199595213,0.8619937,0.4053521,-0.7067224,-0.01340374,-0.005462039,0.03349786,0.999334
49418,0.0182715,0.15997469983995,0.8620434,0.4053476,-0.7066908,-0.01327881,-0.005342668,0.03348231,0.9993368
49422,0.0166728,0.176647499203682,0.8621486,0.4053969,-0.7066421,-0.01326877,-0.005027398,0.03347623,0.9993388
49426,0.0166626,0.193310098722577,0.8622064,0.4054438,-0.7066181,-0.01334708,-0.004883706,0.03343564,0.9993398
49430,0.0166686,0.209978697821498,0.8622997,0.4055237,-0.7065917,-0.01368368,-0.004664121,0.03331949,0.9993402
49432,0.0166658,0.226644497364759,0.8623268,0.4055314,-0.7065904,-0.01388721,-0.004610988,0.03323207,0.9993405
49436,0.0166669,0.243311397731304,0.8623791,0.4055643,-0.7065094,-0.01413002,-0.004530263,0.03308064,0.9993426
49438,0.0166677,0.259979097172618,0.8624099,0.4055731,-0.7065032,-0.01420448,-0.004541693,0.03292709,0.9993465
49444,0.0166662,0.276645297184587,0.8623874,0.4055749,-0.7065061,-0.01419048,-0.004555089,0.03258638,0.9993578
49448,0.0178875,0.294532796368003,0.862372,0.4055818,-0.7064974,-0.01405636,-0.004609613,0.03230645,0.9993685
49450,0.0182108,0.312743596732616,0.8623691,0.4055742,-0.7065186,-0.01396197,-0.004668435,0.03220969,0.9993727
49454,0.0166677,0.32941129617393,0.862371,0.4055469,-0.7065738,-0.01374011,-0.004794645,0.03209356,0.999379
49456,0.0166662,0.346077496185899,0.8624073,0.4055129,-0.7065919,-0.01368633,-0.004866636,0.03207763,0.9993799
49462,0.0166681,0.36274559609592,0.8624042,0.405512,-0.7067243,-0.01374331,-0.004972007,0.03206238,0.999379
49464,0.0166661,0.37941169552505,0.8624139,0.4054851,-0.7067645,-0.01384286,-0.005012779,0.03207317,0.9993771
49468,0.0166669,0.396078595891595,0.8624151,0.4054808,-0.706843,-0.01405905,-0.005056406,0.0321086,0.9993727
49470,0.0166669,0.41274549625814,0.8624098,0.4054926,-0.7068725,-0.01418131,-0.005060065,0.03216239,0.9993693
49474,0.0166669,0.429412396624684,0.8624313,0.4054896,-0.7069657,-0.01434864,-0.005062531,0.03231871,0.9993618
