F,DT,T,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W,Grip_pos,Grip_vel,Grip_eff
49396,0.0404155,0.0404154993593693,0.1286952,0.396731,0.4395609,0.07882118,0.1461337,0.9812626,0.09775417,2.9549999453593E-05,0,0
49398,0.0176914,0.0581068992614746,0.1286952,0.396731,0.4395609,0.07882118,0.1461337,0.9812626,0.09775417,2.9549999453593E-05,0,0
49404,0.0166684,0.0747752990573645,0.1287159,0.3967035,0.4395582,0.07881599,0.1461099,0.9812662,0.09775761,2.9549999453593E-05,0,0
49406,0.0166659,0.0914411991834641,0.1287159,0.3967035,0.4395582,0.07881599,0.1461099,0.9812662,0.09775761,2.9549999453593E-05,0,0
49410,0.0169261,0.10836729966104,0.1287159,0.3967035,0.4395582,0.07881599,0.1461099,0.9812662,0.09775761,2.88933333649766E-05,0,0
49412,0.0166683,0.125035598874092,0.1287425,0.3966658,0.4395555,0.07881561,0.146078,0.9812706,0.09776202,2.88933333649766E-05,0,0
49416,0.0166676,0.141703199595213,0.1287425,0.3966658,0.4395555,0.07881561,0.146078,0.9812706,0.09776202,2.88933333649766E-05,0,0
49418,0.0182715,0.15997469983995,0.1287425,0.3966658,0.4395555,0.07881561,0.146078,0.9812706,0.09776202,2.88933333649766E-05,0,0
49422,0.0166728,0.176647499203682,0.1287876,0.3966178,0.4395493,0.07884167,0.1460376,0.9812735,0.09777166,2.88933333649766E-05,0,0
49426,0.0166626,0.193310098722577,0.1287876,0.3966178,0.4395493,0.07884167,0.1460376,0.9812735,0.09777166,2.88933333649766E-05,0,0
49430,0.0166686,0.209978697821498,0.1288641,0.3964746,0.4395463,0.07884932,0.1459049,0.9812905,0.09779315,2.88933333649766E-05,0,0
49432,0.0166658,0.226644497364759,0.1288641,0.3964746,0.4395463,0.07884932,0.1459049,0.9812905,0.09779315,2.88933333649766E-05,0,0
49436,0.0166669,0.243311397731304,0.1288641,0.3964746,0.4395463,0.07884932,0.1459049,0.9812905,0.09779315,2.88933333649766E-05,0,0
49438,0.0166677,0.259979097172618,0.128878,0.3963967,0.4395522,0.07886221,0.1458264,0.9812998,0.09780646,2.88933333649766E-05,0,0
49444,0.0166662,0.276645297184587,0.1288765,0.3963362,0.4395607,0.07885586,0.1457622,0.9813088,0.09781675,2.88933333649766E-05,0,0
49448,0.0178875,0.294532796368003,0.1288765,0.3963362,0.4395607,0.07885586,0.1457622,0.9813088,0.09781675,2.88933333649766E-05,0,0
49450,0.0182108,0.312743596732616,0.1288705,0.3962998,0.4395626,0.0788502,0.1457226,0.9813144,0.09782448,2.88933333649766E-05,0,0
49454,0.0166677,0.32941129617393,0.1288705,0.3962998,0.4395626,0.0788502,0.1457226,0.9813144,0.09782448,2.88933333649766E-05,0,0
49456,0.0166662,0.346077496185899,0.1288705,0.3962998,0.4395626,0.0788502,0.1457226,0.9813144,0.09782448,2.88933333649766E-05,0,0
49462,0.0166681,0.36274559609592,0.1288665,0.3962739,0.4395587,0.07885322,0.1456937,0.9813178,0.09783088,2.88933333649766E-05,0,0
49464,0.0166661,0.37941169552505,0.1288665,0.3962739,0.4395587,0.07885322,0.1456937,0.9813178,0.09783088,2.88933333649766E-05,0,0
49468,0.0166669,0.396078595891595,0.1288593,0.3962566,0.4395455,0.0788502,0.1456757,0.9813203,0.09783477,2.88933333649766E-05,0,0
49470,0.0166669,0.41274549625814,0.1288593,0.3962566,0.4395455,0.0788502,0.1456757,0.9813203,0.09783477,2.88933333649766E-05,0,0
49474,0.0166669,0.429412396624684,0.1288593,0.3962566,0.4395455,0.0788502,0.1456757,0.9813203,0.09783477,2.88933333649766E-05,0,0
49476,0.0166659,0.446078296750784,0.1288445,0.3961886,0.4395091,0.07885473,0.1456035,0.9813291,0.09785071,2.88933333649766E-05,0,0
49480,0.0166677,0.462745996192098,0.1288445,0.3961886,0.4395091,0.07885473,0.1456035,0.9813291,0.09785071,2.88933333649766E-05,0,0
49484,0.016669,0.479414995759726,0.1288445,0.3961886,0.4395091,0.07885473,0.1456035,0.9813291,0.09785071,2.88933333649766E-05,0,0
49486,0.0166654,0.49608039483428,0.1288378,0.3961699,0.4394961,0.0788544,0.145584,0.9813316,0.09785419,2.88933333649766E-05,0,0
