F,DT,T,Status,GazeX,GazeY,GazeZ,GazePosition,FocusDistance,FocusStability,StatusL,LeftX,LeftY,LeftZ,PositionL,PupilL,StatusR,RightX,RightY,RightZ,PositionR,PupilR
49396,0.0404155,0.0404154993593693,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
49398,0.0176914,0.0581068992614746,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
49404,0.0166684,0.0747752990573645,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
49406,0.0166659,0.0914411991834641,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
49410,0.0169261,0.10836729966104,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
49412,0.0166683,0.125035598874092,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
49416,0.0166676,0.141703199595213,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
49418,0.0182715,0.15997469983995,INVALID,,,,,,,INVALID,,,,,,INVALID,,,,,
49422,0.0166728,0.176647499203682,VALID,0.318255007266998,0.0133154867216945,0.947911620140076,0,2,0,VALID,0.313996195793152,0.0998947024345398,0.944154322147369,-0.0291499998420477,0.0545957386493683,INVALID,,,,,
49426,0.0166626,0.193310098722577,VALID,0.268347948789597,-0.149022549390793,0.951725602149963,0,2,0,INVALID,,,,,,VALID,0.121238604187965,-0.08982203155756,0.988551080226898,0.0291499998420477,0
49430,0.0166686,0.209978697821498,VALID,0.259668827056885,0.0389703586697578,0.964911103248596,0,2,0,VALID,0.293830037117004,0.143780782818794,0.94498199224472,-0.0291499998420477,0.0498533770442009,INVALID,,,,,
49432,0.0166658,0.226644497364759,VALID,0.187732517719269,0.0449803397059441,0.981189727783203,0,0.0700895041227341,0,VALID,0.289163082838058,0.163627654314041,0.943191766738892,-0.0291499998420477,0.0471228696405888,VALID,0.0186141282320023,-0.216565817594528,0.976090550422668,0.0291499998420477,0.0755059793591499
49436,0.0166669,0.243311397731304,VALID,0.166998952627182,0.010053638368845,0.985905826091766,0,0.0585149936378002,0,VALID,0.278748244047165,0.240088433027267,0.929869294166565,-0.0291499998420477,0.0595383904874325,VALID,0.0794502720236778,-0.148367285728455,0.985735654830933,0.0291499998420477,0.0861861407756805
49438,0.0166677,0.259979097172618,VALID,0.122348703444004,-0.0693769976496696,0.990059435367584,0,0.0406334660947323,0,VALID,0.276099890470505,0.303123950958252,0.912077128887177,-0.0291499998420477,0.0597273334860802,VALID,0.121205821633339,-0.12941774725914,0.984154582023621,0.0291499998420477,0
49444,0.0166662,0.276645297184587,VALID,0.184846356511116,0.348180711269379,0.91902232170105,0,2,0,VALID,0.269676804542542,0.372504562139511,0.887983560562134,-0.0291499998420477,0.0516515597701073,INVALID,,,,,
49448,0.0178875,0.294532796368003,VALID,0.203278392553329,0.271331280469894,0.94077479839325,0,2,0,VALID,0.258455961942673,0.317214131355286,0.912455856800079,-0.0291499998420477,0.0649148747324944,INVALID,,,,,
49450,0.0182108,0.312743596732616,VALID,0.184154495596886,0.180960103869438,0.966095507144928,0,0.0416543148458004,0,VALID,0.226297095417976,0.319135099649429,0.920294761657715,-0.0291499998420477,0.0584867894649506,VALID,0.127924978733063,-0.028198080137372,0.991382896900177,0.0291499998420477,0
49454,0.0166677,0.32941129617393,VALID,0.167225018143654,0.121491864323616,0.978404581546783,0,2,0,VALID,0.203806206583977,0.314605295658112,0.927084982395172,-0.0291499998420477,0.0592009574174881,INVALID,,,,,
49456,0.0166662,0.346077496185899,VALID,0.168893933296204,0.185604766011238,0.968000888824463,0,2,0,VALID,0.201445683836937,0.318515598773956,0.926265299320221,-0.0291499998420477,0.0623368471860886,INVALID,,,,,
