F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
120800,0.0184824,0.0184824001044035,1.083326,0.5989309,-0.2373127,-0.4397759,0.2806478,-0.7349065,-0.4332973,0,0.251147717237473,0.3922601,0.1332718,0.1698831,0.9927214,0.002358865,0.01109899,0.1198978
120800,0.0166684,0.0351507999002934,1.083475,0.598951,-0.2373911,0.4390809,-0.2806919,0.7353426,0.4332337,0,0.251176059246063,0.3923128,0.1333256,0.1699308,0.9927223,0.002644612,0.01093468,0.1198994
120800,0.0166668,0.051817599684,1.083549,0.5988646,-0.2374062,0.4387405,-0.2805473,0.7356794,0.4331006,0,0.251608639955521,0.3923912,0.1334749,0.169951,0.9927266,0.003422065,0.01066289,0.1198691
120800,0.016667,0.0684845987707376,1.083671,0.5987768,-0.237496,0.4383499,-0.2802997,0.7361147,0.4329164,0,0.251315623521805,0.3924063,0.1335493,0.1698646,0.9927536,0.003824768,0.0104205,0.1196539
120800,0.0166661,0.0851506981998682,1.083727,0.5987241,-0.2375515,0.438286,-0.2802038,0.7362511,0.4328114,0,0.251123368740082,0.392496,0.1336709,0.1697768,0.9927945,0.004288118,0.01008256,0.1193273
120800,0.0166676,0.101818298920989,1.083938,0.5985117,-0.2376797,0.4382768,-0.2801052,0.7364914,0.4324754,0,0.251787930727005,0.3925516,0.1337274,0.1697241,0.9928142,0.004391345,0.01000479,0.1191666
120800,0.0166666,0.118484899401665,1.084062,0.5983679,-0.2377334,-0.4381654,0.2802127,-0.7365065,-0.4324931,0,0.251365751028061,0.3926798,0.1339379,0.1695117,0.9928601,0.004549375,0.01002934,0.1187757
120800,0.016667,0.135151898488402,1.084245,0.5980042,-0.2377101,0.4381609,-0.2798017,0.7366729,0.4324802,0,0.250124990940094,0.3927335,0.1340619,0.1693679,0.9928492,0.004677193,0.01006326,0.1188588
120800,0.0166681,0.151819998398423,1.084305,0.5977695,-0.237668,-0.4382066,0.279274,-0.7368148,-0.4325333,0,0.24424284696579,0.3927102,0.1342452,0.1690042,0.992884,0.004618521,0.00970968,0.1185997
120800,0.0166667,0.168486697599292,1.084456,0.5972074,-0.2376475,0.4380461,-0.278544,0.7369204,0.4329866,0,0.23407606780529,0.3926681,0.1343053,0.1687695,0.9929206,0.004454152,0.009256638,0.1183355
120800,0.0166676,0.185154298320413,1.084545,0.5968813,-0.2376606,0.4379566,-0.2784152,0.7368155,0.4333383,0,0.225463479757309,0.3926476,0.134456,0.1682074,0.9929276,0.004277206,0.008394208,0.1183474
120860,0.0166671,0.201821397989988,1.084623,0.5962898,-0.2377473,-0.4383809,0.2772128,-0.7371435,-0.4331222,0,0.223864451050758,0.3926607,0.1345454,0.1678813,0.9928979,0.004177247,0.008120436,0.1186186
120860,0.0166673,0.21848869882524,1.084639,0.5958855,-0.2377842,0.4385652,-0.2766987,0.7372522,0.4330795,0,0.218472316861153,0.3927474,0.1346231,0.1672897,0.9930176,0.003627114,0.007355834,0.1176813
120860,0.0166666,0.235155299305916,1.084681,0.5950461,-0.2377558,-0.4387604,0.2763382,-0.7372218,-0.4331637,0,0.217689901590347,0.3927843,0.1346388,0.1668855,0.9930626,0.003364058,0.007013609,0.1173298
120860,0.0166675,0.251822799444199,1.084702,0.5945501,-0.2377225,0.438808,-0.2763233,0.7371404,0.4332634,0,0.215728551149368,0.3927559,0.1346813,0.1660461,0.9930812,0.003053388,0.006766174,0.1171956
120860,0.0166668,0.268489599227905,1.084779,0.5935476,-0.237525,0.4390455,-0.275966,0.7373679,0.4328633,0,0.214461460709572,0.3927226,0.1347018,0.1655501,0.9930711,0.002951317,0.006742175,0.1172847
120860,0.0166663,0.285155899822712,1.084814,0.5930839,-0.2374327,0.4392822,-0.2755945,0.7375612,0.4325304,0,0.210775390267372,0.3925251,0.134779,0.1645476,0.9931438,0.002834134,0.006682486,0.1166737
120878,0.0166679,0.301823800429702,1.084869,0.5921961,-0.2373682,-0.4398292,0.2749702,-0.7378702,-0.4318444,0,0.20750018954277,0.3924327,0.1348138,0.1640839,0.9932097,0.002682087,0.006587471,0.1161207
120878,0.0166663,0.318490101024508,1.084857,0.5917289,-0.2373464,-0.4401898,0.2743572,-0.7381013,-0.4314714,0,0.208811178803444,0.3923683,0.1348687,0.1631961,0.9933337,0.002329562,0.006542258,0.1150655
120878,0.0166666,0.335156701505184,1.084821,0.5908619,-0.2373365,0.4403147,-0.2734969,0.7383203,0.4315157,0,0.209967583417892,0.3923464,0.134857,0.1627289,0.993421,0.00202286,0.006311503,0.1143283
120878,0.0166673,0.351824002340436,1.084789,0.5904765,-0.2373201,-0.4404111,0.2732273,-0.7383654,-0.4315107,0,0.208858996629715,0.3923366,0.1348208,0.1618618,0.9934797,0.001718826,0.005612853,0.1138577
120878,0.0166672,0.36849120259285,1.084727,0.5899581,-0.2372857,0.4404493,-0.2731539,0.7383627,0.4315231,0,0.207989037036896,0.3923202,0.134789,0.1614765,0.9935001,0.001571789,0.005427647,0.1136913
120878,0.0166668,0.385158002376556,1.084629,0.5897788,-0.237308,0.4404629,-0.2731987,0.7382492,0.4316749,0,0.207280337810516,0.3922858,0.1347266,0.1609581,0.9935042,0.00151232,0.005378271,0.1136593
120900,0.0166669,0.401824902743101,1.084371,0.5896093,-0.2372925,0.4404355,-0.2732438,0.7381985,0.431761,0,0.206125348806381,0.3923081,0.1346288,0.1607788,0.9934841,0.001431282,0.005371727,0.1138357
120900,0.0166665,0.418491402640939,1.084244,0.5896783,-0.2373365,0.4404062,-0.273467,0.7380864,0.4318412,0,0.204086259007454,0.3922926,0.1343709,0.1606093,0.9934713,0.001426086,0.005368297,0.1139478
120900,0.0166669,0.435158303007483,1.083977,0.5901206,-0.2375853,0.4401763,-0.2734681,0.738107,0.4320397,0,0.203375607728958,0.3923366,0.1342445,0.1606783,0.993446,0.00145678,0.005519783,0.1141602
120900,0.016667,0.451825302094221,1.083844,0.5904676,-0.2377442,-0.4400991,0.2733757,-0.7381438,-0.4321141,0,0.205256208777428,0.3925853,0.1339768,0.1611205,0.9934239,0.00160391,0.005343429,0.1143588
120900,0.0166672,0.468492502346635,1.083705,0.5913068,-0.2381574,-0.4398274,0.2737795,-0.7379626,-0.4324442,0,0.207354828715324,0.3927442,0.1338442,0.1614676,0.9934224,0.0016334,0.005201474,0.1143778
120900,0.0166674,0.48515990190208,1.083655,0.5917744,-0.2383131,0.4396684,-0.2740972,0.7378253,0.4326388,0,0.211723029613495,0.3931575,0.1337052,0.1623068,0.9933558,0.001830352,0.005308378,0.1149471
120900,0.016666,0.501825902611017,1.08359,0.5927563,-0.2385802,0.4395205,-0.274303,0.737717,0.4328433,0,0.21099941432476,0.3933132,0.1336549,0.1627743,0.9933104,0.001959031,0.005440798,0.1153303
120900,0.016667,0.518492901697755,1.083538,0.5932378,-0.2387109,-0.4395601,0.2743376,-0.73769,-0.4328272,0,0.208469912409782,0.3935803,0.1335896,0.1637563,0.9932721,0.002051514,0.00547853,0.1156564
120900,0.0166672,0.535160101950169,1.083446,0.5940356,-0.2388283,0.4397602,-0.2739777,0.7377256,0.4327911,0,0.208851024508476,0.393711,0.1335381,0.1642378,0.9932714,0.002023333,0.005532755,0.1156607
120900,0.0166671,0.551827201619744,1.083402,0.594352,-0.2388529,0.4398052,-0.273742,0.7378247,0.4327257,0,0.210483834147453,0.3938284,0.133446,0.1650356,0.9933023,0.001765888,0.00532944,0.1154085
120900,0.0166666,0.56849380210042,1.083361,0.5947376,-0.2388701,0.439679,-0.2734776,0.7379892,0.4327407,0,0.210942775011063,0.393853,0.1334019,0.165352,0.9933271,0.001709294,0.005169548,0.1152029
120900,0.0166676,0.585161402821541,1.08343,0.5948945,-0.2389324,0.439564,-0.2737779,0.7379051,0.432811,0,0.212713852524757,0.3938702,0.1333612,0.1657376,0.9933449,0.001789795,0.004875895,0.1150612
120900,0.016666,0.601827403530478,1.083563,0.5951523,-0.2389719,-0.4393959,0.2740807,-0.7377959,-0.4329761,0,0.216976836323738,0.3939325,0.1334298,0.1658945,0.9933147,0.001929832,0.00505651,0.1153108
120900,0.0166666,0.618494004011154,1.083644,0.5952694,-0.2389543,0.4393044,-0.2742654,0.7377067,0.4331041,0,0.218969643115997,0.393972,0.1335626,0.1661523,0.9932736,0.002079894,0.005181841,0.1156561
120900,0.0166671,0.63516110368073,1.08375,0.5954139,-0.2388989,0.4391749,-0.2741299,0.7376554,0.4334085,0,0.21907351911068,0.3939544,0.1336442,0.1662694,0.9932455,0.002146357,0.005254249,0.1158936
120900,0.0166669,0.651828004047275,1.083786,0.5954673,-0.2388784,-0.4391118,0.273933,-0.7376692,-0.4335732,0,0.218372166156769,0.393899,0.1337503,0.1664139,0.9932212,0.002110807,0.004971937,0.1161145
120900,0.0166673,0.668495304882526,1.083693,0.5953243,-0.2387509,-0.4389363,0.2737817,-0.7376855,-0.4338189,0,0.218175828456879,0.3938785,0.133786,0.1664673,0.9932172,0.002062535,0.004715647,0.1161604
120900,0.0166675,0.685162805020809,1.08361,0.5952423,-0.2386887,-0.4387439,0.2738672,-0.7376576,-0.4340067,0,0.214896515011787,0.393751,0.133693,0.1663243,0.9932004,0.00210185,0.004417819,0.1163145
120960,0.0168007,0.701963504776359,1.083382,0.595085,-0.2385693,0.4386927,-0.2739493,0.7376726,0.4339813,0,0.214542791247368,0.3936887,0.1336096,0.1662423,0.9931726,0.002228543,0.004336226,0.1165531
120960,0.016665,0.718628505244851,1.083255,0.5950379,-0.2385498,0.4386728,-0.2737843,0.7377443,0.4339837,0,0.213539123535156,0.3935694,0.1333819,0.166085,0.9931692,0.002309639,0.004391336,0.1165773
120960,0.0166672,0.735295705497265,1.083004,0.5950302,-0.2387075,0.4392023,-0.2729313,0.7380236,0.4335104,0,0.212903723120689,0.3935499,0.1332551,0.1660379,0.9931812,0.002300923,0.00423846,0.1164814
120960,0.0166672,0.751962905749679,1.082882,0.5950243,-0.2388237,0.4393709,-0.2725503,0.7382205,0.4332439,0,0.214361056685448,0.3937076,0.133004,0.1660302,0.9932981,0.001822713,0.003915047,0.1155002
120960,0.0166665,0.768629405647516,1.082665,0.5949545,-0.2390819,0.4396354,-0.2712309,0.7389607,0.432541,0,0.214731425046921,0.3938237,0.1328822,0.1660243,0.9933559,0.00170793,0.003757048,0.1150084
120978,0.016667,0.785296404734254,1.082598,0.5948671,-0.2392864,0.4397247,-0.2705813,0.7393088,0.4322621,0,0.221789225935936,0.394082,0.132665,0.1659545,0.9935294,0.001540517,0.002983451,0.1135264
120978,0.0166674,0.801963804289699,1.082518,0.5946923,-0.2396439,0.4397508,-0.2693615,0.740443,0.4310544,0,0.223418608307838,0.3942865,0.1325977,0.165867,0.9936061,0.001467929,0.002560502,0.1128639
120978,0.0166659,0.818629704415798,1.082515,0.5944858,-0.2396928,-0.4393228,0.2695779,-0.7407706,-0.4307927,0,0.225678071379662,0.394644,0.1325184,0.1656923,0.9938227,0.001815355,0.00193276,0.1109477
120978,0.0166673,0.83529700525105,1.082656,0.5941646,-0.2398299,-0.4389814,0.2696679,-0.7416689,-0.429537,0,0.227230429649353,0.3946929,0.1325153,0.1654858,0.9938353,0.002435632,0.002004754,0.1108227
