2243190,0.0473,0.0472999997437,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243204,0.0516013,0.0989012978971004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243214,0.0713988,0.170300099998713,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243222,0.0409599,0.211259998381138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243230,0.0453679,0.256627898663282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243238,0.0350902,0.291718099266291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243250,0.0423394,0.334057498723269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243260,0.0493239,0.383381400257349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243272,0.060034,0.443415399640799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243284,0.0582711,0.501686498522758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243294,0.0480107,0.549697197973728,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243306,0.0589357,0.608632899820805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243316,0.0599902,0.668623100966215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243324,0.0456324,0.714255500584841,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243334,0.0472308,0.761486299335957,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243344,0.0492419,0.810728199779987,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243354,0.0468154,0.857543598860502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243362,0.0442208,0.901764400303364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243372,0.0456448,0.947409201413393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243380,0.0449389,0.992348100990057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243388,0.0471171,1.03946520015597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243398,0.0399991,1.07946430146694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243406,0.0461801,1.12564440071583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243416,0.0443993,1.17004369944334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243424,0.0505576,1.22060129791498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243432,0.0406445,1.26124579831958,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243442,0.0389872,1.30023299902678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
