F,DT,T,tau1,tau2,tau3,tau4,tau5,tau6,tau7,con_x,con_y,con_z
372932,0.0175764,0.0175764001905918,-0.338527143001556,-22.3796787261963,0.982393443584442,15.5686483383179,0.678485989570618,2.74101948738098,-0.250693500041962,-2.44190617156494,-0.6823563319092,0.281760722203631
372936,0.0166682,0.0342446006834507,-0.489283978939056,-22.50266456604,0.958589732646942,16.0883636474609,0.618976712226868,2.77397847175598,-0.282736957073212,-2.45441298235824,-0.875667517033376,0.387062464617972
372938,0.0166668,0.0509114004671574,-0.390101850032806,-22.328104019165,0.958589732646942,15.8185873031616,0.618976712226868,2.75383687019348,-0.269919574260712,-2.37299167848285,-0.958456986177792,0.308154729510925
372942,0.0166666,0.0675780009478331,-0.390101850032806,-22.328104019165,0.958589732646942,15.8185873031616,0.618976712226868,2.75383687019348,-0.269919574260712,-2.37299167848285,-0.958456986177792,0.308154729510925
372944,0.0166669,0.0842449013143778,-0.390101850032806,-22.232889175415,0.982393443584442,15.7670125961304,0.607074856758118,2.72087788581848,-0.289145648479462,-2.38881737033435,-0.980169054129507,0.383891187634366
372948,0.0166668,0.100911701098084,-0.290919721126556,-21.9353427886963,1.05777192115784,15.4932699203491,0.445942044258118,2.70165181159973,-0.257102191448212,-2.47109065912441,-1.07737800873379,0.458550031669937
372950,0.0166668,0.117578500881791,-0.290919721126556,-21.9353427886963,1.05777192115784,15.4932699203491,0.445942044258118,2.70165181159973,-0.257102191448212,-2.47109065912441,-1.07737800873379,0.458550031669937
372956,0.017515,0.135093500837684,-0.413905560970306,-22.28049659729,1.01016449928284,15.7670125961304,0.285724759101868,2.72087788581848,-0.276328265666962,-2.21241646527396,-0.93062462603701,0.31345476342303
372958,0.0166667,0.151760200038552,-0.413905560970306,-22.28049659729,1.01016449928284,15.7670125961304,0.285724759101868,2.72087788581848,-0.276328265666962,-2.21241646527396,-0.93062462603701,0.31345476342303
372962,0.0166675,0.168427700176835,-0.437709271907806,-22.3043003082275,1.08554291725159,15.8899984359741,0.214313611388206,2.75383687019348,-0.269919574260712,-2.20401990186622,-0.94908571464,0.526613785862236
372964,0.0166714,0.18509910069406,-0.465480268001556,-22.3043003082275,1.08554291725159,16.3144989013672,0.0650826618075371,2.79320454597473,-0.295554339885712,-1.91419658468873,-0.611801411547035,0.675493750997994
372968,0.0166652,0.201764300465584,-0.465480268001556,-22.3043003082275,1.08554291725159,16.3144989013672,0.0650826618075371,2.79320454597473,-0.295554339885712,-1.91419658468873,-0.611801411547035,0.675493750997994
372972,0.0166667,0.218430999666452,-0.612269818782806,-22.328104019165,1.05777192115784,16.2906951904297,0.0888863727450371,2.75383687019348,-0.301963031291962,-1.78366372408312,-0.665252522909836,0.58032318847633
372976,0.0166669,0.235097900032997,-0.413905560970306,-22.28049659729,1.05777192115784,16.3621063232422,-0.00632847286760807,2.76024556159973,-0.334006488323212,-1.35155524586437,-0.546994228695709,0.514509211645629
372978,0.0166666,0.251764500513673,-0.413905560970306,-22.28049659729,1.05777192115784,16.3621063232422,-0.00632847286760807,2.76024556159973,-0.334006488323212,-1.35155524586437,-0.546994228695709,0.514509211645629
372982,0.0166681,0.268432600423694,-0.338527143001556,-22.2566928863525,1.05777192115784,16.2629241943359,-0.0301321838051081,2.74101948738098,-0.263510882854462,-1.21086059719392,-0.394138659429593,0.655529045427927
372984,0.0166686,0.285101199522614,-0.338527143001556,-22.2566928863525,1.05777192115784,16.2629241943359,-0.0301321838051081,2.74101948738098,-0.263510882854462,-1.21086059719392,-0.394138659429593,0.655529045427927
372990,0.0166659,0.301767099648714,-0.489283978939056,-22.2051181793213,1.01016449928284,16.2391204833984,-0.0722464397549629,2.73461079597473,-0.321189105510712,-1.17370666723552,-0.409205776628888,0.643270821246345
372992,0.0166682,0.318435300141573,-0.489283978939056,-22.2051181793213,1.01016449928284,16.2391204833984,-0.0722464397549629,2.73461079597473,-0.321189105510712,-1.17370666723552,-0.409205776628888,0.643270821246345
372996,0.0166657,0.335101000964642,-0.489283978939056,-22.2051181793213,1.01016449928284,16.2391204833984,-0.0722464397549629,2.73461079597473,-0.321189105510712,-1.17370666723552,-0.409205776628888,0.643270821246345
372998,0.0166668,0.351767800748348,-0.413905560970306,-22.1575107574463,0.958589732646942,16.1637420654297,0.00557338260114193,2.69524312019348,-0.269919574260712,-1.09015501255565,-0.521560870505056,0.669981081368123
373002,0.0166679,0.368435701355338,-0.640040814876556,-22.3043003082275,0.907015025615692,16.2391204833984,0.0110665466636419,2.76665425300598,-0.282736957073212,-1.01564732793837,-0.423500281026157,0.793697328257014
373004,0.0166674,0.385103100910783,-0.640040814876556,-22.3043003082275,0.907015025615692,16.2391204833984,0.0110665466636419,2.76665425300598,-0.282736957073212,-1.01564732793837,-0.423500281026157,0.793697328257014
373010,0.0166659,0.401769001036882,-0.489283978939056,-22.1337070465088,1.01016449928284,15.9177694320679,0.0531808063387871,2.62291646003723,-0.263510882854462,-0.9214443864613,-0.662340378299225,0.725031735848035
373012,0.0166668,0.418435800820589,-0.588466107845306,-22.1575107574463,0.934786021709442,16.1637420654297,0.0650826618075371,2.70165181159973,-0.276328265666962,-1.11505178154254,-0.628101711795436,0.627694958858705
373016,0.0166669,0.435102701187134,-0.612269818782806,-22.232889175415,0.958589732646942,16.0883636474609,-0.0667532756924629,2.74101948738098,-0.334006488323212,-1.0186697806444,-0.391529960392321,0.71374174236925
373018,0.0166668,0.45176950097084,-0.588466107845306,-22.3796787261963,0.958589732646942,16.1399383544922,0.0467721149325371,2.75383687019348,-0.250693500041962,-0.947644090400389,-0.528667269288719,0.724816169824676
373022,0.0166669,0.468436401337385,-0.814601361751556,-22.2566928863525,0.907015025615692,16.1915130615234,0.0293770935386419,2.74101948738098,-0.276328265666962,-1.16187694021452,-0.550891793804006,0.69340009880104
373024,0.0166672,0.485103601589799,-0.814601361751556,-22.2566928863525,0.907015025615692,16.1915130615234,0.0293770935386419,2.74101948738098,-0.276328265666962,-1.16187694021452,-0.550891793804006,0.69340009880104
373028,0.0166668,0.501770401373506,-0.889979779720306,-22.28049659729,0.708650767803192,16.1637420654297,0.124591939151287,2.68883442878723,-0.263510882854462,-1.28527502170148,-0.908897202417089,0.7527028103142
373030,0.0166668,0.518437201157212,-0.889979779720306,-22.28049659729,0.708650767803192,16.1637420654297,0.124591939151287,2.68883442878723,-0.263510882854462,-1.28527502170148,-0.908897202417089,0.7527028103142
373036,0.0166674,0.535104600712657,-0.913783490657806,-22.2051181793213,0.609468638896942,15.9415731430054,0.118183247745037,2.68151021003723,-0.23146741092205,-1.41702055124853,-1.01288446941116,0.682275772487448
373038,0.0166666,0.551771201193333,-1.0129656791687,-22.232889175415,0.506319224834442,16.0169525146484,0.0824776813387871,2.68151021003723,-0.2378761023283,-1.44397721241167,-0.951949960069958,0.664950111405094
373042,0.0166773,0.568448500707746,-1.0129656791687,-22.232889175415,0.506319224834442,16.0169525146484,0.0824776813387871,2.68151021003723,-0.2378761023283,-1.44397721241167,-0.951949960069958,0.664950111405094
373044,0.016667,0.585115499794483,-0.715419232845306,-22.1575107574463,0.784029185771942,15.9653768539429,0.0110665466636419,2.70806050300598,-0.282736957073212,-1.49952700541599,-0.941785575004811,0.690329973564854
373048,0.0166672,0.601782700046897,-0.612269818782806,-22.2566928863525,0.859407603740692,16.0645599365234,0.130085095763206,2.68883442878723,-0.21865002810955,-1.48532300375068,-1.23128544432903,0.738127519923214
