F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
82958,0.0421594,0.0421594008803368,0.8539953,0.4402971,-0.696134,0.05849737,0.09830244,-0.04897081,0.9922281
82960,0.0166672,0.0588266011327505,0.8539644,0.4401515,-0.6959352,0.05879378,0.09811345,-0.04895888,0.9922299
82964,0.0166666,0.0754932016134262,0.8539453,0.4400277,-0.6957981,0.05890868,0.09812202,-0.04891733,0.9922243
82968,0.0166681,0.092161301523447,0.8539768,0.4399167,-0.6956452,0.05920552,0.09798358,-0.04888653,0.9922218
82970,0.0166669,0.108828201889992,0.8540156,0.4397234,-0.695393,0.05942345,0.09796578,-0.04888503,0.9922106
82976,0.0166687,0.125496901571751,0.8541357,0.4396885,-0.6951091,0.05969763,0.09792873,-0.04877909,0.992203
82978,0.0212437,0.146740602329373,0.8544132,0.4395578,-0.6951457,0.05973609,0.09794553,-0.04877527,0.9921992
82982,0.0176949,0.164435502141714,0.8545707,0.4395181,-0.695025,0.05982172,0.0980371,-0.04885406,0.9921811
82984,0.0166683,0.181103801354766,0.8547342,0.4393981,-0.6949785,0.05987719,0.09814331,-0.04889243,0.9921654
82990,0.0166669,0.197770701721311,0.8548943,0.439268,-0.6948867,0.06007515,0.09827811,-0.04908861,0.9921304
82992,0.0167787,0.214549401775002,0.8550575,0.4392031,-0.6949414,0.0601384,0.09839056,-0.04924026,0.9921079
82996,0.0166681,0.231217501685023,0.8552001,0.4390698,-0.6949223,0.06018182,0.09865218,-0.04952143,0.9920653
83000,0.0171665,0.24838400259614,0.8554072,0.4389728,-0.6949187,0.06017684,0.09890783,-0.04976511,0.9920279
83004,0.0187707,0.267154702916741,0.8555936,0.4389298,-0.6948584,0.0600994,0.09922022,-0.050068,0.9919862
83006,0.0184468,0.285601502284408,0.8556876,0.4388966,-0.6948698,0.06001002,0.0993541,-0.05019703,0.9919717
83012,0.0244326,0.310034101828933,0.8558903,0.4388419,-0.6947944,0.0598684,0.09948727,-0.05046915,0.9919531
83014,0.0166933,0.326727401465178,0.8559742,0.4387528,-0.6947075,0.05981585,0.09956624,-0.05056893,0.9919432
83018,0.0166448,0.343372201547027,0.8561367,0.438679,-0.6946449,0.05988118,0.09962699,-0.05069626,0.9919267
83020,0.0166629,0.360035100951791,0.8562976,0.438613,-0.6945934,0.0598822,0.09970761,-0.05079145,0.9919137
83024,0.0166719,0.376707000657916,0.856496,0.4384487,-0.6944459,0.06020201,0.0997315,-0.0509197,0.9918854
83028,0.0166619,0.393368899822235,0.8566017,0.4383732,-0.6943396,0.06028455,0.09972083,-0.05095846,0.9918795
83032,0.0166706,0.410039499402046,0.8568529,0.4381885,-0.6942031,0.0605689,0.09980932,-0.05118636,0.9918414
83034,0.019018,0.429057499393821,0.8570068,0.4381075,-0.6940255,0.0606567,0.09989949,-0.05122808,0.9918249
83040,0.016668,0.445725498721004,0.8572757,0.4379742,-0.6936898,0.06066626,0.0998954,-0.05121471,0.9918254
