F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
82958,0.0421594,0.0421594008803368,1.079447,0.1821842,-0.3705584,-0.592714,0.3422192,-0.6848831,-0.2500224,0.0842368826270103,0,0.4007273,0.1292354,0.1976155,0.9747387,-0.07982588,0.2082984,-0.01114267
82960,0.0166672,0.0588266011327505,1.080094,0.18185,-0.3709024,-0.5928419,0.3435674,-0.683868,-0.2506484,0.0797129273414612,0,0.4005583,0.1294466,0.1971842,0.9746608,-0.07943637,0.208837,-0.01065448
82964,0.0166666,0.0754932016134262,1.080469,0.181561,-0.370742,0.5927773,-0.3434558,0.6839612,0.2506998,0.0786593705415726,0,0.4009024,0.130094,0.19685,0.9744349,-0.07967803,0.209865,-0.009208793
82968,0.0166681,0.092161301523447,1.081085,0.1813683,-0.3710517,-0.5924808,0.3449758,-0.6829483,-0.2520714,0.0794343054294586,0,0.400742,0.1304685,0.196561,0.9744714,-0.07963362,0.2097109,-0.009238992
82970,0.0166669,0.108828201889992,1.081432,0.1807439,-0.3707336,0.5920262,-0.3468789,0.6815451,0.2543155,0.0895185768604279,0,0.4010516,0.1310853,0.1963683,0.9743454,-0.07964385,0.210377,-0.007037772
82976,0.0166687,0.125496901571751,1.082321,0.1801805,-0.3703834,0.5929348,-0.3452989,0.6814242,0.2546725,0.0893653854727745,0,0.4007336,0.1314322,0.1957439,0.9742261,-0.07976838,0.210965,-0.003804003
82978,0.0212437,0.146740602329373,1.082709,0.1797098,-0.3699501,0.5925468,-0.3452015,0.6813042,0.2560253,0.0865145176649094,0,0.4003833,0.1323214,0.1951805,0.9743378,-0.08116323,0.2099024,-0.004417543
82982,0.0176949,0.164435502141714,1.083263,0.1792707,-0.3693382,-0.5928205,0.3456444,-0.6802071,-0.2577055,0.0890184119343758,0,0.39995,0.1327086,0.1947098,0.9745114,-0.0812424,0.2090849,-0.003277524
82984,0.0166683,0.181103801354766,1.083573,0.1788624,-0.3686368,-0.5931664,0.3450686,-0.6800906,-0.2579886,0.0857771039009094,0,0.3993382,0.1332628,0.1942707,0.9744599,-0.08217975,0.2089792,-0.001432226
82990,0.0166669,0.197770701721311,1.083643,0.1783663,-0.3675842,-0.5926764,0.345144,-0.6800478,-0.2591244,0.0853169038891792,0,0.3986368,0.1335732,0.1938625,0.9745039,-0.08276667,0.2085413,-0.001514081
82992,0.0167787,0.214549401775002,1.083664,0.1779582,-0.3673238,0.5928206,-0.3455042,0.6792853,0.2603113,0.0883174240589142,0,0.3975841,0.1336426,0.1933663,0.9746524,-0.08262274,0.2079085,-0.0004679377
82996,0.0166681,0.231217501685023,1.083995,0.1772811,-0.3671792,-0.5921169,0.3471198,-0.6789422,-0.2606588,0.0870996192097664,0,0.3973238,0.1336641,0.1929582,0.9746132,-0.08322418,0.2078512,0.000864085
83000,0.0171665,0.24838400259614,1.084648,0.1767321,-0.3675691,0.5917569,-0.3476998,0.6788104,0.2610464,0.0925186052918434,0,0.3971791,0.1339951,0.1922811,0.9744863,-0.0823469,0.2087842,0.002163238
83004,0.0187707,0.267154702916741,1.085233,0.176347,-0.3680273,0.5913997,-0.3482816,0.6784395,0.2620425,0.0953618064522743,0,0.397569,0.134648,0.1917321,0.9744751,-0.08200888,0.2089609,0.00286174
83006,0.0184468,0.285601502284408,1.085845,0.1762322,-0.3684375,-0.5916532,0.3478151,-0.6783817,-0.2622392,0.103205442428589,0,0.3980273,0.1352335,0.191347,0.9744899,-0.08191615,0.2089072,0.004120375
83012,0.0244326,0.310034101828933,1.086868,0.1754905,-0.3692047,-0.5908747,0.3515161,-0.6764489,-0.2640462,0.106039799749851,0,0.3984375,0.1358451,0.1912322,0.9745305,-0.08234643,0.2085505,0.00402164
83014,0.0166933,0.326727401465178,1.087403,0.1750506,-0.3692413,-0.5909683,0.3511126,-0.6760985,-0.2652686,0.102768324315548,0,0.3992047,0.1368679,0.1904905,0.9740824,-0.0817453,0.2107535,0.0080077
83018,0.0166448,0.343372201547027,1.08845,0.1742445,-0.3692172,-0.5922694,0.3498278,-0.6759975,-0.2643195,0.101638823747635,0,0.3992413,0.1374034,0.1900506,0.974189,-0.08238734,0.2099745,0.008878287
