F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
341512,0.0247344,0.0247344002127647,1.062619,0.5828825,-0.2405539,0.40759,-0.3384776,0.7625813,0.371178,0.625797748565674,0.790105223655701,0.395609,0.1127477,0.1539179,0.990193,0.0746177,0.0683635,0.09631427
341512,0.0166681,0.0414025001227856,1.062409,0.5828279,-0.2404993,0.4081725,-0.3374506,0.762947,0.3707212,0.625679314136505,0.792277812957764,0.3955539,0.1126187,0.1538825,0.9902986,0.07435707,0.06809168,0.09562083
341512,0.0166673,0.0580698009580374,1.062362,0.5826865,-0.2404393,-0.4082958,0.3374483,-0.7629201,-0.3706431,0.624779045581818,0.792921423912048,0.3954994,0.1124087,0.1538279,0.9904761,0.07381362,0.0676239,0.09452953
341512,0.0166671,0.0747369006276131,1.06235,0.582451,-0.2402725,-0.4082693,0.3380512,-0.7626961,-0.3705837,0.624674677848816,0.79310804605484,0.3954394,0.1123622,0.1536865,0.9904848,0.07372058,0.06770728,0.09444997
341512,0.0166662,0.0914031006395817,1.062312,0.5823424,-0.2402126,0.4083172,-0.3382911,0.7624764,0.3707641,0.624887406826019,0.791788101196289,0.3952726,0.1123496,0.153451,0.990407,0.07385911,0.06824667,0.09476875
341512,0.016667,0.108070099726319,1.062435,0.5821408,-0.2400265,0.4081978,-0.3393011,0.7619748,0.3710042,0.624065279960632,0.793556869029999,0.3952127,0.1123121,0.1533424,0.990372,0.07376315,0.06841457,0.09508828
341512,0.0166669,0.124737000092864,1.062474,0.5820758,-0.2399234,0.408262,-0.3402253,0.7615207,0.3710194,0.625688910484314,0.786742508411407,0.3950265,0.1124349,0.1531408,0.9902254,0.07392123,0.06916075,0.09594873
341512,0.016667,0.141403999179602,1.062506,0.5820762,-0.2396725,0.4083892,-0.3415926,0.7608477,0.3710037,0.627379715442657,0.783443450927734,0.3949234,0.1124735,0.1530758,0.9901053,0.07397664,0.06999841,0.09653656
341512,0.0166672,0.158071199432015,1.062507,0.5820988,-0.2395193,0.4085539,-0.342396,0.7605035,0.3707875,0.629829525947571,0.774731338024139,0.3946726,0.1125057,0.1530762,0.9899284,0.07404102,0.07126705,0.09736969
341512,0.0166669,0.17473809979856,1.062552,0.5822119,-0.2393103,0.4085895,-0.3438895,0.7597643,0.3708815,0.629116058349609,0.769403576850891,0.3945194,0.1125072,0.1530988,0.9898346,0.0740773,0.0721293,0.09765977
341512,0.0166673,0.191405400633812,1.062601,0.5823379,-0.2391921,0.4084634,-0.3446312,0.7594404,0.3709954,0.627312839031219,0.768267512321472,0.3943104,0.112552,0.1532118,0.9896284,0.07420261,0.07342793,0.09868073
341572,0.0166664,0.208071799948812,1.062633,0.5826861,-0.2391254,-0.4087206,0.3447907,-0.7592143,-0.3710267,0.626451313495636,0.766266405582428,0.3941922,0.1126011,0.1533379,0.9895161,0.074383,0.07398206,0.09925652
341572,0.0166668,0.224738599732518,1.06268,0.5829977,-0.2390842,0.4089963,-0.3447811,0.7591904,0.3707805,0.620169699192047,0.752691268920898,0.3941255,0.1126328,0.1536861,0.9895046,0.07412452,0.07423083,0.0993785
341572,0.0166668,0.241405399516225,1.06271,0.5836862,-0.2390662,-0.4097666,0.3444707,-0.7592669,-0.370061,0.618533194065094,0.744568645954132,0.3940843,0.11268,0.1539977,0.9895271,0.07394733,0.07443938,0.09912977
341572,0.0166668,0.258072199299932,1.062742,0.5841072,-0.2391626,0.4102353,-0.344317,0.7592865,0.3696442,0.613340735435486,0.727926254272461,0.3940663,0.1127103,0.1546862,0.9896298,0.07342774,0.07478369,0.09822747
341572,0.0166681,0.274740299209952,1.062784,0.5847862,-0.2393796,-0.4112575,0.3438861,-0.7593288,-0.3688219,0.604160666465759,0.71147084236145,0.3941627,0.1127422,0.1551072,0.9896861,0.07310664,0.07501683,0.09772074
341572,0.0166656,0.291405899450183,1.062782,0.5854746,-0.2396222,-0.412366,0.3431614,-0.7593383,-0.3682393,0.595808267593384,0.698027849197388,0.3943797,0.1127837,0.1557862,0.9898177,0.07235397,0.0754097,0.09663884
341572,0.016666,0.308071900159121,1.062829,0.5857127,-0.2397373,0.4127321,-0.3428994,0.7594714,0.3677984,0.587389886379242,0.687107145786285,0.3946223,0.1127823,0.1564746,0.9899838,0.07136434,0.07549755,0.09560022
341572,0.0166681,0.324740000069141,1.062834,0.5859848,-0.2398155,-0.4133338,0.3427237,-0.759551,-0.3671213,0.580161988735199,0.685281276702881,0.3947374,0.1128288,0.1567127,0.9900492,0.0711442,0.07559676,0.09500674
341572,0.0166671,0.341407099738717,1.062728,0.5863705,-0.2399521,0.4142662,-0.3418168,0.7599843,0.3660174,0.575962007045746,0.682168245315552,0.3948156,0.112834,0.1569848,0.9901195,0.07079571,0.07596749,0.0942361
341572,0.016667,0.358074098825455,1.062621,0.5865734,-0.2400358,-0.4148722,0.3408528,-0.760467,-0.3652268,0.567645192146301,0.678438723087311,0.3949522,0.1127279,0.1573705,0.9903145,0.07019178,0.07600324,0.09259474
341572,0.016667,0.374741097912192,1.062499,0.5870057,-0.2402273,-0.4158055,0.3380803,-0.761843,-0.3638722,0.559460818767548,0.678893327713013,0.3950359,0.1126211,0.1575734,0.9904922,0.06977888,0.07572352,0.09122562
341572,0.0166662,0.391407297924161,1.062491,0.5872274,-0.2402834,-0.4161352,0.3371272,-0.7622838,-0.3634562,0.548397183418274,0.677028119564056,0.3952274,0.1124986,0.1580057,0.9909348,0.06902073,0.07421103,0.08818793
341612,0.0166676,0.408074898645282,1.062582,0.5875869,-0.2404321,-0.4162093,0.335597,-0.7633035,-0.3626462,0.545741379261017,0.670420169830322,0.3952834,0.1124912,0.1582274,0.9910831,0.06872742,0.07367782,0.08719192
341612,0.0166666,0.424741499125957,1.062606,0.5878237,-0.2405391,-0.4163924,0.3345729,-0.7638521,-0.3622269,0.535503625869751,0.663756549358368,0.3954322,0.112582,0.1585869,0.9913036,0.06878965,0.07266242,0.08547159
341612,0.0166669,0.441408399492502,1.062673,0.5882314,-0.2406815,0.4165795,-0.3330975,0.7646052,0.3617828,0.5330650806427,0.663189709186554,0.3955391,0.1126063,0.1588237,0.9914513,0.06863758,0.07200096,0.08443404
