3078776,0.0490092,0.0490092001855373,False,True
3078786,0.0262686,0.0752777997404337,False,True
3078794,0.0445445,0.119822299107909,False,True
3078804,0.0425458,0.162368098273873,False,True
3078812,0.048326,0.210694098845124,False,True
3078822,0.0376818,0.248375898227096,False,True
3078830,0.0474331,0.295808998867869,False,True
3078840,0.0440326,0.339841598644853,False,True
3078848,0.0457342,0.385575799271464,False,True
3078858,0.0469179,0.432493699714541,False,True
3078868,0.0470221,0.479515800252557,False,True
3078876,0.0478984,0.527414200827479,False,True
3078884,0.0428377,0.57025190256536,False,True
3078894,0.0473559,0.617607804015279,False,True
3078904,0.0458645,0.66347230412066,False,True
3078908,0.0444979,0.707970203831792,False,True
3078914,0.0232549,0.731225103139877,False,True
3078920,0.0328032,0.764028303325176,False,True
3078926,0.0196214,0.783649703487754,False,True
3078934,0.0552861,0.838935801759362,False,True
3078942,0.0241745,0.863110302016139,False,True
3078952,0.0549502,0.918060502037406,False,True
3078958,0.0400849,0.958145400509238,False,True
3078968,0.0266359,0.984781300649047,False,True
3078978,0.051147,1.03592829965055,False,True
3078984,0.0428697,1.0787979979068,False,True
3078994,0.0386448,1.11744279973209,False,True
3079004,0.0421603,1.15960309840739,False,True
3079012,0.051758,1.2113610971719,False,True
3079020,0.0357253,1.24708639644086,False,True
3079030,0.0448314,1.29191779531538,False,True
3079040,0.0530686,1.34498639591038,False,True
3079050,0.0477126,1.39269899763167,False,True
3079060,0.0473111,1.44001009874046,False,True
3079068,0.0512448,1.49125489778817,False,True
3079078,0.0443536,1.53560849837959,False,True
3079086,0.0506122,1.58622069843113,False,True
3079092,0.0377788,1.6239994969219,False,True
3079100,0.0373647,1.66136419586837,False,True
3079112,0.043206,1.70457019470632,False,True
3079116,0.0446475,1.74921769462526,False,True
3079126,0.0157983,1.76501599512994,False,True
3079134,0.0501237,1.81513969413936,False,True
3079144,0.0448729,1.86001259274781,False,True
3079152,0.0480194,1.90803199447691,False,True
3079160,0.0421023,1.95013429410756,False,True
3079168,0.0433169,1.99345119483769,False,True
3079178,0.041286,2.03473719395697,False,True
3079188,0.0482957,2.08303289301693,False,True
3079196,0.0454924,2.12852529250085,False,True
3079208,0.0438044,2.17232969217002,False,True
3079216,0.0566485,2.22897819243371,False,True
3079226,0.0474886,2.27646679244936,False,True
3079232,0.0396087,2.31607549078763,False,True
3079238,0.0335419,2.34961738996208,False,True
3079248,0.0412316,2.39084898866713,False,True
3079258,0.0466554,2.43750439025462,False,True
3079264,0.0423335,2.47983788885176,False,True
3079274,0.0334346,2.51327248848975,False,True
3079284,0.0483846,2.56165708787739,False,True
3079292,0.0443226,2.60597968660295,False,True
3079300,0.0437808,2.64976048655808,False,True
3079310,0.0437971,2.69355758838356,False,True
3079318,0.0447857,2.73834328912199,False,True
3079326,0.0459357,2.78427899070084,False,True
3079336,0.0404462,2.82472519017756,False,True
3079346,0.0483257,2.8730508890003,False,True
3079356,0.0510159,2.92406678758562,False,True
3079366,0.05304,2.97710678912699,False,True
3079372,0.0404271,3.01753388904035,False,True
3079378,0.0382961,3.05582998879254,False,True
3079386,0.0266525,3.08248248882592,False,True
3079392,0.0421999,3.12468238733709,False,True
3079400,0.0286853,3.15336768701673,False,True
3079404,0.0310462,3.18441388756037,False,True
3079412,0.0367477,3.22116158902645,False,True
3079424,0.0476857,3.26884729042649,False,True
3079432,0.0400979,3.30894519016147,False,True
3079436,0.0400706,3.34901579096913,False,True
3079444,0.0183607,3.36737649142742,False,True
3079452,0.0480998,3.41547629237175,False,True
3079460,0.0424909,3.45796719193459,False,True
3079468,0.032397,3.49036419019103,False,True
3079476,0.0447323,3.53509648889303,False,True
3079486,0.041223,3.57631948962808,False,True
3079494,0.0494038,3.62572329118848,False,True
3079504,0.0478953,3.67361859232187,False,True
3079514,0.0346718,3.7082903906703,False,True
3079522,0.0534311,3.76172149181366,False,True
3079532,0.0441125,3.80583399161696,False,True
3079540,0.0458541,3.85168809071183,False,True
3079552,0.0424789,3.89416699111462,False,True
