F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
62210,0.0260514,0.0260514002293348,0.8998626,0.5147108,-0.7846246,0.06631435,0.05563717,-0.03423674,0.995658
62212,0.0207416,0.0467930007725954,0.8998683,0.5147011,-0.7846451,0.06631513,0.05560064,-0.0342961,0.9956579
62218,0.0166682,0.0634612012654543,0.89986,0.5147116,-0.7846726,0.06642006,0.05553261,-0.03446334,0.9956489
62224,0.0266612,0.090122401714325,0.899845,0.5146968,-0.784593,0.06644052,0.05559868,-0.03446761,0.9956437
62228,0.0244347,0.114557102322578,0.8998167,0.5146981,-0.7845562,0.06650128,0.05568839,-0.03441733,0.9956364
62234,0.025827,0.140384102240205,0.8997315,0.5146603,-0.7844786,0.06659137,0.05573107,-0.03442549,0.9956277
62238,0.0200703,0.160454401746392,0.8996714,0.5146637,-0.784545,0.06663626,0.05572534,-0.03442467,0.9956251
62240,0.0174293,0.177883701398969,0.8996505,0.5146446,-0.7845278,0.06670319,0.05570816,-0.03440557,0.9956222
62244,0.0166674,0.194551100954413,0.8995982,0.5146767,-0.7845386,0.06679588,0.05557603,-0.03432542,0.9956262
62246,0.0190416,0.213592700660229,0.8995569,0.5146669,-0.7845191,0.06680963,0.05546726,-0.03429519,0.9956324
62252,0.0166712,0.230263900011778,0.8994103,0.5145431,-0.7844602,0.06684151,0.05520266,-0.03422527,0.9956473
62254,0.0186112,0.248875100165606,0.8993483,0.5145296,-0.7844445,0.06686607,0.05503688,-0.03417507,0.9956565
62260,0.0166715,0.265546599403024,0.8992034,0.5145288,-0.784435,0.06691358,0.05461854,-0.03395042,0.9956841
62262,0.0209,0.286446599289775,0.8991475,0.5145277,-0.7844183,0.06694702,0.05446366,-0.03383976,0.9956941
62266,0.0166689,0.30311550013721,0.899067,0.5145129,-0.7842994,0.06694565,0.05406489,-0.0337304,0.9957196
62268,0.0211569,0.324272399768233,0.8990062,0.5145454,-0.784258,0.06697083,0.05387619,-0.03371254,0.9957288
62274,0.0166683,0.340940698981285,0.8988644,0.5145954,-0.7841381,0.06705099,0.05353795,-0.03362438,0.9957446
