F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
80344,0.0266341,0.0266341008245945,1.10482,0.1946245,-0.4987194,-0.5941417,0.08770118,-0.7125928,-0.362651,0,0,0.5286887,0.1535491,0.2094047,0.9815471,-0.1790764,-0.04665802,-0.04816505
80346,0.016667,0.0433010999113321,1.105484,0.1946458,-0.4986911,-0.5936753,0.08772956,-0.7126701,-0.3632554,0,0,0.5287194,0.1548201,0.2096245,0.9810309,-0.1804738,-0.04871077,-0.05132966
80350,0.0166681,0.059969199821353,1.106164,0.1945702,-0.4986662,-0.593331,0.08689223,-0.713276,-0.3628298,0,0,0.5286911,0.1554837,0.2096457,0.9810898,-0.1801933,-0.04914996,-0.05076876
80352,0.0166674,0.0766365993767977,1.106706,0.1945571,-0.4986081,0.5933262,-0.08633941,0.7134631,0.3626018,0,0,0.5286661,0.1561638,0.2095702,0.9810742,-0.1798392,-0.04985791,-0.05162956
80356,0.0166671,0.0933036990463734,1.107727,0.1942575,-0.4982933,0.5932194,-0.08567263,0.7139347,0.3620058,0,0,0.5286081,0.1567057,0.2095572,0.9810194,-0.1798908,-0.05022668,-0.05213048
80360,0.016666,0.109969699755311,1.108376,0.1940209,-0.4979617,0.5927098,-0.08572836,0.7145475,0.361618,0,0,0.5282933,0.1577266,0.2092575,0.9809873,-0.1796893,-0.05060973,-0.05304988
80362,0.0166674,0.126637099310756,1.1094,0.1938107,-0.497506,0.5919276,-0.08520222,0.7154257,0.3612872,0,0,0.5279617,0.1583759,0.209021,0.9811065,-0.1789003,-0.05069473,-0.0534302
80366,0.0166675,0.143304599449039,1.11011,0.1933196,-0.4973179,0.5909376,-0.08832757,0.7155516,0.3619075,0,0,0.5275059,0.1593999,0.2088107,0.9811998,-0.1779882,-0.05141443,-0.05407107
80370,0.0166663,0.159970900043845,1.110851,0.1932046,-0.4972715,-0.5907305,0.08884041,-0.7157981,-0.3616324,0,0,0.5273179,0.1601097,0.2083196,0.9817286,-0.1762018,-0.04962736,-0.0519535
80372,0.0166677,0.176638599485159,1.1114,0.1933295,-0.4975308,0.5908267,-0.08920126,0.7158723,0.3612394,0,0,0.5272715,0.1608512,0.2082046,0.9818404,-0.1756866,-0.04922238,-0.05197005
