F,DT,T,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W,Grip_pos,Grip_vel,Grip_eff
46294,0.0544643,0.0544642992317677,0.09002841,0.3205981,0.4331039,-0.2902796,0.1401858,0.9457541,-0.04043361,0.000195030006580055,0,0
46296,0.0166677,0.0711319986730814,0.09002841,0.3205981,0.4331039,-0.2902796,0.1401858,0.9457541,-0.04043361,0.000195030006580055,0,0
46300,0.0166676,0.0877995993942022,0.08983187,0.3210089,0.4330961,-0.2917286,0.1404571,0.9452455,-0.0409532,0.000195030006580055,0,0
46304,0.0166671,0.104466699063778,0.08983187,0.3210089,0.4330961,-0.2917286,0.1404571,0.9452455,-0.0409532,0.000195030006580055,0,0
46308,0.0166657,0.121132399886847,0.08983187,0.3210089,0.4330961,-0.2917286,0.1404571,0.9452455,-0.0409532,0.000195030006580055,0,0
46312,0.0166698,0.137802200391889,0.08963913,0.3214502,0.4330912,-0.2932914,0.1407489,0.9446939,-0.04151237,0.000195030006580055,0,0
46314,0.0183771,0.156179299578071,0.08963913,0.3214502,0.4330912,-0.2932914,0.1407489,0.9446939,-0.04151237,0.000195030006580055,0,0
46318,0.0166678,0.172847099602222,0.08950264,0.321801,0.4330517,-0.2946074,0.1409698,0.9442303,-0.0419885,0.000195030006580055,0,0
46320,0.0166746,0.189521700143814,0.08950264,0.321801,0.4330517,-0.2946074,0.1409698,0.9442303,-0.0419885,0.000195030006580055,0,0
46326,0.0166674,0.206189099699259,0.08932795,0.3222166,0.4328843,-0.2971306,0.1411653,0.9433764,-0.04274055,0.000195030006580055,0,0
46328,0.0166662,0.222855299711227,0.08932795,0.3222166,0.4328843,-0.2971306,0.1411653,0.9433764,-0.04274055,0.000195030006580055,0,0
46330,0.0166682,0.239523500204086,0.08932795,0.3222166,0.4328843,-0.2971306,0.1411653,0.9433764,-0.04274055,0.000195030006580055,0,0
46334,0.0166666,0.256190100684762,0.08932795,0.3222166,0.4328843,-0.2971306,0.1411653,0.9433764,-0.04274055,0.000195030006580055,0,0
46336,0.016666,0.2728561013937,0.0892271,0.3224368,0.4327054,-0.2993522,0.1412678,0.9426291,-0.04338235,0.000195030006580055,0,0
46342,0.0166675,0.289523601531982,0.0892271,0.3224368,0.4327054,-0.2993522,0.1412678,0.9426291,-0.04338235,0.000193716667126864,0,0
46346,0.0166667,0.306190300732851,0.0892271,0.3224368,0.4327054,-0.2993522,0.1412678,0.9426291,-0.04338235,0.000193716667126864,0,0
46348,0.0166662,0.32285650074482,0.08917287,0.3224857,0.4326025,-0.3003328,0.1412511,0.9423087,-0.04361974,0.000193716667126864,0,0
46350,0.0166669,0.339523401111364,0.08917287,0.3224857,0.4326025,-0.3003328,0.1412511,0.9423087,-0.04361974,0.000193716667126864,0,0
46354,0.0166678,0.356191201135516,0.08917287,0.3224857,0.4326025,-0.3003328,0.1412511,0.9423087,-0.04361974,0.000193716667126864,0,0
46358,0.0166676,0.372858801856637,0.08913724,0.3225444,0.4325301,-0.3012147,0.1412623,0.9420148,-0.04384942,0.000193716667126864,0,0
46360,0.0166651,0.389523901045322,0.08913724,0.3225444,0.4325301,-0.3012147,0.1412623,0.9420148,-0.04384942,0.000193716667126864,0,0
46366,0.0166681,0.406192000955343,0.08910562,0.3227874,0.4324827,-0.3030094,0.1414208,0.9413898,-0.04439224,0.000193716667126864,0,0
46368,0.0166659,0.422857901081443,0.08910562,0.3227874,0.4324827,-0.3030094,0.1414208,0.9413898,-0.04439224,0.000193716667126864,0,0
46372,0.016669,0.439526900649071,0.08910562,0.3227874,0.4324827,-0.3030094,0.1414208,0.9413898,-0.04439224,0.000193716667126864,0,0
46374,0.0172083,0.456735201179981,0.0890982,0.3229474,0.4324761,-0.3037811,0.1415239,0.9411131,-0.04465557,0.000194373336853459,0,0
46378,0.0166679,0.473403101786971,0.08908357,0.3230929,0.4324711,-0.3045934,0.1415997,0.9408268,-0.04491309,0.000194373336853459,0,0
46380,0.0166661,0.490069201216102,0.08908357,0.3230929,0.4324711,-0.3045934,0.1415997,0.9408268,-0.04491309,0.000194373336853459,0,0
46386,0.016669,0.50673820078373,0.08908549,0.3232369,0.4324647,-0.3053347,0.1416897,0.9405612,-0.04515959,0.000194373336853459,0,0
