F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
191208,0.0332765,0.0332764983177185,-2.421516,0.4730825,-1.488424,0.1659341,0.05952885,-0.005683251,0.9843221
191210,0.0166687,0.0499451979994774,-2.422162,0.47291,-1.488513,0.1652099,0.0608153,-0.005018871,0.9843689
191214,0.0166666,0.0666117984801531,-2.423068,0.4725918,-1.488518,0.1655172,0.06266311,-0.004034466,0.9842058
191218,0.0166662,0.0832779984921217,-2.423477,0.4724911,-1.48856,0.1659963,0.0635065,-0.003615196,0.9840727
191222,0.0166671,0.0999450981616974,-2.424207,0.4724122,-1.48854,0.1670255,0.06517372,-0.002804355,0.9837922
191224,0.0166686,0.116613697260618,-2.424485,0.4725281,-1.488572,0.1673722,0.06593066,-0.002468088,0.9836837
191228,0.0166655,0.133279196918011,-2.425234,0.4728216,-1.48855,0.1674752,0.06722026,-0.002087933,0.9835798
191230,0.0166677,0.149946896359324,-2.42557,0.4730034,-1.488593,0.1671913,0.06772626,-0.001992813,0.9835936
191234,0.0166662,0.166613096371293,-2.426461,0.4735176,-1.488497,0.16588,0.06866316,-0.001753368,0.9837511
191236,0.0166664,0.183279495686293,-2.426862,0.4737656,-1.488449,0.1649935,0.0691231,-0.001583322,0.9838682
191242,0.0166682,0.199947696179152,-2.427843,0.4742405,-1.488279,0.1630534,0.07033215,-0.0009952454,0.9841067
191244,0.0166654,0.216613095253706,-2.428331,0.4743693,-1.488226,0.1621654,0.07112794,-0.0005885966,0.9841965
191246,0.0166687,0.233281794935465,-2.429366,0.4744526,-1.487944,0.1616673,0.07186411,-0.0001624019,0.9842252
191250,0.0166665,0.249948294833303,-2.430411,0.4743376,-1.487677,0.1612129,0.0734088,0.0006109849,0.9841856
191254,0.0166673,0.266615595668554,-2.430991,0.4742418,-1.487491,0.1612753,0.07415837,0.001006192,0.9841188
191258,0.0166674,0.283282995223999,-2.43194,0.4739029,-1.487099,0.1617367,0.07544366,0.001634662,0.9839445
191260,0.016666,0.299948995932937,-2.432526,0.4737074,-1.48686,0.1622899,0.07616086,0.001988249,0.9837976
191264,0.0166675,0.316616496071219,-2.433475,0.4734788,-1.486653,0.1632788,0.07727358,0.002502874,0.983546
191266,0.0166667,0.333283195272088,-2.433992,0.4734268,-1.486464,0.1636646,0.07797857,0.002808324,0.9834253
191270,0.0166672,0.349950395524502,-2.434871,0.4735289,-1.486244,0.1636742,0.0792591,0.003352388,0.9833196
