F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
118628,0.0237825,0.0237824991345406,1.096766,0.5484767,-0.207216,0.6850865,-0.1093462,0.6274281,0.3536017,0,0.496081650257111,0.3624197,0.146782,0.1193669,0.9584028,-0.2821074,0.02194578,-0.03738965
118632,0.0166724,0.040454899892211,1.096874,0.5489271,-0.2068461,-0.6861169,0.1087906,-0.6281222,-0.3505293,0,0.503380358219147,0.3622161,0.1467665,0.1194767,0.9583669,-0.2820457,0.02254162,-0.03840723
118634,0.0166631,0.0571180004626513,1.09689,0.5490955,-0.2066135,0.6870804,-0.107879,0.6286363,0.3479932,0,0.51396369934082,0.3618462,0.1468745,0.1199271,0.9582041,-0.2820558,0.02375012,-0.04153841
118638,0.0166665,0.0737845003604889,1.096954,0.549257,-0.2064532,0.6881561,-0.1062231,0.6298473,0.3441662,0,0.518587946891785,0.3616136,0.14689,0.1200955,0.9579781,-0.2823377,0.02444492,-0.04433884
118642,0.0166672,0.0904517006129026,1.096948,0.5492095,-0.2063754,0.6884131,-0.1058267,0.6302448,0.3430447,0,0.529415786266327,0.3614532,0.1469541,0.120257,0.9577406,-0.2823605,0.02504802,-0.04876497
118646,0.0166682,0.107119901105762,1.09702,0.549199,-0.2061379,0.6887447,-0.1051722,0.630627,0.341876,0,0.530947506427765,0.3613755,0.1469482,0.1202095,0.9576965,-0.2822709,0.02526486,-0.05002281
118648,0.0166686,0.123788500204682,1.097051,0.5492609,-0.2059885,0.6890131,-0.1045146,0.6308515,0.3411219,0,0.536693215370178,0.3611379,0.1470204,0.120199,0.9576029,-0.2823262,0.02533085,-0.05144895
118652,0.0166651,0.140453599393368,1.096953,0.5492541,-0.2057725,0.6893291,-0.1038403,0.6311612,0.340115,0,0.539419829845428,0.3609886,0.1470507,0.1202608,0.9574996,-0.2824967,0.02521283,-0.05248334
118654,0.0166661,0.157119698822498,1.096887,0.5492576,-0.2056068,-0.6895055,0.1036905,-0.6312165,-0.3397003,0,0.549761235713959,0.3607726,0.1469529,0.1202541,0.9573939,-0.2826157,0.02519792,-0.0537634
118658,0.0166711,0.173790799453855,1.096757,0.5492486,-0.205403,0.6897404,-0.1037608,0.6314853,0.3387011,0,0.556142330169678,0.3606068,0.1468866,0.1202576,0.957343,-0.2826902,0.02532378,-0.05421576
