F,DT,T,fps,Start,Hand,Grip,Tracked,Controlling
350992,0.0263269,0.0263269003480673,37.98396,False,R,False,True,True
350994,0.0169679,0.0432948004454374,58.93481,False,R,False,True,True
350998,0.0166678,0.0599626004695892,59.99592,False,R,False,True,True
351002,0.0166667,0.0766292996704578,59.99988,False,R,False,True,True
351006,0.0166673,0.0932966005057096,59.99772,False,R,False,True,True
351008,0.0166669,0.109963500872254,59.99916,False,R,False,True,True
351012,0.0166671,0.12663060054183,59.99844,False,R,False,True,True
351014,0.0166673,0.143297901377082,59.99772,False,R,False,True,True
351018,0.0166666,0.159964501857758,60.00024,False,R,False,True,True
351022,0.016667,0.176631500944495,59.9988,False,R,False,True,True
351026,0.0166667,0.193298200145364,59.99988,False,R,False,True,True
351028,0.0166666,0.20996480062604,60.00024,False,R,False,True,True
351030,0.0166669,0.226631700992584,59.99916,False,R,False,True,True
351036,0.0166671,0.24329880066216,59.99844,False,R,False,True,True
351038,0.0166669,0.259965701028705,59.99916,False,R,False,True,True
351042,0.0166668,0.276632500812411,59.99952,False,R,False,True,True
351044,0.0166671,0.293299600481987,59.99844,False,R,False,True,True
351048,0.0166669,0.309966500848532,59.99916,False,R,False,True,True
351050,0.0170911,0.327057600021362,58.50999,False,R,False,True,True
351056,0.0166654,0.343722999095917,60.00456,False,R,False,True,True
351060,0.0166696,0.360392598435283,59.98944,False,R,False,True,True
351062,0.0166638,0.377056399360299,60.01032,False,R,False,True,True
351064,0.0166678,0.393724199384451,59.99592,False,R,False,True,True
351068,0.0166668,0.410390999168158,59.99952,False,R,False,True,True
351072,0.0166664,0.427057398483157,60.00096,False,R,False,True,True
351074,0.0166669,0.443724298849702,59.99916,False,R,False,True,True
351080,0.0166667,0.46039099805057,59.99988,False,R,False,True,True
351082,0.0166668,0.477057797834277,59.99952,False,R,False,True,True
351086,0.0166671,0.493724897503853,59.99844,False,R,False,True,True
351088,0.0166664,0.510391296818852,60.00096,False,R,False,True,True
351092,0.0166679,0.527059197425842,59.99556,False,R,False,True,True
351094,0.016666,0.54372519813478,60.0024,False,R,False,True,True
351100,0.0166674,0.560392597690225,59.99736,False,R,False,True,True
351102,0.0166662,0.577058797702193,60.00168,False,R,False,True,True
351106,0.0166673,0.593726098537445,59.99772,False,R,False,True,True
351108,0.0166662,0.610392298549414,60.00168,False,R,False,True,True
351112,0.0166674,0.627059698104858,59.99736,False,R,False,True,True
351114,0.0166676,0.643727298825979,59.99664,False,R,False,True,True
351120,0.0166686,0.6603958979249,59.99305,False,R,False,True,True
351122,0.016665,0.677060898393393,60.006,False,R,False,True,True
351126,0.0166667,0.693727597594261,59.99988,False,R,False,True,True
351128,0.0166663,0.710393898189068,60.00132,False,R,False,True,True
351132,0.0166677,0.727061597630382,59.99628,False,R,False,True,True
351134,0.0166672,0.743728797882795,59.99808,False,R,False,True,True
351140,0.0166662,0.760394997894764,60.00168,False,R,False,True,True
351142,0.0166665,0.777061497792602,60.0006,False,R,False,True,True
351146,0.0166679,0.793729398399591,59.99556,False,R,False,True,True
351148,0.0166659,0.810395298525691,60.00276,False,R,False,True,True
351152,0.0166721,0.827067399397492,59.98044,False,R,False,True,True
351154,0.0166624,0.843729799613357,60.01536,False,R,False,True,True
351160,0.0166673,0.860397100448608,59.99772,False,R,False,True,True
351162,0.0166662,0.877063300460577,60.00168,False,R,False,True,True
351166,0.0166677,0.893730999901891,59.99628,False,R,False,True,True
351168,0.0166656,0.910396600142121,60.00384,False,R,False,True,True
351172,0.0166674,0.927063999697566,59.99736,False,R,False,True,True
351174,0.0166667,0.943730698898435,59.99988,False,R,False,True,True
351178,0.0166674,0.960398098453879,59.99736,False,R,False,True,True
351182,0.0166666,0.977064698934555,60.00024,False,R,False,True,True
351184,0.0166677,0.993732398375869,59.99628,False,R,False,True,True
351188,0.0166676,1.01039999909699,59.99664,False,R,False,True,True
351192,0.0166673,1.02706729993224,59.99772,False,R,False,True,True
351194,0.0166671,1.04373439960182,59.99844,False,R,False,True,True
351200,0.0166672,1.06040159985423,59.99808,False,R,False,True,True
351202,0.016666,1.07706760056317,60.0024,False,R,False,True,True
351204,0.0166686,1.09373619966209,59.99305,False,R,False,True,True
351208,0.0166663,1.1104025002569,60.00132,False,R,False,True,True
351212,0.0166667,1.12706919945776,59.99988,False,R,False,True,True
351214,0.0166665,1.1437356993556,60.0006,False,R,False,True,True
351220,0.0166671,1.16040279902518,59.99844,False,R,False,True,True
351222,0.0166664,1.17706919834018,60.00096,False,R,False,True,True
351226,0.0166751,1.19374429807067,59.96966,False,R,False,True,True
351228,0.0166666,1.21041089855134,60.00024,False,R,False,True,True
351230,0.0166673,1.2270781993866,59.99772,False,R,False,True,True
351234,0.0166679,1.24374609999359,59.99556,False,R,False,True,True
351240,0.0166669,1.26041300036013,59.99916,False,R,False,True,True
351242,0.016665,1.27707800082862,60.006,False,R,False,True,True
351246,0.0166677,1.29374570026994,59.99628,False,R,False,True,True
351248,0.0166663,1.31041200086474,60.00132,False,R,False,True,True
351252,0.0166682,1.3270802013576,59.99448,False,R,False,True,True
351254,0.0166661,1.34374630078673,60.00204,False,R,False,True,True
351260,0.0166671,1.36041340045631,59.99844,False,R,False,True,True
351262,0.0166662,1.37707960046828,60.00168,False,R,False,True,True
351266,0.0166675,1.39374710060656,59.997,False,R,False,True,True
351268,0.0166665,1.4104136005044,60.0006,False,R,False,True,True
351272,0.0166678,1.42708140052855,59.99592,False,R,False,True,True
