F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
261676,0.0187541,0.0187541004270315,1.166938,0.5536373,-0.2718878,0.6744595,-0.1431506,0.6123896,0.3867707,0,0,0.4266908,0.2166949,0.124938,0.960618,-0.2757251,0.03276291,0.01074387
261676,0.0166696,0.0354236997663975,1.167276,0.5529358,-0.2722964,0.6750383,-0.1432124,0.6117355,0.386773,0,0,0.4268879,0.2169383,0.1246373,0.9604722,-0.2761876,0.03308522,0.01090902
261676,0.0166655,0.05208919942379,1.1674,0.5525751,-0.2725815,0.6753699,-0.1431566,0.6113402,0.3868397,0,0,0.4272966,0.2172765,0.1239358,0.9602445,-0.2769258,0.03347551,0.01104164
261676,0.0166691,0.0687582995742559,1.167545,0.5518342,-0.2729799,-0.6758027,0.1438461,-0.6103429,-0.3874026,0,0,0.4275816,0.2173999,0.1235751,0.960101,-0.2774041,0.03360151,0.01113334
261676,0.0166649,0.0854231994599104,1.167601,0.551493,-0.2730811,-0.6757407,0.1445916,-0.609906,-0.3879209,0,0,0.42798,0.217545,0.1228342,0.9598671,-0.2780917,0.03424513,0.01214948
261676,0.0166679,0.1020911000669,1.167661,0.5511658,-0.2731675,0.6765848,-0.1446497,0.6093317,0.3873299,0,0,0.4280812,0.2176016,0.122493,0.9598375,-0.2781006,0.03466004,0.01306931
261698,0.0166655,0.118756599724293,1.167645,0.5510046,-0.2731372,0.6767979,-0.1448894,0.6089894,0.3874065,0,0,0.4281676,0.2176608,0.1221658,0.9595893,-0.2788821,0.03539963,0.01265013
261698,0.0166682,0.135424800217152,1.167434,0.5506504,-0.2729574,0.6772891,-0.1446088,0.6085399,0.3873591,0,0,0.4281372,0.2176453,0.1220046,0.9594993,-0.2791423,0.03569984,0.01289497
261698,0.0166671,0.152091899886727,1.167224,0.550545,-0.2727465,0.6774185,-0.1451041,0.6084103,0.3871512,0,0,0.4279575,0.217434,0.1216504,0.9592995,-0.2798245,0.03577035,0.01277646
261698,0.0166662,0.168758099898696,1.166622,0.5503443,-0.272301,0.6772707,-0.1461146,0.6081374,0.3874586,0,0,0.4277466,0.2172245,0.121545,0.9592935,-0.2797692,0.03632856,0.01286215
261698,0.0166663,0.185424400493503,1.166194,0.5502687,-0.2720369,-0.6769605,0.1466981,-0.6082118,-0.3876634,0,0,0.4273011,0.2166219,0.1213443,0.9593364,-0.2794963,0.03698431,0.01370221
261698,0.0166673,0.202091701328754,1.165177,0.5503891,-0.2716018,-0.6769329,0.1465552,-0.608539,-0.3872517,0,0,0.427037,0.2161939,0.1212686,0.9594473,-0.2790601,0.03722173,0.0141767
261698,0.0166671,0.21875880099833,1.164608,0.5505492,-0.2714529,-0.6769565,0.1465977,-0.6087207,-0.3869088,0,0,0.4266019,0.2151771,0.121389,0.9595168,-0.2788461,0.03722175,0.01367956
261698,0.0166665,0.235425300896168,1.163377,0.5508124,-0.2711852,-0.6769201,0.1462083,-0.609022,-0.3866454,0,0,0.426453,0.2146084,0.1215491,0.9595601,-0.2786905,0.03738415,0.01336264
261698,0.0166673,0.25209260173142,1.162945,0.5509708,-0.2711829,0.6765236,-0.1462092,0.6093605,0.3868057,0,0,0.4261853,0.2133769,0.1218124,0.9596033,-0.2785994,0.03712428,0.01287748
261698,0.0166669,0.268759502097964,1.162066,0.5512155,-0.2711382,-0.6752152,0.1469553,-0.6103798,-0.387202,0,0,0.426183,0.2129448,0.1219708,0.959739,-0.278165,0.03683887,0.01297167
261698,0.016666,0.285425502806902,1.161576,0.5512601,-0.2709933,-0.6746843,0.1468192,-0.6112347,-0.3868303,0,0,0.4261383,0.212066,0.1222155,0.9602253,-0.2764901,0.03656249,0.01356009
261698,0.0166674,0.302092902362347,1.160767,0.5513153,-0.2705581,-0.673616,0.1464824,-0.6126326,-0.3866081,0,0,0.4259934,0.2115759,0.1222601,0.9604882,-0.2756413,0.03625976,0.01302321
261698,0.0166663,0.318759202957153,1.160458,0.5513638,-0.2702277,-0.6732982,0.1462967,-0.6131629,-0.3863913,0,0,0.4255583,0.2107676,0.1223153,0.9609339,-0.2742198,0.03542562,0.01243728
261698,0.0166676,0.335426803678274,1.159894,0.5515072,-0.2696134,-0.6726145,0.1459029,-0.6146876,-0.385307,0,0,0.4252278,0.210458,0.1223638,0.9610851,-0.2737406,0.03515607,0.0120653
261698,0.0166675,0.352094303816557,1.159633,0.55158,-0.2692771,-0.672365,0.1459097,-0.6152927,-0.3847737,0,0,0.4246135,0.2098945,0.1225072,0.9614977,-0.2723942,0.03478638,0.01064992
261698,0.0166684,0.368762703612447,1.159431,0.5519133,-0.2688257,-0.6718621,0.1460085,-0.6168876,-0.3830568,0,0,0.4242772,0.2096335,0.1225799,0.9616712,-0.271798,0.03482311,0.01007896
261698,0.0166648,0.385427502915263,1.159255,0.5519979,-0.2685778,-0.6720458,0.1455598,-0.6173874,-0.3820991,0,0,0.4238258,0.2094314,0.1229133,0.9621105,-0.2702521,0.03518273,0.008334693
