F,DT,T,tau1,tau2,tau3,tau4,tau5,tau6,tau7,con_x,con_y,con_z
134526,0.0168766,0.0168766006827354,-0.140162885189056,-21.3402500152588,1.33548188209534,23.3405609130859,0.0229684021323919,2.03331685066223,-0.0126563757658005,2.6424333881164,0.709980562751704,3.38386243196761
134528,0.0166668,0.0335434004664421,-0.0885881781578064,-21.3402500152588,1.35928559303284,23.3405609130859,0.0174752380698919,2.03331685066223,-0.0190650671720505,2.63960449869405,0.701151143902877,3.37837785881053
134532,0.016668,0.0502113997936249,-0.0885881781578064,-21.3402500152588,1.35928559303284,23.3405609130859,0.0174752380698919,2.03331685066223,-0.0190650671720505,2.63960449869405,0.701151143902877,3.37837785881053
134534,0.0213675,0.0715788993984461,-0.0885881781578064,-21.3402500152588,1.35928559303284,23.3405609130859,0.0174752380698919,2.03331685066223,-0.0190650671720505,2.63960449869405,0.701151143902877,3.37837785881053
134540,0.0166667,0.0882455985993147,-0.0647844672203064,-21.3402500152588,1.35928559303284,23.3167572021484,0.0174752380698919,2.03331685066223,-0.0254737585783005,2.64084686473293,0.703384773193732,3.38476400935645
134542,0.0177213,0.105966897681355,-0.0647844672203064,-21.3402500152588,1.35928559303284,23.3167572021484,0.0174752380698919,2.03331685066223,-0.0254737585783005,2.64084686473293,0.703384773193732,3.38476400935645
134546,0.0166682,0.122635098174214,-0.0647844672203064,-21.3402500152588,1.35928559303284,23.3405609130859,0.0110665466636419,2.03331685066223,-0.0446998327970505,2.61004674621168,0.712016197270378,3.37406998651056
134552,0.0166667,0.139301797375083,-0.0647844672203064,-21.3402500152588,1.35928559303284,23.3405609130859,0.0110665466636419,2.03331685066223,-0.0446998327970505,2.61004674621168,0.712016197270378,3.37406998651056
134554,0.0198737,0.159175496548414,-0.112391889095306,-21.3640537261963,1.30771088600159,23.3167572021484,0.0174752380698919,2.02690815925598,0.000161007046699524,2.63283038477852,0.694584835522707,3.37141436062831
134558,0.0166684,0.175843896344304,-0.112391889095306,-21.3640537261963,1.30771088600159,23.3167572021484,0.0174752380698919,2.02690815925598,0.000161007046699524,2.63283038477852,0.694584835522707,3.37141436062831
134560,0.016666,0.192509897053242,-0.0647844672203064,-21.3640537261963,1.33548188209534,23.3167572021484,0.0110665466636419,2.02049946784973,-0.0446998327970505,2.62422133854139,0.695385746997053,3.38317438481241
134564,0.0168933,0.20940319634974,-0.0885881781578064,-21.39182472229,1.28390717506409,23.3683319091797,0.0229684021323919,2.03331685066223,-0.0382911413908005,2.62886281301593,0.696397052264829,3.39093142483663
134566,0.0174271,0.226830296218395,-0.0885881781578064,-21.39182472229,1.28390717506409,23.3683319091797,0.0229684021323919,2.03331685066223,-0.0382911413908005,2.62886281301593,0.696397052264829,3.39093142483663
134568,0.0166676,0.243497896939516,-0.112391889095306,-21.3402500152588,1.35928559303284,23.3405609130859,0.0174752380698919,2.03331685066223,-0.0318824499845505,2.62233638818931,0.693196382246338,3.40246226155905
134574,0.0166705,0.260168397799134,-0.0885881781578064,-21.39182472229,1.35928559303284,23.3405609130859,0.0110665466636419,2.02690815925598,-0.0126563757658005,2.61806056214247,0.698183075520596,3.39566638904694
134576,0.016663,0.276831397786736,-0.0885881781578064,-21.39182472229,1.35928559303284,23.3405609130859,0.0110665466636419,2.02690815925598,-0.0126563757658005,2.61806056214247,0.698183075520596,3.39566638904694
134580,0.0166675,0.293498897925019,-0.0885881781578064,-21.3640537261963,1.33548188209534,23.3405609130859,0.0293770935386419,2.02049946784973,0.000161007046699524,2.63258919192889,0.701723430128485,3.39093489706351
134582,0.0166662,0.310165097936988,-0.0885881781578064,-21.3640537261963,1.33548188209534,23.3405609130859,0.0293770935386419,2.02049946784973,0.000161007046699524,2.63258919192889,0.701723430128485,3.39093489706351
134586,0.0166676,0.326832698658109,-0.0885881781578064,-21.3402500152588,1.33548188209534,23.3405609130859,0.0229684021323919,2.02690815925598,-0.0511085242033005,2.63679466711536,0.703329872284631,3.38945098760217
134590,0.0166677,0.343500398099422,-0.0885881781578064,-21.3402500152588,1.33548188209534,23.3167572021484,0.0174752380698919,2.02690815925598,-0.0318824499845505,2.61775352961491,0.713719302586801,3.38927963133299
134594,0.0166711,0.360171498730779,-0.0885881781578064,-21.3402500152588,1.33548188209534,23.3167572021484,0.0174752380698919,2.02690815925598,-0.0318824499845505,2.61775352961491,0.713719302586801,3.38927963133299
134596,0.0166615,0.376832999289036,-0.0647844672203064,-21.3640537261963,1.33548188209534,23.3683319091797,0.00557338260114193,2.03331685066223,-0.00624768435955048,2.62739655229321,0.715664114422008,3.37867854689633
134600,0.0166677,0.39350069873035,-0.0885881781578064,-21.3640537261963,1.33548188209534,23.3405609130859,0.0174752380698919,2.03331685066223,-0.0382911413908005,2.62116487760942,0.686815943320029,3.38773622185732
134604,0.0166662,0.410166898742318,-0.0885881781578064,-21.3640537261963,1.33548188209534,23.3405609130859,0.0174752380698919,2.03331685066223,-0.0382911413908005,2.62116487760942,0.686815943320029,3.38773622185732
134606,0.0182749,0.428441798314452,-0.0885881781578064,-21.3402500152588,1.35928559303284,23.3683319091797,0.0110665466636419,2.03331685066223,-0.0575172156095505,2.58980487493766,0.682327847405869,3.3656654547157
134610,0.0166682,0.445109998807311,-0.140162885189056,-21.3402500152588,1.35928559303284,23.2929534912109,0.0110665466636419,2.02690815925598,-0.0446998327970505,2.5887775336907,0.689784037367833,3.36754050129534
134614,0.0174666,0.462576597929001,-0.140162885189056,-21.3402500152588,1.35928559303284,23.2929534912109,0.0110665466636419,2.02690815925598,-0.0446998327970505,2.5887775336907,0.689784037367833,3.36754050129534
