F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
209974,0.0166683,0.0166682992130518,-2.262154,0.3460837,-1.559446,0.008401618,-0.05988216,0.07158358,0.9956
209976,0.0166682,0.0333364997059107,-2.262181,0.3460414,-1.55948,0.008599968,-0.05992939,0.07150115,0.9956014
209980,0.0166654,0.0500018987804651,-2.261994,0.345979,-1.559421,0.009035792,-0.06002035,0.07145884,0.9955951
209982,0.0166676,0.066669499501586,-2.261967,0.3459325,-1.559426,0.009322969,-0.06006446,0.07148112,0.9955882
209986,0.0166664,0.0833358988165855,-2.261703,0.3459488,-1.559345,0.009785001,-0.06004747,0.07141253,0.9955897
209990,0.0166668,0.100002698600292,-2.261618,0.345859,-1.559362,0.01029163,-0.05990795,0.07118643,0.9956092
209994,0.0166658,0.116668498143554,-2.261505,0.3458271,-1.559312,0.01049248,-0.05981939,0.07107096,0.9956207
209998,0.0166687,0.133337197825313,-2.261474,0.3456735,-1.559262,0.01084671,-0.05961126,0.07096169,0.9956372
210000,0.0166654,0.150002596899867,-2.261654,0.3455816,-1.559289,0.01101015,-0.05948345,0.07095968,0.9956431
210002,0.0166691,0.166671697050333,-2.26161,0.345539,-1.559216,0.01120255,-0.05936911,0.07097223,0.995647
210006,0.016666,0.183337697759271,-2.261587,0.3454677,-1.558975,0.01154063,-0.05918108,0.07095094,0.9956558
210010,0.0166663,0.200003998354077,-2.261566,0.3454337,-1.558912,0.01169524,-0.05909251,0.07093267,0.9956605
210014,0.0166672,0.216671198606491,-2.261646,0.3453096,-1.558839,0.01205511,-0.05897938,0.07091708,0.9956641
210016,0.0166666,0.233337799087167,-2.261676,0.3451961,-1.558758,0.0122865,-0.05895331,0.07094352,0.9956609
210020,0.0166675,0.25000529922545,-2.261747,0.3451039,-1.558657,0.01266954,-0.05893449,0.07094253,0.9956573
210022,0.0166672,0.266672499477863,-2.261749,0.3450451,-1.55859,0.01291105,-0.05892841,0.0709278,0.9956556
210026,0.0166663,0.28333880007267,-2.261644,0.3449476,-1.558416,0.0133656,-0.05889905,0.07084495,0.9956572
