F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
18882,0.0306004,0.0306004006415606,1.082888,0.1620107,-0.3969784,0.5679065,-0.3461877,0.6639426,0.3417844,0,0,0.4260034,0.1322027,0.1764016,0.9797947,-0.08676963,0.1654904,0.07131886
18884,0.0166754,0.0472758002579212,1.083325,0.1618874,-0.3968523,-0.568427,0.3441093,-0.6648442,-0.3412651,0,0,0.4269784,0.1328884,0.1770107,0.9794143,-0.08829483,0.1649688,0.07574239
18888,0.0166615,0.0639373008161783,1.083253,0.1621006,-0.3971181,-0.5709863,0.3397073,-0.6653843,-0.340349,0,0,0.4268523,0.1333253,0.1768874,0.979733,-0.08889106,0.1635688,0.07393789
18890,0.0166695,0.0806068014353514,1.083512,0.1622499,-0.3974409,-0.5707728,0.3396134,-0.6653346,-0.3408974,0,0,0.4271181,0.133253,0.1771006,0.9800802,-0.09197513,0.1613209,0.07042021
18896,0.0192757,0.0998825021088123,1.08352,0.1622604,-0.397933,0.5708585,-0.3389951,0.6656564,0.3407412,0,0,0.4274408,0.1335117,0.1772499,0.9801118,-0.09198266,0.1609276,0.0708696
18900,0.0212244,0.121106902137399,1.083545,0.161957,-0.3984179,-0.5712256,0.3386694,-0.6657226,-0.3403203,0,0,0.427933,0.1335202,0.1772604,0.9802156,-0.09208043,0.1604762,0.07032782
18902,0.0191108,0.140217702835798,1.083615,0.1618189,-0.3987456,0.5715901,-0.3378147,0.6659012,0.3402083,0,0,0.4284178,0.1335449,0.176957,0.9802222,-0.09235902,0.160531,0.0697432
18906,0.0167538,0.156971503049135,1.083796,0.1617169,-0.3991447,0.5715111,-0.3381706,0.6657348,0.340313,0,0,0.4287456,0.1336146,0.1768189,0.9803084,-0.09283396,0.1600018,0.06911486
18910,0.020543,0.177514502778649,1.083977,0.1617398,-0.399479,-0.5717509,0.338276,-0.6655617,-0.3401442,0,0,0.4291447,0.1337963,0.1767169,0.9802546,-0.09274881,0.1602403,0.0694383
18916,0.0212003,0.19871480204165,1.084237,0.1620439,-0.3997675,0.572166,-0.3374412,0.66585,0.3397108,0,0,0.429479,0.1339765,0.1767398,0.9801952,-0.09294431,0.1605226,0.06936345
