F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
314160,0.0361919,0.0361918993294239,0.9403339,0.5112799,-0.6750405,0.1267825,0.01482993,0.04711011,0.9907002
314162,0.018477,0.0546688996255398,0.9403079,0.5113556,-0.6750616,0.1267013,0.01483495,0.04713379,0.9907094
314166,0.0166684,0.0713372994214296,0.9402096,0.5114219,-0.6751403,0.1265307,0.01484204,0.04719512,0.9907282
314168,0.0166662,0.0880034994333982,0.9401535,0.5114564,-0.6751733,0.1264424,0.01486551,0.04717647,0.99074
314172,0.0166673,0.10467080026865,0.940038,0.5115291,-0.6752663,0.1264331,0.01506987,0.04710828,0.9907414
314174,0.0166918,0.12136260047555,0.9399999,0.5115361,-0.675323,0.1264868,0.01524601,0.04712721,0.9907309
314180,0.0166675,0.138030100613832,0.9399798,0.5115857,-0.6753693,0.1266231,0.0156056,0.0473082,0.9906993
314182,0.016666,0.15469610132277,0.9399527,0.5115862,-0.6754079,0.1266578,0.01577631,0.04745135,0.9906853
314186,0.0166676,0.171363702043891,0.9398612,0.5116097,-0.675437,0.1266783,0.01613187,0.04770033,0.990665
314188,0.0166665,0.188030201941729,0.939839,0.5116524,-0.6754839,0.1266807,0.01634603,0.04783311,0.9906548
314190,0.0166671,0.204697301611304,0.9397697,0.5116909,-0.6755387,0.1266747,0.01654601,0.0480032,0.990644
314194,0.0166679,0.221365202218294,0.9397468,0.51168,-0.6756079,0.1267282,0.01683022,0.04828199,0.9906188
314198,0.0166659,0.238031102344394,0.9397198,0.5116537,-0.6756603,0.1268385,0.01697288,0.04837722,0.9905976
314202,0.0166671,0.254698202013969,0.939689,0.5115929,-0.6757449,0.1271459,0.01721683,0.04842161,0.9905518
314204,0.0166672,0.271365402266383,0.939631,0.5115663,-0.6758229,0.1273752,0.01738259,0.04843003,0.990519
314208,0.0166665,0.288031902164221,0.9395801,0.5115873,-0.6758726,0.127588,0.01766161,0.04846904,0.9904848
314210,0.0166672,0.304699102416635,0.9395462,0.5116265,-0.6759458,0.1276219,0.01780573,0.04846202,0.9904782
314216,0.0166684,0.321367502212524,0.9394976,0.5116847,-0.6760414,0.1275688,0.01808175,0.0483881,0.9904836
314218,0.0166654,0.338032901287079,0.9394582,0.5117096,-0.6761,0.1275457,0.01824271,0.04835191,0.9904854
314222,0.0166666,0.354699501767755,0.9393662,0.5117157,-0.6761782,0.1276189,0.01842824,0.04837871,0.9904713
314224,0.016667,0.371366500854492,0.9392967,0.5117087,-0.6762668,0.1276232,0.01849388,0.04848196,0.9904644
314228,0.0166672,0.388033701106906,0.9391732,0.5117196,-0.676312,0.1275552,0.01857139,0.04882536,0.9904549
314232,0.0166669,0.404700601473451,0.9390225,0.5117422,-0.676355,0.1272263,0.01847527,0.04914614,0.9904831
314236,0.0166667,0.421367300674319,0.938903,0.5117967,-0.6764257,0.1270403,0.01836708,0.04924759,0.990504
314238,0.0166671,0.438034400343895,0.9388081,0.511815,-0.6764516,0.1268754,0.01818682,0.04932822,0.9905244
314242,0.0166673,0.454701701179147,0.9385524,0.511873,-0.6765292,0.1266689,0.01779113,0.04962302,0.9905433
314244,0.0166666,0.471368301659822,0.9384272,0.5118957,-0.6765378,0.1265472,0.0175133,0.04989969,0.9905499
314248,0.0166669,0.488035202026367,0.9381444,0.5119479,-0.6765064,0.1262807,0.01703047,0.05051623,0.9905611
314250,0.0166668,0.504702001810074,0.9380038,0.5119774,-0.6764753,0.1260951,0.01677596,0.05091285,0.9905688
314256,0.016667,0.521369000896811,0.9377298,0.5120311,-0.6764033,0.1257523,0.01626088,0.05176323,0.9905769
314258,0.0166673,0.538036301732063,0.9375988,0.5120321,-0.6763979,0.1256336,0.01603598,0.05213711,0.990576
314262,0.0166667,0.554703000932932,0.9373415,0.5119579,-0.6763183,0.1256268,0.01568749,0.05286739,0.9905437
314264,0.0166669,0.571369901299477,0.937192,0.5118977,-0.676299,0.1257406,0.01547612,0.05323689,0.9905128
314268,0.0166668,0.588036701083183,0.9368878,0.5117564,-0.6762543,0.1262029,0.0151587,0.05376135,0.9904306
314270,0.0166669,0.604703601449728,0.9367637,0.5116825,-0.6761944,0.1265263,0.01499537,0.05398953,0.9903794
314276,0.0166678,0.62137140147388,0.9364483,0.5115727,-0.6761138,0.1272249,0.01457889,0.05430344,0.990279
314278,0.0166666,0.638038001954556,0.9363243,0.5115158,-0.6760996,0.1274755,0.0143138,0.05433792,0.9902487
314282,0.0166664,0.654704401269555,0.9361092,0.5114216,-0.6760458,0.1278893,0.01380409,0.05422119,0.990209
314284,0.0166675,0.671371901407838,0.9360024,0.5114021,-0.6760107,0.1279661,0.01358016,0.05411357,0.9902081
314288,0.016666,0.688037902116776,0.9358402,0.511412,-0.6759367,0.1277893,0.01325772,0.05395174,0.9902441
314290,0.0166686,0.704706501215696,0.9357764,0.5114725,-0.6758896,0.1275806,0.01312676,0.05389172,0.990276
314296,0.0166823,0.721388801932335,0.9356945,0.5115725,-0.675809,0.1271794,0.01288742,0.05376698,0.9903376
314298,0.0166529,0.738041702657938,0.9356648,0.5116128,-0.67579,0.1270542,0.01278353,0.05368041,0.9903597
314302,0.016666,0.754707703366876,0.9356109,0.5116006,-0.6758214,0.1271295,0.01258676,0.05355947,0.9903591
314304,0.0166672,0.771374903619289,0.9355876,0.5115885,-0.6758384,0.1273083,0.01248424,0.05354618,0.9903381
314308,0.0166675,0.788042403757572,0.9355652,0.5115646,-0.6758703,0.1276109,0.01241599,0.0535257,0.9903011
314310,0.0166663,0.804708704352379,0.9355649,0.5115577,-0.6758571,0.1276671,0.01243215,0.05347192,0.9902966
314316,0.0166668,0.821375504136086,0.935573,0.511638,-0.6758352,0.1274775,0.01252906,0.05333232,0.9903273
314318,0.016667,0.838042503222823,0.935578,0.511689,-0.6758264,0.1273109,0.01265152,0.05323891,0.9903522
314322,0.0166824,0.854724902659655,0.9356348,0.5117396,-0.6758527,0.127077,0.01291793,0.05294458,0.9903946
314324,0.0166669,0.871391803026199,0.9356393,0.5117717,-0.6758815,0.1270479,0.0130464,0.05275723,0.9904066
314328,0.0166673,0.888059103861451,0.9356899,0.511729,-0.6759521,0.1271754,0.01331342,0.05242844,0.9904042
314330,0.0166667,0.90472580306232,0.9357015,0.5117092,-0.6759852,0.1272484,0.01345376,0.05235109,0.990397
314336,0.0166677,0.921393502503634,0.9357095,0.5116803,-0.6760092,0.1274273,0.01367761,0.05225463,0.9903761
314338,0.016666,0.938059503212571,0.9356999,0.5116572,-0.6760292,0.1275685,0.01379274,0.05222614,0.9903578
314342,0.0166672,0.954726703464985,0.9356545,0.5116463,-0.6760689,0.127815,0.01398905,0.05220344,0.9903244
314344,0.0166669,0.97139360383153,0.9356016,0.511647,-0.6760722,0.1279467,0.01411771,0.05220492,0.9903055
314348,0.0166798,0.988073403015733,0.9355415,0.5116648,-0.6761285,0.1281962,0.01425475,0.0521919,0.990272
314350,0.0166656,1.00473900325596,0.9355133,0.5116702,-0.676165,0.1282975,0.01427697,0.05218519,0.9902589
314356,0.0166673,1.02140630409122,0.9354669,0.511663,-0.6762102,0.1284449,0.01426598,0.05222763,0.9902377
314358,0.0166665,1.03807280398905,0.9354157,0.511662,-0.6762401,0.1284954,0.01424348,0.05222494,0.9902316
314362,0.016667,1.05473980307579,0.9353235,0.5116888,-0.6762744,0.1284449,0.01416695,0.05222086,0.9902395
314364,0.0166671,1.07140690274537,0.9353014,0.5117065,-0.6762917,0.1283356,0.01408343,0.0522165,0.9902551
314368,0.0166669,1.08807380311191,0.93525,0.5116982,-0.676313,0.1280562,0.01387864,0.05226598,0.9902915
314370,0.0166668,1.10474060289562,0.9352149,0.5116655,-0.6763134,0.1280079,0.01373575,0.05226018,0.9903001
314376,0.0166675,1.1214081030339,0.9351977,0.5115733,-0.6763504,0.1281339,0.0135058,0.05210994,0.9902949
314378,0.0166663,1.13807440362871,0.935203,0.5115111,-0.676371,0.1283023,0.01338403,0.05196453,0.9902824
314382,0.0166668,1.15474120341241,0.9352491,0.5113731,-0.6764413,0.1285382,0.0132207,0.05167607,0.9902691
314386,0.0166669,1.17140810377896,0.9353139,0.5112726,-0.6764556,0.1286,0.01310002,0.05135708,0.9902792
314388,0.0166657,1.18807380460203,0.9353579,0.5112401,-0.6764631,0.1286066,0.01306416,0.05115133,0.9902895
314390,0.0166677,1.20474150404334,0.9353922,0.5112171,-0.6764462,0.128611,0.01304711,0.05088715,0.9903027
314396,0.0166689,1.22141040489078,0.9355319,0.5111849,-0.6764361,0.1287342,0.01298435,0.0504587,0.9903095
314398,0.0166688,1.23807920515537,0.935636,0.5111653,-0.6764545,0.1288299,0.0129769,0.05027038,0.9903067
314402,0.0166677,1.25474690459669,0.9357857,0.5111312,-0.6764716,0.1289223,0.01297063,0.04983239,0.9903169
314404,0.0166666,1.27141350507736,0.9358724,0.5111254,-0.6764793,0.1289371,0.01297976,0.04950787,0.9903312
314408,0.0166669,1.28808040544391,0.9360187,0.511183,-0.6764161,0.1288533,0.01298978,0.04885343,0.9903744
314410,0.0166665,1.30474690534174,0.9360986,0.5112308,-0.676387,0.1287806,0.01301474,0.04844797,0.9904035
314416,0.0166668,1.32141370512545,0.9362829,0.5112998,-0.6763247,0.1287249,0.01309258,0.047697,0.9904462
314418,0.0166669,1.338080605492,0.9363913,0.5113452,-0.6763057,0.1287405,0.01315516,0.04732196,0.9904612
314422,0.0166668,1.3547474052757,0.9366204,0.511367,-0.676242,0.1288245,0.01329176,0.04668064,0.9904789
314424,0.0166673,1.37141470611095,0.9367614,0.5113825,-0.676209,0.1288819,0.01338041,0.0463086,0.9904878
314428,0.0166666,1.38808130659163,0.9370096,0.5114062,-0.6762121,0.1289887,0.01355875,0.04562537,0.9905031
314430,0.016667,1.40474830567837,0.937165,0.511413,-0.6762045,0.1291076,0.0137006,0.04517891,0.9905062
314436,0.0166672,1.42141550593078,0.9373914,0.5113727,-0.6762317,0.1292805,0.01394994,0.04444449,0.9905133
314438,0.0166671,1.43808260560036,0.9374963,0.5113994,-0.6762202,0.1293068,0.01408029,0.04411081,0.990523
314442,0.016671,1.45475360564888,0.937734,0.5114082,-0.6761904,0.1293309,0.01440188,0.04345301,0.9905443
314446,0.0166631,1.47141670621932,0.9379835,0.5114243,-0.6761967,0.1293171,0.01478968,0.04293563,0.9905629
314448,0.0166657,1.48808240704238,0.9380897,0.5114292,-0.6761835,0.1293555,0.01501345,0.04272973,0.9905635
314450,0.0166708,1.50475320778787,0.9382395,0.5114375,-0.6761888,0.1294196,0.01528035,0.04254019,0.9905592
