446978,0.0710382,0.0710382014513016,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.095,0.319,0.115,0.880,-0.294,0.373,0.030,0.000,0.000
446990,0.0450043,0.116042502224445,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.103,0.319,0.121,0.884,-0.274,0.378,0.014,0.000,0.000
446998,0.0506278,0.166670303791761,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.124,0.336,0.144,0.885,-0.266,0.381,0.017,0.122,0.000
447006,0.0574508,0.224121104925871,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.124,0.339,0.148,0.879,-0.274,0.389,0.030,0.026,0.000
447016,0.0305778,0.254698904231191,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.123,0.340,0.154,0.874,-0.282,0.396,0.018,0.000,0.000
447026,0.0512192,0.305918103083968,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.112,0.328,0.142,0.876,-0.285,0.389,0.023,0.000,0.000
447036,0.047344,0.353262102231383,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.112,0.330,0.144,0.880,-0.281,0.383,0.028,0.000,0.000
447044,0.0445793,0.397841403260827,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.113,0.330,0.144,0.881,-0.280,0.380,0.028,0.000,0.000
447054,0.041639,0.43948040343821,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.115,0.330,0.146,0.880,-0.281,0.381,0.025,0.000,0.000
447062,0.047939,0.487419402226806,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.116,0.329,0.144,0.879,-0.279,0.386,0.023,0.000,0.000
447072,0.0425714,0.529990801587701,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.116,0.330,0.144,0.878,-0.277,0.391,0.019,0.017,0.000
447078,0.0460334,0.576024202629924,-0.073,-0.057,0.118,-0.519,0.486,0.566,-0.416,0.000,0.000,1.116,0.330,0.145,0.877,-0.278,0.392,0.017,0.043,0.000
