446978,0.0710382,0.0710382014513016,VALID,-0.0721964240074158,0.0352841466665268,0.996766149997711,0,0.354022204875946,0,VALID,-0.00233358680270612,0.0372838489711285,0.999301970005035,-0.0328124985098839,0.0609924048185349,VALID,-0.185226902365685,0.033472090959549,0.982125580310822,0.0328124985098839,0.0640404149889946
446990,0.0450043,0.116042502224445,VALID,-0.0689774081110954,-0.045244961977005,0.996591687202454,0,0.344207167625427,0,VALID,0.00198675249703228,-0.0540528893470764,0.998536109924316,-0.0328124985098839,0.0626189857721329,VALID,-0.184640452265739,-0.0360178165137768,0.98214590549469,0.0328124985098839,0.0657764449715614
446998,0.0506278,0.166670303791761,VALID,-0.0606167390942574,-0.0803111866116524,0.994924962520599,0,0.325553119182587,0,VALID,0.0137205524370074,-0.0990009382367134,0.994992733001709,-0.0328124985098839,0.0598656088113785,VALID,-0.178567886352539,-0.0611705109477043,0.982024252414703,0.0328124985098839,0.065633624792099
447006,0.0574508,0.224121104925871,VALID,-0.0473308488726616,-0.09858638048172,0.994002282619476,0,0.298291862010956,0,VALID,0.0462136492133141,-0.108170546591282,0.993057608604431,-0.0328124985098839,0.063352607190609,VALID,-0.169971942901611,-0.0879184603691101,0.981519162654877,0.0328124985098839,0.065645731985569
447016,0.0305778,0.254698904231191,VALID,-0.0335809998214245,-0.0879045054316521,0.995562732219696,0,0.313573777675629,0,VALID,0.0503147020936012,-0.101914696395397,0.993519902229309,-0.0328124985098839,0.0633634999394417,VALID,-0.153580486774445,-0.0735399574041367,0.985395789146423,0.0328124985098839,0.0668512508273125
447026,0.0512192,0.305918103083968,VALID,-0.0282068904489279,-0.0563310235738754,0.998013615608215,0,0.325430601835251,0,VALID,0.0530053190886974,-0.0583508387207985,0.996887981891632,-0.0328124985098839,0.0603770911693573,VALID,-0.147087514400482,-0.0533461011946201,0.987683892250061,0.0328124985098839,0.0665420144796371
447036,0.047344,0.353262102231383,VALID,-0.0212325807660818,-0.0359964929521084,0.999126315116882,0,0.315498381853104,0,VALID,0.056643720716238,-0.0504130348563194,0.99712085723877,-0.0328124985098839,0.0622319765388966,VALID,-0.145403042435646,-0.0200772695243359,0.989168763160706,0.0328124985098839,0.0680579170584679
447044,0.0445793,0.397841403260827,VALID,-0.0243185684084892,-0.0426363237202168,0.998794674873352,0,0.322981029748917,0,VALID,0.0497043281793594,-0.0590242072939873,0.997018337249756,-0.0328124985098839,0.0627448037266731,VALID,-0.146639347076416,-0.0261907521635294,0.988843262195587,0.0328124985098839,0.0675879344344139
447054,0.041639,0.43948040343821,VALID,-0.0212652646005154,-0.047666534781456,0.998636901378632,0,0.318303167819977,0,VALID,0.0530854575335979,-0.0618540346622467,0.996672451496124,-0.0328124985098839,0.0623763203620911,VALID,-0.147639825940132,-0.0333494320511818,0.988478779792786,0.0328124985098839,0.0670593902468681
447062,0.047939,0.487419402226806,VALID,-0.0225744247436523,-0.0502191074192524,0.998483061790466,0,0.317243188619614,0.0297470167279243,VALID,0.0535571277141571,-0.063530907034874,0.996541738510132,-0.0328124985098839,0.0615693368017673,VALID,-0.148293659090996,-0.0365993231534958,0.988265872001648,0.0328124985098839,0.067099042236805
447072,0.0425714,0.529990801587701,VALID,-0.0283805076032877,-0.0508069954812527,0.998305141925812,0,0.323130339384079,0.593729734420776,VALID,0.0493038706481457,-0.0654297098517418,0.996638417243958,-0.0328124985098839,0.0602642707526684,VALID,-0.148012518882751,-0.0359288826584816,0.988332629203796,0.0328124985098839,0.0666137337684631
447078,0.0460334,0.576024202629924,VALID,-0.0273256786167622,-0.0506341978907585,0.998343348503113,0,0.324397891759872,0.590358793735504,VALID,0.051167905330658,-0.0644048154354095,0.996611177921295,-0.0328124985098839,0.0602318719029427,VALID,-0.14589025080204,-0.03664605692029,0.988621830940247,0.0328124985098839,0.0663620457053185
447086,0.0319915,0.608015703037381,VALID,-0.0254604201763868,-0.0499963127076626,0.998424828052521,0,0.319794535636902,0.770394742488861,VALID,0.0605666004121304,-0.0610614754259586,0.996294736862183,-0.0328124985098839,0.0603909268975258,VALID,-0.140704914927483,-0.038009949028492,0.989321649074554,0.0328124985098839,0.0666731670498848
447096,0.0450675,0.653083203360438,VALID,-0.00814886391162872,-0.050800122320652,0.998675584793091,0,0.29815348982811,0.550357758998871,VALID,0.0820028558373451,-0.062343530356884,0.994680285453796,-0.0328124985098839,0.0628600716590881,VALID,-0.134061619639397,-0.0384423770010471,0.990227103233337,0.0328124985098839,0.0666156858205795
447106,0.0508694,0.703952604904771,VALID,-0.00885735265910625,-0.0517886467278004,0.99861878156662,0,0.30949068069458,0.332146495580673,VALID,0.0790665373206139,-0.0630668774247169,0.994872391223907,-0.0328124985098839,0.062804289162159,VALID,-0.129155963659287,-0.0399179570376873,0.990820527076721,0.0328124985098839,0.0665377452969551
447114,0.0451221,0.749074703082442,VALID,-0.00893223285675049,-0.0516315475106239,0.998626232147217,0,0.315897881984711,0.544955909252167,VALID,0.077888086438179,-0.0631570443511009,0.994959592819214,-0.0328124985098839,0.0615370348095894,VALID,-0.1259535998106,-0.039544653147459,0.991247653961182,0.0328124985098839,0.0668358579277992
