F,DT,T,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W,Grip_pos,Grip_vel,Grip_eff
160448,0.0250594,0.025059400126338,0.1753842,0.3650563,0.3374693,0.04426125,0.07768562,0.9905315,0.1041786,4.79366681247484E-05,0,0
160452,0.0199296,0.044989001005888,0.1764303,0.364796,0.3369164,0.04209912,0.07894284,0.9903584,0.1057641,4.79366681247484E-05,0,0
160456,0.0174236,0.0624126009643078,0.1764303,0.364796,0.3369164,0.04209912,0.07894284,0.9903584,0.1057641,4.79366681247484E-05,0,0
160460,0.0190589,0.0814715009182692,0.1767712,0.3647257,0.3367215,0.040767,0.07933477,0.9903392,0.1061714,4.79366681247484E-05,0,0
160462,0.0193467,0.100818200036883,0.1769373,0.3647286,0.3366467,0.03933885,0.07957219,0.9903732,0.1062149,4.79366681247484E-05,0,0
160466,0.0166678,0.117486000061035,0.1769373,0.3647286,0.3366467,0.03933885,0.07957219,0.9903732,0.1062149,4.79366681247484E-05,0,0
160470,0.0187452,0.136231200769544,0.1769373,0.3647286,0.3366467,0.03933885,0.07957219,0.9903732,0.1062149,4.79366681247484E-05,0,0
160474,0.016669,0.152900200337172,0.177034,0.3647997,0.336648,0.03782605,0.07977378,0.9904222,0.1061565,4.79366681247484E-05,0,0
160478,0.0166647,0.169564900919795,0.177034,0.3647997,0.336648,0.03782605,0.07977378,0.9904222,0.1061565,4.79366681247484E-05,0,0
160480,0.0198146,0.189379500225186,0.1770787,0.3649587,0.3367552,0.03630361,0.07998662,0.9904737,0.1060468,4.79366681247484E-05,0,0
160482,0.0166687,0.206048199906945,0.1770787,0.3649587,0.3367552,0.03630361,0.07998662,0.9904737,0.1060468,4.39966679550707E-05,0,0
160488,0.0166663,0.222714500501752,0.1770787,0.3649587,0.3367552,0.03630361,0.07998662,0.9904737,0.1060468,4.39966679550707E-05,0,0
160490,0.0166678,0.239382300525904,0.1771807,0.3651764,0.3369309,0.03486885,0.08030322,0.9905198,0.1058586,4.39966679550707E-05,0,0
160494,0.0166668,0.25604910030961,0.1771807,0.3651764,0.3369309,0.03486885,0.08030322,0.9905198,0.1058586,4.39966679550707E-05,0,0
160498,0.0166953,0.272744400426745,0.1771807,0.3651764,0.3369309,0.03486885,0.08030322,0.9905198,0.1058586,4.39966679550707E-05,0,0
