F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
160448,0.0250594,0.025059400126338,1.11015,0.248326,-0.3278479,0.5077859,-0.3694682,0.6742907,0.3885599,0.105963848531246,0.274024218320847,0.3573557,0.15992,0.262929,0.9800037,-0.03859453,0.1402368,0.1357827
160452,0.0199296,0.044989001005888,1.110148,0.2489223,-0.3270329,-0.5086569,0.3676606,-0.6746359,-0.3885361,0.0983715951442719,0.285680562257767,0.3578479,0.1601505,0.263326,0.980722,-0.03840262,0.1382036,0.1327001
160456,0.0174236,0.0624126009643078,1.109966,0.2491311,-0.3274471,-0.5078177,0.3652107,-0.6767381,-0.3882881,0.0972938984632492,0.307486712932587,0.3570329,0.1601476,0.2639223,0.9809996,-0.03954669,0.1370266,0.1315278
160460,0.0190589,0.0814715009182692,1.110165,0.2496979,-0.3282745,-0.5061526,0.3490513,-0.6901338,-0.3816911,0.0991893783211708,0.315401881933212,0.3574471,0.1599663,0.2641312,0.9816373,-0.0387044,0.1344761,0.1296395
160462,0.0193467,0.100818200036883,1.110439,0.2494876,-0.3288209,-0.5057787,0.3456143,-0.694179,-0.3779607,0.0901827588677406,0.323092490434647,0.3582745,0.160165,0.2646979,0.9855586,-0.03532552,0.1214186,0.1126227
160466,0.0166678,0.117486000061035,1.110445,0.2494129,-0.3284815,-0.5065403,0.3369714,-0.700922,-0.3722574,0.0768493264913559,0.324811816215515,0.3588209,0.1604388,0.2644876,0.9865115,-0.03352802,0.1194632,0.1067687
160470,0.0187452,0.136231200769544,1.110934,0.2490379,-0.3287283,-0.5064781,0.3336041,-0.7042644,-0.3690528,0.0630173310637474,0.326280802488327,0.3584815,0.1604453,0.2644129,0.9882948,-0.03274107,0.1141616,0.09575191
160474,0.016669,0.152900200337172,1.111463,0.2489953,-0.3296006,-0.5072028,0.327452,-0.7090872,-0.3643021,0.0168532244861126,0.335083842277527,0.3587283,0.160934,0.264038,0.9890407,-0.03160595,0.1122756,0.09051912
160478,0.0166647,0.169564900919795,1.111618,0.2489417,-0.3300082,-0.5080278,0.3210003,-0.7140053,-0.3592535,0.0198914706707001,0.344364672899246,0.3596005,0.1614633,0.2639953,0.9901733,-0.03102842,0.1088834,0.08208828
160480,0.0198146,0.189379500225186,1.111524,0.248649,-0.3297201,-0.5081949,0.3186907,-0.7154011,-0.3582953,0.0388318412005901,0.365592241287231,0.3600082,0.1616177,0.2639417,0.991259,-0.03052421,0.10541,0.07322925
160482,0.0166687,0.206048199906945,1.111166,0.2487805,-0.3296993,-0.5091152,0.3167071,-0.7167392,-0.3560665,0.0644892007112503,0.375755459070206,0.3597201,0.1615239,0.263649,0.9915971,-0.03059774,0.1038041,0.07087763
160488,0.0166663,0.222714500501752,1.111226,0.2487518,-0.3292641,-0.5089712,0.310786,-0.7209668,-0.3529409,0.0865256786346436,0.386551558971405,0.3596993,0.1611665,0.2637805,0.9918711,-0.03089983,0.1033218,0.0675398
160490,0.0166678,0.239382300525904,1.111019,0.248807,-0.3290427,-0.5110921,0.3049255,-0.7243562,-0.3480135,0.118874818086624,0.431188404560089,0.359264,0.1612263,0.2637518,0.9927463,-0.03019158,0.09917799,0.06088537
160494,0.0166668,0.25604910030961,1.109392,0.2491471,-0.328061,-0.5111533,0.2994215,-0.7279558,-0.3451804,0.130341604351997,0.453835159540176,0.3590427,0.1610187,0.2638071,0.9934104,-0.03123818,0.09689272,0.05264797
160498,0.0166953,0.272744400426745,1.109487,0.2490172,-0.3274861,-0.5117485,0.2963666,-0.7296958,-0.3432556,0.162525117397308,0.506818115711212,0.358061,0.1593917,0.2641471,0.9940816,-0.03090269,0.09314638,0.04659136
160502,0.0166679,0.289412301033735,1.10937,0.2487132,-0.3272178,-0.512068,0.2939195,-0.7321313,-0.3396785,0.17177340388298,0.516576826572418,0.3574861,0.1594874,0.2640172,0.9943919,-0.03120044,0.09148263,0.04292175
160504,0.0166659,0.306078201159835,1.109598,0.2485052,-0.3271574,-0.5124937,0.2925876,-0.7332124,-0.3378496,0.165548786520958,0.518672645092011,0.3572178,0.15937,0.2637132,0.9946756,-0.03038773,0.09082089,0.03805974
160508,0.0166672,0.322745401412249,1.109567,0.2485012,-0.3268241,0.5136966,-0.2910033,0.7336939,0.3363425,0.160874396562576,0.51542741060257,0.3571574,0.1595982,0.2635052,0.9947973,-0.03028243,0.09054603,0.03553636
160510,0.0166665,0.339411901310086,1.109741,0.2484,-0.3266621,0.5138547,-0.2899111,0.7345016,0.3352794,0.159374698996544,0.507913410663605,0.3568241,0.1595672,0.2635012,0.9948696,-0.03122387,0.09032305,0.03318709
160514,0.0166667,0.356078600510955,1.110241,0.2485517,-0.3264276,0.5152513,-0.2887599,0.7343395,0.3344837,0.153476163744926,0.500707030296326,0.3566621,0.1597407,0.2634,0.9949701,-0.03111948,0.08984429,0.03152867
160518,0.0166671,0.372745700180531,1.110256,0.248498,-0.3262947,-0.515438,0.2886131,-0.734335,-0.3343327,0.143947899341583,0.480936676263809,0.3564276,0.1602412,0.2635517,0.9949699,-0.03251706,0.08983488,0.03012101
