515996,0.0895243,0.0895242989063263,False,True
516002,0.0441273,0.133651599287987,False,True
516012,0.0384617,0.172113299369812,False,True
516018,0.0436134,0.21572669968009,False,True
516028,0.018406,0.234132699668407,False,True
516038,0.0497109,0.283843599259853,False,True
516050,0.0528413,0.336684897542,False,True
516060,0.0551911,0.391875997185707,False,True
516072,0.054012,0.445887997746468,False,True
516082,0.0585337,0.504421696066856,False,True
516094,0.0540364,0.558458097279072,False,True
516106,0.0561434,0.614601496607065,False,True
516118,0.0637694,0.678370896726847,False,True
516130,0.0593454,0.737716298550367,False,True
516140,0.0571841,0.794900398701429,False,True
516150,0.0542149,0.849115297198296,False,True
516158,0.0427342,0.891849495470524,False,True
516168,0.0443326,0.936182096600533,False,True
516176,0.0466686,0.982850696891546,False,True
516186,0.044417,1.02726769819856,False,True
516194,0.0435254,1.0707930997014,False,True
516204,0.0446106,1.11540370061994,False,True
516212,0.0446572,1.16006090119481,False,True
516220,0.0372189,1.19727979972959,False,True
516230,0.0515401,1.24881989881396,False,True
516238,0.0436047,1.29242460057139,False,True
516248,0.0435166,1.33594119921327,False,True
516256,0.0451277,1.38106890022755,False,True
516264,0.0442016,1.42527050152421,False,True
516274,0.0436011,1.46887160092592,False,True
516282,0.0453135,1.51418510079384,False,True
516292,0.0436633,1.55784840136766,False,True
516300,0.0459828,1.60383120179176,False,True
516308,0.0453028,1.64913400262594,False,True
516318,0.0407243,1.68985830247402,False,True
516328,0.0464495,1.73630780354142,False,True
516336,0.0429971,1.77930490300059,False,True
516342,0.0427069,1.82201180234551,False,True
516350,0.0349706,1.85698240250349,False,True
516356,0.0441136,1.90109600126743,False,True
516362,0.0313052,1.93240120261908,False,True
516370,0.021644,1.95404520258307,False,True
516376,0.0548343,2.00887950137258,False,True
516386,0.0143853,2.0232648011297,False,True
516394,0.0551035,2.07836830057204,False,True
516402,0.0436792,2.12204750068486,False,True
516410,0.0406511,2.16269860230386,False,True
516418,0.0405254,2.20322400145233,False,True
516428,0.0315012,2.23472520150244,False,True
516436,0.0456948,2.28041999973357,False,True
516446,0.0444363,2.32485629804432,False,True
516454,0.0476306,2.37248689867556,False,True
516464,0.0388386,2.41132549755275,False,True
516472,0.0499088,2.46123429574072,False,True
516482,0.0501922,2.51142649538815,False,True
516492,0.046517,2.55794349499047,False,True
516500,0.0447362,2.60267969407141,False,True
516512,0.0447934,2.64747309498489,False,True
516520,0.0528564,2.70032949559391,False,True
516528,0.0447699,2.74509939737618,False,True
516538,0.0448715,2.78997089900076,False,True
516548,0.0462654,2.8362362999469,False,True
516556,0.0425829,2.87881919927895,False,True
516564,0.0451426,2.92396179772913,False,True
516574,0.0443449,2.96830669604242,False,True
516582,0.0489169,3.01722359471023,False,True
516592,0.0367198,3.05394339375198,False,True
516600,0.0510495,3.10499289445579,False,True
516604,0.0419861,3.14697899483144,False,True
516612,0.0176609,3.16463989391923,False,True
516618,0.051611,3.21625089272857,False,True
516630,0.0390429,3.25529379397631,False,True
516636,0.0436654,3.29895919561386,False,True
516646,0.0396682,3.33862739428878,False,True
516654,0.0361028,3.37473019585013,False,True
516664,0.0435234,3.41825359687209,False,True
516672,0.0444635,3.46271709725261,False,True
516682,0.0468369,3.50955399870873,False,True
516690,0.0413958,3.55094979703426,False,True
516700,0.0467466,3.59769639745355,False,True
516708,0.0451037,3.64280009642243,False,True
516718,0.0460447,3.68884479627013,False,True
516728,0.0479235,3.73676829785109,False,True
516738,0.0508405,3.78760879859328,False,True
516748,0.0535215,3.84113029763103,False,True
516756,0.0412018,3.88233209773898,False,True
516764,0.0419825,3.92431459948421,False,True
516774,0.0452006,3.96951520070434,True,True
516782,0.0438263,4.01334150135517,True,True
516790,0.0455058,4.05884730070829,True,True
516800,0.0416306,4.10047790035605,True,True
516810,0.0437279,4.14420580118895,True,True
516818,0.0541401,4.19834589958191,True,True
516826,0.0374514,4.23579730093479,True,True
516834,0.0436148,4.27941210195422,True,True
516844,0.0435969,4.32300900295377,True,True
516854,0.0469391,4.36994810402393,True,True
516862,0.0424521,4.41240020468831,True,True
516872,0.0453018,4.4577020034194,True,True
516880,0.0449586,4.50266060233116,True,True
516888,0.0435931,4.5462537035346,True,True
516898,0.0455376,4.59179130196571,True,True
516906,0.0440755,4.63586680218577,True,True
516916,0.043974,4.67984080314636,True,True
516926,0.0462296,4.72607040405273,True,True
516934,0.0475691,4.77363950386643,True,True
516942,0.040917,4.81455650553107,True,True
516952,0.0438793,4.85843580588698,True,True
516960,0.0431573,4.90159310773015,True,True
516968,0.0452021,4.94679520651698,True,True
516978,0.0402153,4.98701050505042,True,True
516988,0.0578644,5.04487490653992,True,True
516994,0.0412876,5.08616250753403,True,True
517004,0.0364639,5.12262640893459,True,True
517014,0.046284,5.16891041025519,True,True
517022,0.0448466,5.21375701203942,True,True
517030,0.0437708,5.25752781331539,True,True
517040,0.0429181,5.30044591426849,True,True
517048,0.0465974,5.34704331308603,True,True
517056,0.0374586,5.38450191169977,True,True
517066,0.0450399,5.42954181134701,True,True
517074,0.0501127,5.47965450957417,True,True
517084,0.0436101,5.52326460927725,True,True
517092,0.0436802,5.56694480776787,True,True
517102,0.0438225,5.6107673086226,True,True
517110,0.0442237,5.65499100834131,True,True
517120,0.0420874,5.69707840681076,True,True
517130,0.047221,5.74429940804839,True,True
517138,0.0446533,5.78895270824432,True,True
517146,0.0472879,5.83624060824513,True,True
517156,0.0436747,5.87991530820727,True,True
517164,0.0464411,5.92635640874505,True,True
517172,0.0412749,5.96763131022453,True,True
517182,0.0394984,6.00712971016765,True,True
517192,0.0529891,6.06011880934238,True,True
517200,0.0431309,6.10324971005321,True,True
517210,0.0451775,6.1484272107482,True,True
517216,0.0463943,6.19482151046395,True,True
517226,0.0385446,6.23336610943079,True,True
517236,0.0466536,6.28001970797777,True,True
517244,0.0464968,6.32651650905609,True,True
517254,0.0420119,6.36852841079235,True,True
517262,0.0410966,6.40962501242757,True,True
517270,0.0477313,6.45735631138086,True,True
517280,0.0433625,6.50071880966425,True,True
517290,0.044465,6.54518381133676,True,True
517298,0.0485589,6.59374270960689,True,True
517308,0.0409466,6.63468930870295,True,True
517312,0.0489975,6.68368680775166,True,True
517320,0.0386032,6.72229000926018,True,True
517326,0.0371057,6.75939570739865,True,True
517332,0.0176789,6.77707460708916,True,True
517338,0.0318629,6.80893750675023,True,True
517344,0.0210098,6.82994730584323,True,True
517354,0.0644247,6.89437200687826,True,True
517362,0.0400537,6.93442570604384,True,True
517372,0.0375483,6.97197400592268,True,True
517376,0.027273,6.99924700520933,True,True
517386,0.0374472,7.03669420443475,True,True
517396,0.0466021,7.08329630456865,True,True
517404,0.0425897,7.12588600628078,True,True
517414,0.047041,7.17292700521648,True,True
517422,0.0387323,7.21165930666029,True,True
517432,0.0458026,7.25746190734208,True,True
517440,0.0454289,7.30289080552757,True,True
517450,0.0440792,7.34697000496089,True,True
517460,0.0454019,7.39237190596759,True,True
517470,0.0554345,7.44780640490353,True,True
517480,0.0483817,7.49618810601532,True,True
517490,0.0549381,7.5511262062937,True,True
517498,0.0387442,7.58987040631473,True,True
517508,0.0465432,7.63641360588372,True,True
517516,0.0484894,7.68490300513804,True,True
517524,0.0426326,7.72753560356796,True,True
517534,0.040726,7.76826160214841,True,True
517542,0.045889,7.81415060348809,True,True
517550,0.0442492,7.85839980281889,True,True
517560,0.0418522,7.90025200136006,True,True
517570,0.0505369,7.9507889021188,True,True
517578,0.0445299,7.9953188020736,True,True
517586,0.0410283,8.03634710051119,True,True
517596,0.044956,8.08130309917033,True,True
517604,0.052218,8.13352110050619,True,True
517614,0.0357424,8.16926349885762,True,True
517622,0.0454058,8.21466930024326,True,True
517632,0.0440503,8.25871959887445,True,True
517640,0.0463729,8.30509250052273,True,True
517648,0.0410558,8.34614829905331,True,True
517658,0.0457563,8.39190459810197,True,True
517668,0.0445889,8.43649349920452,True,True
517676,0.0470464,8.48353989981115,True,True
517684,0.0382197,8.5217596013099,True,True
517694,0.0492568,8.57101640291512,True,True
517702,0.0478512,8.61886760406196,True,True
517710,0.0412885,8.66015610285103,True,True
517720,0.043644,8.70380010269582,True,True
517728,0.0428101,8.74661020375788,True,True
517738,0.0437255,8.79033570550382,True,True
517746,0.0456681,8.83600380457938,True,True
517754,0.0363594,8.87236320413649,True,True
517764,0.0514265,8.92378970421851,True,True
517772,0.0429708,8.96676050312817,True,True
517780,0.0385928,9.00535330362618,True,True
517790,0.0509987,9.05635200254619,True,True
517800,0.0379257,9.09427770413458,True,True
517808,0.0506117,9.14488940499723,True,True
517818,0.0481591,9.19304850511253,True,True
517826,0.0421893,9.2352378051728,True,True
517836,0.0458623,9.28110010363162,True,True
517844,0.0417739,9.32287400402129,True,True
517852,0.0443399,9.36721390299499,True,True
517862,0.0477243,9.41493820212781,True,True
517872,0.0444277,9.45936590246856,True,True
517880,0.0466476,9.50601350329816,True,True
517888,0.0398376,9.54585110209882,True,True
517896,0.0437048,9.58955590240657,True,True
517906,0.0443729,9.63392880372703,True,True
517916,0.0427081,9.67663690261543,True,True
517924,0.0460942,9.72273110412061,True,True
517932,0.0449968,9.76772790588439,True,True
517942,0.0428222,9.81055010668933,True,True
517950,0.0454082,9.85595830716193,True,True
517958,0.0446819,9.90064020641148,True,True
517968,0.0449759,9.94561610557139,True,True
517976,0.0425474,9.98816350661218,True,True
517986,0.0410677,10.0292312074453,True,True
517994,0.0446639,10.0738951060921,True,True
518004,0.0511246,10.125019704923,True,True
518012,0.0469678,10.1719875056297,True,True
518022,0.0392904,10.211277903989,True,True
518032,0.0469373,10.2582152057439,True,True
518038,0.0451939,10.3034091051668,True,True
518048,0.0424685,10.3458776045591,True,True
518056,0.0436868,10.3895644042641,True,True
518066,0.0396314,10.4291958045214,True,True
518074,0.0469757,10.4761715028435,True,True
518084,0.0444113,10.5205828044564,True,True
518092,0.0457671,10.5663499031216,True,True
518102,0.0373291,10.603679003194,True,True
518110,0.0528143,10.6564933042973,True,True
518120,0.0460767,10.7025700043887,True,True
518128,0.0442779,10.746847903356,True,True
518136,0.0444756,10.7913235034794,True,True
518142,0.0431729,10.834496403113,True,True
518150,0.0205536,10.8550500031561,True,True
518156,0.0456964,10.900746403262,True,True
518160,0.0428598,10.943606203422,True,True
518174,0.0046121,10.9482183032669,True,True
