515996,0.0895243,0.0895242989063263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516002,0.0441273,0.133651599287987,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516012,0.0384617,0.172113299369812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516018,0.0436134,0.21572669968009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516028,0.018406,0.234132699668407,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516038,0.0497109,0.283843599259853,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516050,0.0528413,0.336684897542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516060,0.0551911,0.391875997185707,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516072,0.054012,0.445887997746468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516082,0.0585337,0.504421696066856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516094,0.0540364,0.558458097279072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516106,0.0561434,0.614601496607065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516118,0.0637694,0.678370896726847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516130,0.0593454,0.737716298550367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516140,0.0571841,0.794900398701429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516150,0.0542149,0.849115297198296,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516158,0.0427342,0.891849495470524,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516168,0.0443326,0.936182096600533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516176,0.0466686,0.982850696891546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516186,0.044417,1.02726769819856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516194,0.0435254,1.0707930997014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516204,0.0446106,1.11540370061994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516212,0.0446572,1.16006090119481,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516220,0.0372189,1.19727979972959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516230,0.0515401,1.24881989881396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516238,0.0436047,1.29242460057139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516248,0.0435166,1.33594119921327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516256,0.0451277,1.38106890022755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516264,0.0442016,1.42527050152421,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516274,0.0436011,1.46887160092592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516282,0.0453135,1.51418510079384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516292,0.0436633,1.55784840136766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516300,0.0459828,1.60383120179176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516308,0.0453028,1.64913400262594,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516318,0.0407243,1.68985830247402,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516328,0.0464495,1.73630780354142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516336,0.0429971,1.77930490300059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516342,0.0427069,1.82201180234551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516350,0.0349706,1.85698240250349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516356,0.0441136,1.90109600126743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516362,0.0313052,1.93240120261908,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516370,0.021644,1.95404520258307,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516376,0.0548343,2.00887950137258,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516386,0.0143853,2.0232648011297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516394,0.0551035,2.07836830057204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516402,0.0436792,2.12204750068486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516410,0.0406511,2.16269860230386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516418,0.0405254,2.20322400145233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516428,0.0315012,2.23472520150244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516436,0.0456948,2.28041999973357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516446,0.0444363,2.32485629804432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516454,0.0476306,2.37248689867556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516464,0.0388386,2.41132549755275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516472,0.0499088,2.46123429574072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516482,0.0501922,2.51142649538815,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516492,0.046517,2.55794349499047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516500,0.0447362,2.60267969407141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516512,0.0447934,2.64747309498489,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516520,0.0528564,2.70032949559391,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516528,0.0447699,2.74509939737618,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516538,0.0448715,2.78997089900076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516546,0.0462654,2.8362362999469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516556,0.0425829,2.87881919927895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516564,0.0451426,2.92396179772913,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516574,0.0443449,2.96830669604242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516582,0.0489169,3.01722359471023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516592,0.0367198,3.05394339375198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516600,0.0510495,3.10499289445579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516604,0.0419861,3.14697899483144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516612,0.0176609,3.16463989391923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516618,0.051611,3.21625089272857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516630,0.0390429,3.25529379397631,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516636,0.0436654,3.29895919561386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516646,0.0396682,3.33862739428878,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516654,0.0361028,3.37473019585013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516664,0.0435234,3.41825359687209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516672,0.0444635,3.46271709725261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516682,0.0468369,3.50955399870873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516690,0.0413958,3.55094979703426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516700,0.0467466,3.59769639745355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516708,0.0451037,3.64280009642243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516718,0.0460447,3.68884479627013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516728,0.0479235,3.73676829785109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516738,0.0508405,3.78760879859328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516748,0.0535215,3.84113029763103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516756,0.0412018,3.88233209773898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516764,0.0419825,3.92431459948421,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516774,0.0452006,3.96951520070434,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516782,0.0438263,4.01334150135517,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516790,0.0455058,4.05884730070829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516800,0.0416306,4.10047790035605,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516810,0.0437279,4.14420580118895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516818,0.0541401,4.19834589958191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516826,0.0374514,4.23579730093479,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516834,0.0436148,4.27941210195422,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516844,0.0435969,4.32300900295377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516854,0.0469391,4.36994810402393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516862,0.0424521,4.41240020468831,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516872,0.0453018,4.4577020034194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516880,0.0449586,4.50266060233116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516888,0.0435931,4.5462537035346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516898,0.0455376,4.59179130196571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516906,0.0440755,4.63586680218577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516916,0.043974,4.67984080314636,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516926,0.0462296,4.72607040405273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516934,0.0475691,4.77363950386643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516942,0.040917,4.81455650553107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516952,0.0438793,4.85843580588698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516960,0.0431573,4.90159310773015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516968,0.0452021,4.94679520651698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516978,0.0402153,4.98701050505042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516988,0.0578644,5.04487490653992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
516994,0.0412876,5.08616250753403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517004,0.0364639,5.12262640893459,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517014,0.046284,5.16891041025519,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517022,0.0448466,5.21375701203942,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517030,0.0437708,5.25752781331539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517040,0.0429181,5.30044591426849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517048,0.0465974,5.34704331308603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517056,0.0374586,5.38450191169977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517066,0.0450399,5.42954181134701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517074,0.0501127,5.47965450957417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517084,0.0436101,5.52326460927725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517092,0.0436802,5.56694480776787,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517102,0.0438225,5.6107673086226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517110,0.0442237,5.65499100834131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517120,0.0420874,5.69707840681076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517130,0.047221,5.74429940804839,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517138,0.0446533,5.78895270824432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517146,0.0472879,5.83624060824513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517156,0.0436747,5.87991530820727,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517164,0.0464411,5.92635640874505,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517172,0.0412749,5.96763131022453,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517182,0.0394984,6.00712971016765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517192,0.0529891,6.06011880934238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517200,0.0431309,6.10324971005321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517210,0.0451775,6.1484272107482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517216,0.0463943,6.19482151046395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517226,0.0385446,6.23336610943079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517236,0.0466536,6.28001970797777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517244,0.0464968,6.32651650905609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517254,0.0420119,6.36852841079235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517262,0.0410966,6.40962501242757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517270,0.0477313,6.45735631138086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517280,0.0433625,6.50071880966425,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517290,0.044465,6.54518381133676,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517298,0.0485589,6.59374270960689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517308,0.0409466,6.63468930870295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517312,0.0489975,6.68368680775166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517320,0.0386032,6.72229000926018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517326,0.0371057,6.75939570739865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517332,0.0176789,6.77707460708916,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517338,0.0318629,6.80893750675023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517344,0.0210098,6.82994730584323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517354,0.0644247,6.89437200687826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517362,0.0400537,6.93442570604384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517370,0.0375483,6.97197400592268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517376,0.027273,6.99924700520933,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517386,0.0374472,7.03669420443475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517396,0.0466021,7.08329630456865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517404,0.0425897,7.12588600628078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517414,0.047041,7.17292700521648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517422,0.0387323,7.21165930666029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517432,0.0458026,7.25746190734208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517440,0.0454289,7.30289080552757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517450,0.0440792,7.34697000496089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517460,0.0454019,7.39237190596759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517470,0.0554345,7.44780640490353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517480,0.0483817,7.49618810601532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517490,0.0549381,7.5511262062937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517498,0.0387442,7.58987040631473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517508,0.0465432,7.63641360588372,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517516,0.0484894,7.68490300513804,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517524,0.0426326,7.72753560356796,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517534,0.040726,7.76826160214841,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517542,0.045889,7.81415060348809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517550,0.0442492,7.85839980281889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517560,0.0418522,7.90025200136006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517570,0.0505369,7.9507889021188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517578,0.0445299,7.9953188020736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517586,0.0410283,8.03634710051119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517596,0.044956,8.08130309917033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517604,0.052218,8.13352110050619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517614,0.0357424,8.16926349885762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517622,0.0454058,8.21466930024326,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517632,0.0440503,8.25871959887445,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517640,0.0463729,8.30509250052273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517648,0.0410558,8.34614829905331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517658,0.0457563,8.39190459810197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517668,0.0445889,8.43649349920452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517676,0.0470464,8.48353989981115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517684,0.0382197,8.5217596013099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517694,0.0492568,8.57101640291512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517702,0.0478512,8.61886760406196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517710,0.0412885,8.66015610285103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517720,0.043644,8.70380010269582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
517728,0.0428101,8.74661020375788,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
