F,DT,T,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W,Grip_pos,Grip_vel,Grip_eff
251978,0.021693,0.0216930005699396,0.2292952,0.3257618,0.3047183,-8.540035E-05,0.1311563,0.9912739,-0.01319387,0.0399030074477196,0,0
251980,0.0223979,0.0440909005701542,0.2292952,0.3257618,0.3047183,-8.540035E-05,0.1311563,0.9912739,-0.01319387,0.0399030074477196,0,0
251984,0.016668,0.060758899897337,0.2292196,0.3259726,0.3044495,-0.001188073,0.1314713,0.9912266,-0.01355398,0.0399030074477196,0,0
251990,0.016667,0.0774258989840746,0.2292196,0.3259726,0.3044495,-0.001188073,0.1314713,0.9912266,-0.01355398,0.0399030074477196,0,0
251992,0.0212119,0.0986377988010645,0.2290878,0.3264568,0.304027,-0.00303116,0.132123,0.9911284,-0.01409908,0.0399030074477196,0,0
251994,0.0166675,0.115305298939347,0.2290878,0.3264568,0.304027,-0.00303116,0.132123,0.9911284,-0.01409908,0.0399030074477196,0,0
252000,0.0166671,0.131972398608923,0.2290546,0.3266602,0.3038571,-0.003754584,0.1323929,0.9910867,-0.01432418,0.0399030074477196,0,0
252002,0.0166666,0.148638999089599,0.2290546,0.3266602,0.3038571,-0.003754584,0.1323929,0.9910867,-0.01432418,0.0399030074477196,0,0
252006,0.0166677,0.165306698530912,0.2290111,0.3267531,0.3037249,-0.004553781,0.1325242,0.9910635,-0.01448531,0.0399030074477196,0,0
252008,0.0168872,0.182193897664547,0.2290111,0.3267531,0.3037249,-0.004553781,0.1325242,0.9910635,-0.01448531,0.0399030074477196,0,0
252012,0.0166675,0.19886139780283,0.2289988,0.3268222,0.3036726,-0.005267234,0.1326078,0.9910467,-0.0146235,0.0399030074477196,0,0
252014,0.0166662,0.215527597814798,0.2289988,0.3268222,0.3036726,-0.005267234,0.1326078,0.9910467,-0.0146235,0.0399030074477196,0,0
252018,0.0166678,0.23219539783895,0.2289988,0.3268222,0.3036726,-0.005267234,0.1326078,0.9910467,-0.0146235,0.0399030074477196,0,0
252022,0.0166659,0.24886129796505,0.2289864,0.3268746,0.3036764,-0.00592999,0.1326589,0.9910344,-0.01474146,0.0399030074477196,0,0
252026,0.0166684,0.26552969776094,0.2289864,0.3268746,0.3036764,-0.00592999,0.1326589,0.9910344,-0.01474146,0.0399030074477196,0,0
252028,0.0166652,0.282194897532463,0.2289864,0.3268746,0.3036764,-0.00592999,0.1326589,0.9910344,-0.01474146,0.0399030074477196,0,0
252032,0.0166673,0.298862198367715,0.2289779,0.3268875,0.303681,-0.006638721,0.1326614,0.991028,-0.01484444,0.0399030074477196,0,0
