F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ
0,0.0166671,0.0166670996695757,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166663,0.0333334002643824,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166678,0.0500012002885342,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166663,0.0666675008833408,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166666,0.0833341013640165,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166675,0.100001601502299,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166665,0.116668101400137,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166669,0.133335001766682,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166669,0.150001902133226,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166677,0.16666960157454,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166662,0.183335801586509,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166701,0.20000590197742,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166664,0.216672301292419,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166671,0.233339400961995,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166668,0.250006200745702,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166681,0.266674300655723,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166662,0.283340500667691,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.016667,0.300007499754429,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166667,0.316674198955297,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166666,0.333340799435973,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.016667,0.350007798522711,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166678,0.366675598546863,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166658,0.383341398090124,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166682,0.400009598582983,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.016666,0.416675599291921,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166676,0.433343200013042,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.016666,0.450009200721979,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166681,0.466677300632,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166666,0.483343901112676,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166667,0.500010600313544,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166665,0.516677100211382,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166669,0.533344000577927,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166668,0.550010800361633,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166669,0.566677700728178,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166672,0.583344900980592,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166674,0.600012300536036,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.016666,0.616678301244974,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166668,0.633345101028681,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
0,0.0166671,0.650012200698256,0.3718766,-0.04901519,-0.05690357,0,13.53408,0
