F,DT,T,fps,Start,Hand,Grip,Tracked,Controlling
61032,0.0181939,0.0181939005851746,54.96347,False,R,False,True,True
61036,0.0223266,0.0405205003917217,44.78962,False,R,False,True,True
61038,0.0166669,0.0571874007582664,59.99916,False,R,False,True,True
61040,0.0172861,0.07447350025177,57.84995,False,R,False,True,True
61046,0.0184094,0.0928828995674849,54.32008,False,R,False,True,True
61048,0.0166676,0.109550500288606,59.99664,False,R,False,True,True
61052,0.0174518,0.127002300694585,57.30068,False,R,False,True,True
61054,0.0166666,0.143668901175261,60.00024,False,R,False,True,True
61060,0.0166667,0.160335600376129,59.99988,False,R,False,True,True
61062,0.0169327,0.177268300205469,59.05733,False,R,False,True,True
61066,0.020893,0.19816130027175,47.86292,False,R,False,True,True
61072,0.0166676,0.21482890099287,59.99664,False,R,False,True,True
61074,0.0210187,0.235847601667047,47.57668,False,R,False,True,True
61078,0.0177269,0.253574501723051,56.41144,False,R,False,True,True
61080,0.0176876,0.271262101829052,56.53678,False,R,False,True,True
61086,0.0255502,0.296812301501632,39.13864,False,R,False,True,True
61090,0.0166685,0.31348080188036,59.9934,False,R,False,True,True
61092,0.0187063,0.332187101244926,53.45793,False,R,False,True,True
61096,0.0166679,0.348855001851916,59.99556,False,R,False,True,True
61100,0.0166671,0.365522101521492,59.99844,False,R,False,True,True
61102,0.0166667,0.382188800722361,59.99988,False,R,False,True,True
61106,0.0166671,0.398855900391936,59.99844,False,R,False,True,True
61110,0.0166672,0.41552310064435,59.99808,False,R,False,True,True
61114,0.0166674,0.432190500199795,59.99736,False,R,False,True,True
61116,0.016666,0.448856500908732,60.0024,False,R,False,True,True
61120,0.0166673,0.465523801743984,59.99772,False,R,False,True,True
61122,0.0166664,0.482190201058984,60.00096,False,R,False,True,True
61128,0.0166669,0.498857101425529,59.99916,False,R,False,True,True
61130,0.0166669,0.515524001792073,59.99916,False,R,False,True,True
61134,0.0166665,0.532190501689911,60.0006,False,R,False,True,True
61136,0.0166673,0.548857802525163,59.99772,False,R,False,True,True
61140,0.0166662,0.565524002537131,60.00168,False,R,False,True,True
61142,0.0166676,0.582191603258252,59.99664,False,R,False,True,True
61148,0.0166657,0.598857304081321,60.00348,False,R,False,True,True
61150,0.0166675,0.615524804219604,59.997,False,R,False,True,True
61154,0.016667,0.632191803306341,59.9988,False,R,False,True,True
61156,0.0166663,0.648858103901148,60.00132,False,R,False,True,True
61160,0.0166674,0.665525503456593,59.99736,False,R,False,True,True
61164,0.0166657,0.682191204279661,60.00348,False,R,False,True,True
61168,0.0166673,0.698858505114913,59.99772,False,R,False,True,True
61170,0.0189855,0.717844005674124,52.67178,False,R,False,True,True
61172,0.0166677,0.734511705115438,59.99628,False,R,False,True,True
61178,0.0166678,0.751179505139589,59.99592,False,R,False,True,True
61180,0.0166659,0.767845405265689,60.00276,False,R,False,True,True
61184,0.0166697,0.784515105187893,59.98908,False,R,False,True,True
61188,0.0166644,0.801179505884647,60.00816,False,R,False,True,True
61190,0.0166669,0.817846406251192,59.99916,False,R,False,True,True
61194,0.016666,0.83451240696013,60.0024,False,R,False,True,True
61198,0.0186445,0.853156907483935,53.63512,False,R,False,True,True
61200,0.016667,0.869823906570673,59.9988,False,R,False,True,True
61206,0.0188131,0.888637006282806,53.15445,False,R,False,True,True
61208,0.0186786,0.907315606251359,53.5372,False,R,False,True,True
61212,0.0166669,0.923982506617904,59.99916,False,R,False,True,True
61214,0.0186121,0.942594606429338,53.72849,False,R,False,True,True
61218,0.0166675,0.959262106567621,59.997,False,R,False,True,True
61222,0.016666,0.975928107276559,60.0024,False,R,False,True,True
61226,0.0174987,0.993426807224751,57.1471,False,R,False,True,True
61228,0.0166676,1.01009440794587,59.99664,False,R,False,True,True
61232,0.0166671,1.02676150761545,59.99844,False,R,False,True,True
61234,0.016667,1.04342850670218,59.9988,False,R,False,True,True
61238,0.0166678,1.06009630672634,59.99592,False,R,False,True,True
61242,0.0166663,1.07676260732114,60.00132,False,R,False,True,True
61246,0.0166675,1.09343010745943,59.997,False,R,False,True,True
61250,0.0166669,1.11009700782597,59.99916,False,R,False,True,True
61252,0.0166665,1.12676350772381,60.0006,False,R,False,True,True
61256,0.0166665,1.14343000762165,60.0006,False,R,False,True,True
61258,0.0166686,1.16009860672057,59.99305,False,R,False,True,True
61262,0.0166655,1.17676410637796,60.0042,False,R,False,True,True
61264,0.0166667,1.19343080557883,59.99988,False,R,False,True,True
61270,0.0166663,1.21009710617363,60.00132,False,R,False,True,True
61272,0.0166677,1.22676480561495,59.99628,False,R,False,True,True
61276,0.0166661,1.24343090504408,60.00204,False,R,False,True,True
61278,0.0166673,1.26009820587933,59.99772,False,R,False,True,True
61282,0.0168806,1.2769788056612,59.2396,False,R,False,True,True
61284,0.0166675,1.29364630579948,59.997,False,R,False,True,True
61290,0.0177383,1.3113846052438,56.37519,False,R,False,True,True
61292,0.0166675,1.32805210538208,59.997,False,R,False,True,True
61296,0.0176715,1.34572360478342,56.58829,False,R,False,True,True
61300,0.0166607,1.36238430440426,60.02149,False,R,False,True,True
61302,0.0166681,1.37905240431428,59.99484,False,R,False,True,True
61306,0.0166667,1.39571910351515,59.99988,False,R,False,True,True
61308,0.0166704,1.41238950379193,59.98656,False,R,False,True,True
61312,0.0166641,1.42905360460281,60.00924,False,R,False,True,True
61316,0.0166727,1.44572630524635,59.97829,False,R,False,True,True
61320,0.0166618,1.46238810569048,60.01752,False,R,False,True,True
61322,0.0166667,1.47905480489135,59.99988,False,R,False,True,True
61326,0.0166683,1.4957231041044,59.99412,False,R,False,True,True
61330,0.0173556,1.51307870447636,57.61829,False,R,False,True,True
61332,0.0166695,1.52974820509553,59.9898,False,R,False,True,True
61336,0.0166657,1.5464139059186,60.00348,False,R,False,True,True
61338,0.0166674,1.56308130547404,59.99736,False,R,False,True,True
