F,DT,T,Status,GazeX,GazeY,GazeZ,GazePosition,FocusDistance,FocusStability,StatusL,LeftX,LeftY,LeftZ,PositionL,PupilL,StatusR,RightX,RightY,RightZ,PositionR,PupilR
53402,0.0271453,0.0271453000605106,VALID,0.0722025111317635,-0.0292571093887091,0.996960818767548,0,0.510488629341125,0,VALID,0.134187236428261,-0.0168661288917065,0.990812480449677,-0.0338499993085861,0.0808070525527,VALID,0.00792468152940273,-0.0433222353458405,0.999029695987701,0.0338499993085861,0.089372955262661
53408,0.016668,0.0438132993876934,VALID,0.0754285454750061,-0.039270244538784,0.996377646923065,0,0.46598881483078,0,VALID,0.134419023990631,-0.0274155046790838,0.990545272827148,-0.0338499993085861,0.0828769877552986,VALID,0.000335326127242297,-0.064834251999855,0.997896015644073,0.0338499993085861,0.086716465651989
53410,0.0166658,0.0604790989309549,VALID,0.0753454267978668,-0.0368443392217159,0.996476590633392,0,0.484847486019135,0,VALID,0.134296610951424,-0.0284167993813753,0.990533649921417,-0.0338499993085861,0.0830723717808723,VALID,0.00269524450413883,-0.0593248829245567,0.998235106468201,0.0338499993085861,0.0872402191162109
53414,0.0166678,0.0771468989551067,VALID,0.0750757902860641,-0.0341562777757645,0.996592700481415,0,0.516200423240662,0,VALID,0.134046539664268,-0.0289185680449009,0.990553021430969,-0.0338499993085861,0.0838590413331985,VALID,0.00443361839279532,-0.038270216435194,0.999257564544678,0.0338499993085861,0.0879883989691734
53416,0.0166666,0.0938134994357824,VALID,0.0748137682676315,-0.0316536799073219,0.996694982051849,0,0.521644711494446,0,VALID,0.133873805403709,-0.0283030066639185,0.990594148635864,-0.0338499993085861,0.0845148488879204,VALID,0.00499040866270661,-0.0283318348228931,0.99958610534668,0.0338499993085861,0.0881335213780403
53420,0.0166676,0.110481100156903,VALID,0.0742499008774757,-0.0266059190034866,0.996884703636169,0,0.527749001979828,0,VALID,0.133359014987946,-0.0269258283078671,0.990701973438263,-0.0338499993085861,0.0853363052010536,VALID,0.00647264951840043,-0.0191074796020985,0.999796509742737,0.0338499993085861,0.0880953744053841
53422,0.0166664,0.127147499471903,VALID,0.071749247610569,-0.0276260487735271,0.997040033340454,0,0.520908236503601,0,VALID,0.13324311375618,-0.0267480704933405,0.990722358226776,-0.0338499993085861,0.0851019695401192,VALID,0.00419848039746284,-0.0248972307890654,0.999681174755096,0.0338499993085861,0.0811387002468109
53426,0.0166669,0.143814399838448,VALID,0.060392614454031,-0.0333891585469246,0.997616112232208,0,0.428642779588699,0,VALID,0.133296340703964,-0.0265539456158876,0.990720450878143,-0.0338499993085861,0.0851404964923859,VALID,-0.0218235570937395,-0.0437958985567093,0.998802125453949,0.0338499993085861,0.0805169194936752
53428,0.016667,0.160481398925185,VALID,0.055689062923193,-0.0371664725244045,0.99775618314743,0,0.397095233201981,0.031716026365757,VALID,0.133426919579506,-0.0263932291418314,0.990707159042358,-0.0338499993085861,0.0850409790873528,VALID,-0.0309217516332865,-0.0556899979710579,0.997969150543213,0.0338499993085861,0.081019401550293
53434,0.016667,0.177148398011923,VALID,0.059412769973278,-0.0219883993268013,0.997991323471069,0,0.426031887531281,0,VALID,0.133704349398613,-0.0260092653334141,0.990679919719696,-0.0338499993085861,0.0846027061343193,VALID,-0.0209109131246805,-0.00352142378687859,0.999775111675262,0.0338499993085861,0.0984532237052917
53436,0.0166677,0.193816097453237,VALID,0.0602819509804249,-0.010836711153388,0.998122572898865,0,0.405214667320251,0,VALID,0.133682638406754,-0.0257935654371977,0.990688443183899,-0.0338499993085861,0.0845628380775452,VALID,-0.0182837713509798,0.0204150304198265,0.999624371528625,0.0338499993085861,0.0945636630058289
53440,0.0166665,0.210482597351074,VALID,0.0629284679889679,-0.0147979138419032,0.997908353805542,0,0.471939951181412,0,VALID,0.133695632219315,-0.025611711665988,0.990691423416138,-0.0338499993085861,0.0851679444313049,VALID,-0.00393479410558939,0.000192273670108989,0.999992251396179,0.0338499993085861,0.0884874984622002
53442,0.0166673,0.227149898186326,VALID,0.0643829703330994,-0.0154681745916605,0.99780535697937,0,0.494799196720123,0,VALID,0.133532300591469,-0.0253223814070225,0.990720927715302,-0.0338499993085861,0.0851851552724838,VALID,0.00138630601577461,-0.00315792206674814,0.999994039535522,0.0338499993085861,0.088535450398922
53446,0.0166664,0.243816297501326,VALID,0.0670313984155655,-0.015982735902071,0.997622847557068,0,0.526804685592651,0,VALID,0.13300846517086,-0.0245951171964407,0.990809679031372,-0.0338499993085861,0.0851408094167709,VALID,0.00817106943577528,-0.00607742788270116,0.999948143959045,0.0338499993085861,0.0880849286913872
53450,0.0166669,0.26048319786787,VALID,0.0691255927085876,-0.0163500402122736,0.997473955154419,0,0.543143153190613,0.124161913990974,VALID,0.132687821984291,-0.0241237971931696,0.990864276885986,-0.0338499993085861,0.0850344523787498,VALID,0.0112836062908173,-0.00730087421834469,0.999909698963165,0.0338499993085861,0.0887440666556358
53454,0.0166671,0.277150297537446,VALID,0.0707002729177475,-0.0161759927868843,0.997366428375244,0,0.551997482776642,0.140083596110344,VALID,0.132595747709274,-0.0231883805245161,0.990898907184601,-0.0338499993085861,0.0854146108031273,VALID,0.0128298448398709,-0.00778903625905514,0.999887347221375,0.0338499993085861,0.0887445732951164
53456,0.0166668,0.293817097321153,VALID,0.0713885426521301,-0.015983808785677,0.997320532798767,0,0.556128561496735,0.777784466743469,VALID,0.132592901587486,-0.022545550018549,0.990914106369019,-0.0338499993085861,0.0858942270278931,VALID,0.0135286608710885,-0.00800707377493382,0.999876439571381,0.0338499993085861,0.0888421908020973
53460,0.016667,0.31048409640789,VALID,0.0724113881587982,-0.0153303761035204,0.997256994247437,0,0.563392817974091,0.837133347988129,VALID,0.132531553506851,-0.0208777580410242,0.990958869457245,-0.0338499993085861,0.0862923935055733,VALID,0.0145970033481717,-0.00827896036207676,0.999859154224396,0.0338499993085861,0.0891551002860069
53462,0.0166668,0.327150896191597,VALID,0.0727718770503998,-0.0147917922586203,0.99723893404007,0,0.568160712718964,0.866371691226959,VALID,0.132395967841148,-0.0196779333055019,0.991001546382904,-0.0338499993085861,0.0866947919130325,VALID,0.0152191510424018,-0.0083056828007102,0.999849677085876,0.0338499993085861,0.0891882851719856
53466,0.0166669,0.343817796558142,VALID,0.0727879703044891,-0.0135817546397448,0.997254967689514,0,0.574873626232147,0.946205377578735,VALID,0.131878674030304,-0.0162845775485039,0.991132080554962,-0.0338499993085861,0.0871133506298065,VALID,0.0154678151011467,-0.00864993408322334,0.999842941761017,0.0338499993085861,0.0884519591927528
53470,0.016667,0.360484795644879,VALID,0.0728333443403244,-0.0134550258517265,0.997253358364105,0,0.580442309379578,0.941983699798584,VALID,0.131372287869453,-0.0146608129143715,0.991224706172943,-0.0338499993085861,0.0864869132637978,VALID,0.015768114477396,-0.00991801451891661,0.999826490879059,0.0338499993085861,0.0882967710494995
53474,0.0166668,0.377151595428586,VALID,0.0735299736261368,-0.0126854917034507,0.9972123503685,0,0.590958833694458,0.862815320491791,VALID,0.131038576364517,-0.0138614727184176,0.991280376911163,-0.0338499993085861,0.0869570970535278,VALID,0.017461396753788,-0.00963862147182226,0.999801099300385,0.0338499993085861,0.0896269753575325
53476,0.0166672,0.393818795681,VALID,0.0736592337489128,-0.0119396783411503,0.997211992740631,0,0.591791749000549,0.784732341766357,VALID,0.130985096096992,-0.0135061368346214,0.991292357444763,-0.0338499993085861,0.086840532720089,VALID,0.0175768956542015,-0.00916688051074743,0.999803483486176,0.0338499993085861,0.0895205065608025
53480,0.016667,0.410485794767737,VALID,0.0782430171966553,-0.0124849248677492,0.996856153011322,0,0.349491566419601,0,VALID,0.130474805831909,-0.0120909148827195,0.991377890110016,-0.0338499993085861,0.0870727598667145,VALID,0.0115596251562238,-0.106002978980541,0.9942986369133,0.0338499993085861,0.0817812457680702
53482,0.0166664,0.427152194082737,VALID,0.0770785436034203,-0.0214662309736013,0.996793925762177,0,0.591268658638,0,VALID,0.130162701010704,-0.0115000205114484,0.991425931453705,-0.0338499993085861,0.0869320034980774,VALID,0.0172055847942829,-0.0207698177546263,0.999636232852936,0.0338499993085861,0.081536665558815
53486,0.016669,0.443821193650365,VALID,0.0739418715238571,-0.0436718799173832,0.996305882930756,0,0.401851743459702,0,VALID,0.129740297794342,-0.0116908065974712,0.991479098796844,-0.0338499993085861,0.0863538831472397,VALID,0.00500696199014783,-0.0850148499011993,0.99636709690094,0.0338499993085861,0.0780647248029709
53490,0.0166653,0.460486494004726,VALID,0.0742710530757904,-0.0314740650355816,0.99674129486084,0,0.524159789085388,0,VALID,0.128926858305931,-0.0128554441034794,0.991570770740509,-0.0338499993085861,0.0868828594684601,VALID,0.00786349084228277,-0.0427477546036243,0.999054968357086,0.0338499993085861,0.0988414287567139
53494,0.0166671,0.477153593674302,VALID,0.0794023349881172,-0.0245835818350315,0.99653947353363,0,2,0,VALID,0.128726288676262,-0.014000128954649,0.991581320762634,-0.0338499993085861,0.086886927485466,INVALID,,,,,
53496,0.0166668,0.493820393458009,VALID,0.077560231089592,-0.0169350262731314,0.996843814849854,0,0.502222537994385,0,VALID,0.128589853644371,-0.0139942420646548,0.991599142551422,-0.0338499993085861,0.0874141007661819,VALID,-0.00308216875419021,-0.0316090546548367,0.999495565891266,0.0338499993085861,0.0856978893280029
53500,0.0167917,0.510612092912197,VALID,0.0751049742102623,-0.0192978978157043,0.996988892555237,0,0.558586120605469,0,VALID,0.128511890769005,-0.0142066664993763,0.991606175899506,-0.0338499993085861,0.0836562663316727,VALID,0.0095395902171731,-0.0274500865489244,0.999577641487122,0.0338499993085861,0.0858810916543007
53502,0.0166668,0.527278892695904,VALID,0.0732948258519173,-0.0205683186650276,0.997098207473755,0,0.555620312690735,0,VALID,0.128040820360184,-0.0157117713242769,0.991644442081451,-0.0338499993085861,0.0842085033655167,VALID,0.00826241821050644,-0.0282929409295321,0.999565541744232,0.0338499993085861,0.0859922170639038
53508,0.0166665,0.543945392593741,VALID,0.0743011385202408,-0.00587647035717964,0.997218549251556,0,0.512521147727966,0,VALID,0.127187237143517,-0.0199210252612829,0.991678655147552,-0.0338499993085861,0.0846659168601036,VALID,0.0158420652151108,0.0272151529788971,0.999504029750824,0.0338499993085861,0.097506619989872
53510,0.0166673,0.560612693428993,VALID,0.074953630566597,0.00136991345789284,0.997186064720154,0,0.485341131687164,0,VALID,0.126701295375824,-0.0198967307806015,0.991741359233856,-0.0338499993085861,0.0853667631745338,VALID,0.0226653218269348,0.0401898398995399,0.998934984207153,0.0338499993085861,0.0979021936655045
53514,0.016667,0.577279692515731,VALID,0.0775846913456917,0.00904527585953474,0.996944725513458,0,0.491700500249863,0,VALID,0.125685513019562,-0.019364332780242,0.991881132125854,-0.0338499993085861,0.0857328698039055,VALID,0.0371109992265701,0.0461406037211418,0.998245358467102,0.0338499993085861,0.0974192842841148
53516,0.0166677,0.593947391957045,VALID,0.0781273692846298,0.00583529472351074,0.996926307678223,0,0.544490456581116,0,VALID,0.125435397028923,-0.019597141072154,0.991908192634583,-0.0338499993085861,0.0853627398610115,VALID,0.0368880666792393,0.0361543782055378,0.998665153980255,0.0338499993085861,0.0904705822467804
53520,0.016666,0.610613392665982,VALID,0.0756021216511726,0.000295144534902647,0.997138023376465,0,0.573260128498077,0,VALID,0.125171676278114,-0.0199833773076534,0.991933822631836,-0.0338499993085861,0.0859788432717323,VALID,0.0276843328028917,0.0240382570773363,0.999327659606934,0.0338499993085861,0.0908247455954552
53522,0.0166676,0.627280993387103,VALID,0.0739825516939163,-0.00104331865441054,0.997258961200714,0,0.585458278656006,0,VALID,0.12504181265831,-0.0200961139053106,0.991947948932648,-0.0338499993085861,0.086034469306469,VALID,0.0234778858721256,0.0166959092020988,0.999584913253784,0.0338499993085861,0.0904608145356178
