F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
74784,0.3161049,0.316104888916016,1.08718,0.1436304,-0.3713148,0.5847832,-0.260112,0.7377395,0.2147343,0,0,0.4020211,0.1372659,0.1609071,0.9829593,-0.0717342,0.146658,-0.08447936
74788,0.0187968,0.334901688620448,1.087978,0.143739,-0.3716913,-0.5860022,0.2580631,-0.7380966,-0.2126461,0,0,0.4013148,0.13718,0.1586304,0.9823045,-0.06940852,0.1467973,-0.09333242
74792,0.016669,0.351570688188076,1.088084,0.143926,-0.3719869,0.5866501,-0.2602531,0.7362573,0.2145581,0,0,0.4016913,0.1379783,0.158739,0.9819842,-0.07045625,0.1465146,-0.09631436
74794,0.0166665,0.368237188085914,1.088022,0.1441705,-0.371495,0.5859581,-0.2605065,0.7360893,0.2167076,0,0,0.4019869,0.138084,0.1589259,0.9819853,-0.07147667,0.1479603,-0.09329395
74798,0.0166666,0.384903788566589,1.087364,0.1440939,-0.3712311,0.5863999,-0.2582017,0.7371355,0.2147052,0,0,0.401495,0.1380222,0.1591705,0.9823322,-0.07139079,0.1469499,-0.0912831
74800,0.0166692,0.401572989299893,1.087785,0.1440656,-0.3714917,-0.5867749,0.2577454,-0.7372643,-0.2137845,0,0,0.4012311,0.1373639,0.1590939,0.9821629,-0.07161523,0.1460072,-0.09438859
74806,0.0166647,0.418237689882517,1.086615,0.1435186,-0.3721454,-0.5870233,0.260045,-0.7361882,-0.2140261,0,0,0.4014917,0.137785,0.1590656,0.9820203,-0.07180783,0.1461826,-0.09544921
74810,0.0226334,0.440871089696884,1.086055,0.1426828,-0.3728005,-0.5871058,0.2619653,-0.7354726,-0.2139183,0,0,0.4021454,0.1366152,0.1585186,0.9818756,-0.07175847,0.1481907,-0.09386481
74812,0.0166672,0.457538289949298,1.086002,0.1424104,-0.3730162,-0.5873865,0.2621274,-0.7352271,-0.2137932,0,0,0.4028005,0.1360553,0.1576828,0.9817322,-0.07146673,0.1499292,-0.09282079
74814,0.0166714,0.474209690466523,1.085946,0.1429673,-0.37256,-0.587735,0.2614824,-0.7353172,-0.2133148,0,0,0.4030162,0.1360025,0.1574104,0.9816627,-0.07171801,0.1502654,-0.09281855
74820,0.0166636,0.490873290225863,1.085247,0.1431589,-0.3722117,0.5874258,-0.2617692,0.7353619,0.2136603,0,0,0.4025599,0.1359463,0.1579672,0.9815901,-0.07206935,0.1500854,-0.09360164
74824,0.0201993,0.511072590947151,1.0848,0.1442113,-0.3713034,-0.5878076,0.2613654,-0.7349753,-0.2144334,0,0,0.4022117,0.1352473,0.1581589,0.9816629,-0.07178146,0.1500313,-0.09314545
74826,0.0166722,0.527744790539145,1.084183,0.1435021,-0.3716078,-0.5871105,0.2622146,-0.734914,-0.2155139,0,0,0.4013034,0.1347995,0.1592113,0.9817197,-0.07256909,0.1495702,-0.09267688
74828,0.0166679,0.544412691146135,1.084245,0.1426629,-0.3720802,-0.5870282,0.2627522,-0.7348436,-0.2153234,0,0,0.4016078,0.1341826,0.1585021,0.9819053,-0.07199063,0.1495014,-0.09126112
74834,0.0166674,0.56108009070158,1.08328,0.1417323,-0.3730111,0.5862056,-0.2644427,0.7351221,0.2145427,0,0,0.4020801,0.134245,0.1576629,0.9818619,-0.07173097,0.1499982,-0.09111671
74836,0.0174896,0.578569691628218,1.083312,0.1414391,-0.3729044,0.5865025,-0.2633104,0.7355958,0.2134979,0,0,0.403011,0.13328,0.1567323,0.9817907,-0.07019954,0.1513412,-0.09085666
74840,0.0166682,0.595237892121077,1.082978,0.14082,-0.372725,-0.5851031,0.2648284,-0.7362868,-0.2130776,0,0,0.4029043,0.1333123,0.1564391,0.981692,-0.07037792,0.1509432,-0.09243345
74844,0.0166674,0.611905291676521,1.08202,0.1398809,-0.3727891,0.5840741,-0.267072,0.7364209,0.2126364,0,0,0.402725,0.1329775,0.15582,0.9817621,-0.06833992,0.1516926,-0.09199014
74846,0.0166664,0.628571690991521,1.082298,0.1396712,-0.3727258,0.5839444,-0.2671397,0.736532,0.2125227,0,0,0.4027891,0.1320201,0.1548809,0.981719,-0.06659558,0.1532698,-0.09111069
