F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
331414,0.0175122,0.0175122004002333,1.061648,0.5960938,-0.2487824,-0.5223231,0.2205265,-0.7647371,-0.3061435,0,0,0.4038152,0.1116617,0.1671809,0.9974529,-0.04162836,0.04532987,-0.03605481
331420,0.0166705,0.0341827012598515,1.061575,0.5958744,-0.2487056,0.5220649,-0.221164,0.764815,0.3059298,0,0,0.4037825,0.1116477,0.1670938,0.9974532,-0.0414239,0.04549788,-0.03607367
331422,0.0166666,0.0508493017405272,1.06152,0.5957752,-0.2486507,-0.5219874,0.221375,-0.764832,-0.3058669,0,0,0.4037057,0.1115747,0.1668744,0.9974572,-0.04091726,0.04599063,-0.03591415
331426,0.0166689,0.0675182025879622,1.061391,0.5955596,-0.2485217,0.5218706,-0.2215131,0.7648726,0.3058647,0,0,0.4036508,0.1115203,0.1667752,0.9974582,-0.04076166,0.04615463,-0.03585391
331428,0.0166648,0.0841830018907785,1.061291,0.5954827,-0.2484688,-0.5218802,0.2214864,-0.764841,-0.3059463,0,0,0.4035218,0.1113911,0.1665596,0.9974645,-0.04060268,0.04621447,-0.03577982
331432,0.0166688,0.100851802155375,1.061161,0.5953373,-0.2483998,0.5217866,-0.2217143,0.7647759,0.3061038,0,0,0.4034689,0.111291,0.1664827,0.997467,-0.04065201,0.0461656,-0.03571953
331434,0.0166658,0.117517601698637,1.061113,0.5952783,-0.248359,-0.5217112,0.2217825,-0.7647607,-0.3062208,0,0,0.4033999,0.1111611,0.1663373,0.9974763,-0.04056393,0.04625205,-0.03544666
331440,0.0166669,0.134184502065182,1.061096,0.595209,-0.2482885,-0.5213809,0.221974,-0.7647985,-0.3065503,0,0,0.4033591,0.1111129,0.1662783,0.9974846,-0.04051367,0.04622787,-0.03530156
331442,0.0166671,0.150851601734757,1.061093,0.5951906,-0.2482793,-0.5212017,0.2220074,-0.7647946,-0.3068401,0,0,0.4032886,0.1110964,0.166209,0.9975157,-0.04024211,0.04610092,-0.03489542
331446,0.0166665,0.167518101632595,1.061108,0.5952898,-0.248253,-0.5207638,0.2218382,-0.7649125,-0.3074116,0,0,0.4032795,0.1110929,0.1661905,0.997537,-0.04015471,0.04593021,-0.03461271
331448,0.0166679,0.184186002239585,1.06111,0.5954188,-0.248239,-0.5205456,0.2216931,-0.765007,-0.3076505,0,0,0.4032531,0.1111079,0.1662898,0.9975866,-0.03993919,0.04535272,-0.03419004
331452,0.0166662,0.200852202251554,1.061074,0.5957532,-0.2482361,0.5202239,-0.2216905,0.7652233,0.3076587,0,0,0.4032391,0.1111103,0.1664188,0.9976103,-0.03982622,0.0450311,-0.03405629
331454,0.0166759,0.217528102919459,1.060993,0.5959768,-0.2482299,0.5200687,-0.22156,0.7653466,0.3077085,0,0,0.4032362,0.1110745,0.1667532,0.9976316,-0.03947573,0.04486653,-0.03405653
331460,0.0166669,0.234195003286004,1.060828,0.5961567,-0.2482587,0.5196028,-0.221673,0.7658086,0.3072644,0,0,0.40323,0.110993,0.1669768,0.9976447,-0.03935274,0.04466031,-0.03408775
331462,0.0166685,0.250863503664732,1.060784,0.5962127,-0.2483245,0.5193102,-0.221724,0.7660989,0.3069984,0,0,0.4032588,0.1108282,0.1671567,0.997659,-0.03863625,0.04469438,-0.03444254
331466,0.0166661,0.267529603093863,1.060731,0.5963236,-0.2484363,0.518638,-0.2217416,0.7667179,0.3065765,0,0,0.4033245,0.1107844,0.1672127,0.9976682,-0.03819605,0.04469415,-0.03466445
331468,0.0166664,0.284196002408862,1.060721,0.5963426,-0.2484372,0.5182711,-0.221605,0.7670755,0.3064009,0,0,0.4034364,0.1107312,0.1673236,0.9976961,-0.03728246,0.04453735,-0.03505635
331472,0.0166674,0.300863401964307,1.060767,0.5963725,-0.2484305,-0.5176858,0.2214169,-0.7674273,-0.3066455,0,0,0.4034373,0.1107212,0.1673426,0.9977142,-0.03683729,0.04430737,-0.03530258
