F,DT,T,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W,Grip_pos,Grip_vel,Grip_eff
165786,0.0211527,0.0211526993662119,0.1172357,0.3469981,0.391488,-0.3519357,-0.1127588,0.9222341,0.1136264,0.0398307740688324,0,0
165788,0.0166689,0.0378216002136469,0.1171852,0.3447486,0.3901488,-0.3516533,-0.112762,0.9223365,0.1136667,0.0398307740688324,0,0
165792,0.0166675,0.0544891003519297,0.1171852,0.3447486,0.3901488,-0.3516533,-0.112762,0.9223365,0.1136667,0.0398307740688324,0,0
165794,0.0166672,0.0711563006043434,0.1171852,0.3447486,0.3901488,-0.3516533,-0.112762,0.9223365,0.1136667,0.0398307740688324,0,0
165798,0.0166655,0.0878218002617359,0.1172697,0.3434412,0.3888675,-0.3513333,-0.1128273,0.9224269,0.1138576,0.0398307740688324,0,0
165802,0.0166672,0.10448900051415,0.1172697,0.3434412,0.3888675,-0.3513333,-0.1128273,0.9224269,0.1138576,0.0398307740688324,0,0
165804,0.0166758,0.121164800599217,0.1174777,0.3425133,0.3873063,-0.3509519,-0.1128466,0.9225348,0.1141403,0.0398307740688324,0,0
165810,0.0166676,0.137832401320338,0.1174777,0.3425133,0.3873063,-0.3509519,-0.1128466,0.9225348,0.1141403,0.0398307740688324,0,0
165812,0.0166664,0.154498800635338,0.1174777,0.3425133,0.3873063,-0.3509519,-0.1128466,0.9225348,0.1141403,0.0398307740688324,0,0
165816,0.0166675,0.171166300773621,0.1178241,0.3414073,0.3836056,-0.3502863,-0.1129367,0.9226923,0.1148201,0.0398307740688324,0,0
165818,0.0166681,0.187834400683641,0.1178241,0.3414073,0.3836056,-0.3502863,-0.1129367,0.9226923,0.1148201,0.0398307740688324,0,0
165822,0.0166657,0.20450010150671,0.1178083,0.3409088,0.3814695,-0.3498237,-0.1130838,0.9228126,0.1151187,0.0398307740688324,0,0
165824,0.0166664,0.22116650082171,0.1178083,0.3409088,0.3814695,-0.3498237,-0.1130838,0.9228126,0.1151187,0.0398307740688324,0,0
165830,0.0166671,0.237833600491285,0.1175282,0.3405931,0.3791784,-0.3494603,-0.1132358,0.9229173,0.1152335,0.0398307740688324,0,0
