F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
79332,0.0166825,0.0166825000196695,1.095881,0.1942918,-0.3542249,-0.665103,0.146323,-0.6555837,-0.3262478,0,0,0.3841242,0.1458049,0.2090653,0.9696806,-0.2341061,0.05132261,-0.04774868
79334,0.0166662,0.0333487000316381,1.095767,0.1944002,-0.3543909,0.6652328,-0.1461319,0.6555759,0.3260844,0,0,0.3842249,0.1458811,0.2092918,0.9695886,-0.2344496,0.05124877,-0.04800865
79336,0.0166681,0.050016799941659,1.095821,0.1945085,-0.3541799,0.6653978,-0.1460067,0.6554249,0.3261075,0,0,0.3843909,0.1457666,0.2094002,0.969545,-0.234586,0.05122224,-0.04825133
79342,0.0166666,0.0666834004223347,1.095728,0.1947681,-0.3540396,0.6657938,-0.1452343,0.655194,0.3261082,0,0,0.3841799,0.1458209,0.2095085,0.9694847,-0.2348344,0.05120343,-0.04827499
79346,0.0267315,0.0934149008244276,1.095538,0.1949865,-0.3538071,-0.6659926,0.1447248,-0.6552276,-0.3258611,0,0,0.3840396,0.1457277,0.2097681,0.9693218,-0.2355212,0.05078562,-0.0486411
79348,0.0166684,0.110083300620317,1.095371,0.1949566,-0.3536602,0.6661632,-0.1448015,0.6551825,0.3255689,0,0,0.3838071,0.1455376,0.2099865,0.9692447,-0.2357847,0.0505638,-0.04912763
79352,0.0166668,0.126750100404024,1.095407,0.195065,-0.3532121,-0.6661923,0.144099,-0.655122,-0.3259425,0,0,0.3836601,0.145371,0.2099566,0.9692042,-0.2358495,0.05082961,-0.04934197
79354,0.0166665,0.143416600301862,1.095393,0.1950226,-0.3531033,0.6662477,-0.1439765,0.6550834,0.3259611,0,0,0.3832121,0.1454071,0.210065,0.969148,-0.2362258,0.05012782,-0.04936294
79360,0.0166677,0.160084299743176,1.095418,0.1949257,-0.3530658,-0.6667319,0.1438843,-0.6544365,-0.3263109,0,0,0.3831033,0.1453932,0.2100226,0.9691236,-0.2363337,0.05005075,-0.0494042
79362,0.0166658,0.176750099286437,1.095233,0.1947849,-0.353069,0.6664541,-0.1440594,0.6545534,0.3265668,0,0,0.3830658,0.1454176,0.2099257,0.9689448,-0.2371233,0.05012345,-0.04905329
79366,0.0166673,0.193417400121689,1.095248,0.1946804,-0.3532853,-0.6667773,0.1439438,-0.6543732,-0.3263189,0,0,0.3830689,0.1452332,0.2097849,0.9690333,-0.2368456,0.05001917,-0.04875146
