F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
993892,0.0253905,0.025390500202775,0.8396041,0.3775656,-0.6546068,0.06172979,0.08777491,-0.01338218,0.9941358
993894,0.0198653,0.0452558007091284,0.8395464,0.3775612,-0.654626,0.06167402,0.08781206,-0.01319502,0.9941385
993900,0.016668,0.0619238000363112,0.8395092,0.3776352,-0.6546181,0.06146321,0.08790448,-0.01278343,0.9941487
993902,0.0168017,0.0787255000323057,0.8394742,0.3776952,-0.6546079,0.06131145,0.08794147,-0.01260018,0.9941572
993906,0.016668,0.0953934993594885,0.8394028,0.3777725,-0.6546683,0.06088063,0.08803288,-0.01232039,0.9941791
993908,0.0172658,0.112659299746156,0.8393803,0.3778208,-0.6546586,0.0605779,0.08807889,-0.01220843,0.9941949
993912,0.0166672,0.129326499998569,0.839326,0.3779015,-0.6547125,0.06012511,0.08817708,-0.01201003,0.9942161
993914,0.0166663,0.145992800593376,0.8393039,0.377913,-0.6547295,0.05994586,0.0882667,-0.01194645,0.9942197
993920,0.0166678,0.162660600617528,0.8392799,0.378013,-0.6547769,0.05984773,0.08851177,-0.0119897,0.9942033
993922,0.0166662,0.179326800629497,0.8392739,0.3779888,-0.6547682,0.05988209,0.08875496,-0.01203976,0.994179
993926,0.0166668,0.195993600413203,0.8392895,0.3780301,-0.6548483,0.06001508,0.08916022,-0.01200824,0.9941351
993928,0.0166666,0.212660200893879,0.8392999,0.3780183,-0.6548439,0.06011722,0.08940706,-0.01192212,0.9941078
993932,0.0166671,0.229327300563455,0.8392914,0.3779823,-0.6548228,0.06024404,0.08978306,-0.01175249,0.9940682
993936,0.0166666,0.24599390104413,0.8392763,0.3779558,-0.6548005,0.06027735,0.08991435,-0.0116285,0.9940557
993940,0.0167178,0.262711701914668,0.839297,0.377943,-0.6547678,0.06038384,0.09010955,-0.0114652,0.9940335
993942,0.0166666,0.279378302395344,0.8392867,0.3778596,-0.654726,0.06049498,0.09024792,-0.01142707,0.9940146
993946,0.0166671,0.296045402064919,0.8392922,0.3778003,-0.6547617,0.06079665,0.09042347,-0.01142165,0.9939803
993948,0.0166669,0.312712302431464,0.8393018,0.3777448,-0.6547439,0.06095649,0.0905019,-0.01144289,0.9939632
993952,0.0166669,0.329379202798009,0.8392735,0.3776479,-0.6547331,0.06125937,0.09063314,-0.01136993,0.9939334
993956,0.0166672,0.346046403050423,0.8392679,0.377609,-0.6547108,0.06143237,0.09069208,-0.01133864,0.9939178
993960,0.0166677,0.362714102491736,0.8392323,0.3775538,-0.6546332,0.06165046,0.09078242,-0.01126721,0.9938968
993962,0.0166737,0.379387803375721,0.8392028,0.3775123,-0.6545909,0.06175515,0.09081456,-0.01123448,0.9938877
993966,0.0166681,0.396055903285742,0.8391296,0.3774485,-0.654529,0.06188857,0.09091085,-0.01109433,0.9938722
993970,0.0179696,0.414025504142046,0.839084,0.3773947,-0.6544252,0.06201435,0.0910352,-0.01096206,0.9938545
993972,0.0166673,0.430692804977298,0.8390065,0.3773758,-0.6543735,0.0620743,0.09108153,-0.01088765,0.9938473
993978,0.0166676,0.447360405698419,0.8389286,0.3773275,-0.6542214,0.0622693,0.09115405,-0.01076551,0.9938298
993980,0.0166656,0.464026005938649,0.8388718,0.3773116,-0.6541401,0.06236565,0.09112451,-0.01070626,0.9938271
993982,0.0166686,0.48069460503757,0.8387997,0.3772731,-0.6540285,0.06249024,0.09108373,-0.01059406,0.9938242
993986,0.0166662,0.497360805049539,0.8386904,0.3772028,-0.6538929,0.06263652,0.09086649,-0.01044698,0.9938365
993988,0.016667,0.514027804136276,0.8386539,0.3771508,-0.6537654,0.06276304,0.09064565,-0.0104462,0.9938486
993992,0.0166669,0.530694704502821,0.8385589,0.377078,-0.6535563,0.06292204,0.09027275,-0.01058609,0.993871
993996,0.0166673,0.547362005338073,0.8384954,0.3769435,-0.6533286,0.06318652,0.08979299,-0.01084021,0.993895
994000,0.0166657,0.564027706161141,0.8384559,0.3768965,-0.6532025,0.0633615,0.08949743,-0.01097825,0.993909
994002,0.016668,0.580695705488324,0.838438,0.3768598,-0.6530738,0.06357665,0.08922009,-0.01108849,0.993919
994006,0.0166669,0.597362605854869,0.8384145,0.3766879,-0.6528524,0.06396769,0.08879051,-0.01124404,0.9939306
994008,0.0166671,0.614029705524445,0.8383809,0.3766083,-0.6527554,0.06422571,0.08855289,-0.0113538,0.9939339
994012,0.0166668,0.630696505308151,0.8384098,0.3764479,-0.6524858,0.06464345,0.08817775,-0.01155271,0.9939378
994016,0.016667,0.647363504394889,0.8384186,0.3763532,-0.6522405,0.06496244,0.08774218,-0.01171004,0.9939538
994020,0.0166655,0.664029004052281,0.8384563,0.3762862,-0.6520992,0.06515341,0.08749585,-0.01179837,0.9939619
