F,DT,T,tau1,tau2,tau3,tau4,tau5,tau6,tau7,con_x,con_y,con_z
161768,0.0238755,0.0238754991441965,-0.513087689876556,-21.4632358551025,0.105623431503773,14.3784627914429,0.589679837226868,2.41966938972473,-0.1664649695158,1.28611508604364,-1.10081524584335,-0.839073774363593
161772,0.0166678,0.0405432991683483,-0.640040814876556,-21.39182472229,0.0580160096287727,14.3030843734741,0.607074856758118,2.36748433113098,-0.1664649695158,1.31310287555855,-1.15957518981553,-0.902810813623574
161774,0.0192899,0.0598331987857819,-0.640040814876556,-21.39182472229,0.0580160096287727,14.3030843734741,0.607074856758118,2.36748433113098,-0.1664649695158,1.31310287555855,-1.15957518981553,-0.902810813623574
161776,0.0166683,0.0765014979988337,-0.588466107845306,-21.439432144165,0.181001842021942,14.2792806625366,0.595173001289368,2.40044331550598,-0.17287366092205,1.34728190347878,-1.23864795922517,-0.9780622718583
161782,0.0166667,0.0931681971997023,-0.588466107845306,-21.4156284332275,0.0302450135350227,14.3030843734741,0.607074856758118,2.39403462409973,-0.1792823523283,1.33213995363924,-1.21160489234255,-0.989205532233557
161786,0.0174511,0.110619297251105,-0.687648236751556,-21.3402500152588,0.0580160096287727,14.1761312484741,0.618976712226868,2.38030171394348,-0.1664649695158,1.26965718302698,-1.33342235623991,-1.09857284484673
161788,0.0201167,0.130735997110605,-0.687648236751556,-21.3402500152588,0.0580160096287727,14.1761312484741,0.618976712226868,2.38030171394348,-0.1664649695158,1.26965718302698,-1.33342235623991,-1.09857284484673
161794,0.0166679,0.147403897717595,-0.588466107845306,-21.2926425933838,0.105623431503773,14.2039022445679,0.607074856758118,2.38030171394348,-0.20583264529705,1.27077626373341,-1.23351761690024,-1.15502370282132
161796,0.0213071,0.168710997328162,-0.739222943782806,-21.2410678863525,-0.0173624083399773,14.1285238265991,0.613483548164368,2.37389302253723,-0.1792823523283,1.27029057860278,-1.30550730960753,-1.29359039666769
161800,0.0166683,0.185379296541214,-0.739222943782806,-21.2410678863525,-0.0173624083399773,14.1285238265991,0.613483548164368,2.37389302253723,-0.1792823523283,1.27029057860278,-1.30550730960753,-1.29359039666769
161802,0.0166662,0.202045496553183,-0.790797650814056,-21.217264175415,-0.0927408263087273,14.1761312484741,0.625385403633118,2.38671040534973,-0.18569104373455,1.30913328203479,-1.30045674180773,-1.26834580588536
161808,0.0166678,0.218713296577334,-0.663844525814056,-21.26487159729,0.0818197205662727,14.1047201156616,0.618976712226868,2.38030171394348,-0.1792823523283,1.30163449750023,-1.28114245224027,-1.40970745225311
