F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
114878,0.1105296,0.110529601573944,1.086316,0.1367277,-0.4570363,-0.2502005,0.4817744,-0.7886286,-0.2887182,0,0,0.4856127,0.1361205,0.1525125,0.9383327,0.280529,0.1582676,0.125645
114882,0.0309707,0.141500301659107,1.085647,0.1361991,-0.4572447,-0.2533424,0.4763423,-0.7910641,-0.2883285,0,0,0.4870363,0.136316,0.1517276,0.939526,0.2775094,0.1585472,0.1230537
114886,0.0166751,0.158175401389599,1.085281,0.1358497,-0.4569069,0.2528004,-0.4770305,0.7908295,0.2883098,0,0,0.4872447,0.1356471,0.151199,0.9415901,0.2743828,0.1550381,0.1186819
114890,0.016768,0.174943400546908,1.085673,0.1349687,-0.4580683,0.2546324,-0.476572,0.7906803,0.2878647,0,0,0.4869068,0.1352814,0.1508497,0.9412957,0.274941,0.1554484,0.119188
114892,0.0166695,0.191612901166081,1.085616,0.1353491,-0.458003,0.2563091,-0.4766097,0.7904782,0.2868677,0,0,0.4880682,0.1356735,0.1499686,0.941781,0.2733732,0.1559664,0.1182798
114896,0.0166639,0.208276800811291,1.08585,0.1343952,-0.458411,-0.2577423,0.4766588,-0.7904739,-0.2855105,0,0,0.4880029,0.1356161,0.1503491,0.942068,0.2721943,0.1570885,0.1172234
114898,0.016668,0.224944800138474,1.085908,0.1344704,-0.4589924,-0.2568507,0.4759006,-0.7911894,-0.2855971,0,0,0.488411,0.1358501,0.1493952,0.9422736,0.2713807,0.1582604,0.1158739
114904,0.0166658,0.241610599681735,1.085443,0.1344648,-0.4592359,-0.2550535,0.4774725,-0.7901083,-0.2875704,0,0,0.4889924,0.1359084,0.1494704,0.9422831,0.2721313,0.157161,0.1155319
114908,0.0166679,0.258278500288725,1.0848,0.1349846,-0.4592029,-0.2543342,0.4787189,-0.7893391,-0.2882464,0,0,0.4892359,0.1354435,0.1494649,0.9416226,0.2731526,0.1570797,0.1185778
114910,0.0166665,0.274945000186563,1.084732,0.1350861,-0.4595118,-0.2538919,0.4786905,-0.7892845,-0.2888329,0,0,0.4892029,0.1347997,0.1499846,0.9411889,0.2736433,0.1576568,0.1201132
114914,0.0166681,0.291613100096583,1.084916,0.1352312,-0.4597173,0.2547354,-0.4778534,0.7897378,0.2882363,0,0,0.4895117,0.1347319,0.1500861,0.941137,0.2738274,0.1572185,0.1206741
