F,DT,T,fps,Start,Hand,Grip,Tracked,Controlling
568264,0.0259207,0.0259207002818584,38.5792,False,R,False,True,True
568266,0.0169558,0.0428765006363392,58.97687,False,R,False,True,True
568270,0.0166687,0.0595452003180981,59.99268,False,R,False,True,True
568276,0.0166652,0.0762104000896215,60.00528,False,R,False,True,True
568280,0.0221683,0.098378699272871,45.10946,False,R,False,True,True
568284,0.0216437,0.120022399351001,46.20282,False,R,False,True,True
568288,0.0239767,0.143999099731445,41.70716,False,R,False,True,True
568292,0.0228931,0.166892198845744,43.68129,False,R,False,True,True
568296,0.0166705,0.183562699705362,59.9862,False,R,False,True,True
568298,0.019551,0.20311369933188,51.14828,False,R,False,True,True
568302,0.0166668,0.219780499115586,59.99952,False,R,False,True,True
568304,0.0166672,0.236447699368,59.99808,False,R,False,True,True
568308,0.0169305,0.253378199413419,59.065,False,R,False,True,True
568312,0.0166665,0.270044699311256,60.0006,False,R,False,True,True
568316,0.0166664,0.286711098626256,60.00096,False,R,False,True,True
568318,0.0197236,0.306434698402882,50.70068,False,R,False,True,True
568324,0.0166681,0.323102798312902,59.99484,False,R,False,True,True
568326,0.0176665,0.340769298374653,56.60431,False,R,False,True,True
568330,0.0166677,0.357436997815967,59.99628,False,R,False,True,True
568332,0.0166659,0.374102897942066,60.00276,False,R,False,True,True
568338,0.0166693,0.390772197395563,59.99052,False,R,False,True,True
568340,0.0198682,0.410640398040414,50.33168,False,R,False,True,True
568344,0.0166683,0.427308697253466,59.99412,False,R,False,True,True
568346,0.0166662,0.443974897265434,60.00168,False,R,False,True,True
568350,0.0166693,0.460644196718931,59.99052,False,R,False,True,True
568352,0.0166645,0.477308696135879,60.0078,False,R,False,True,True
568358,0.0166694,0.493978096172214,59.99016,False,R,False,True,True
568360,0.0166646,0.510642696171999,60.00744,False,R,False,True,True
568364,0.0166698,0.527312496677041,59.98872,False,R,False,True,True
568366,0.0166647,0.543977197259665,60.00708,False,R,False,True,True
568370,0.0166676,0.560644797980785,59.99664,False,R,False,True,True
568372,0.0166656,0.577310398221016,60.00384,False,R,False,True,True
568378,0.0166676,0.593977998942137,59.99664,False,R,False,True,True
568380,0.0166661,0.610644098371267,60.00204,False,R,False,True,True
568384,0.0166688,0.627312898635864,59.99232,False,R,False,True,True
568386,0.0166649,0.643977798521519,60.00636,False,R,False,True,True
568390,0.0166705,0.660648299381137,59.9862,False,R,False,True,True
568392,0.0166638,0.677312100306153,60.01032,False,R,False,True,True
568398,0.0166685,0.693980600684881,59.9934,False,R,False,True,True
568400,0.0166655,0.710646100342274,60.0042,False,R,False,True,True
568404,0.0166681,0.727314200252295,59.99484,False,R,False,True,True
568406,0.0166676,0.743981800973415,59.99664,False,R,False,True,True
568410,0.0166657,0.760647501796484,60.00348,False,R,False,True,True
568412,0.0166655,0.777313001453877,60.0042,False,R,False,True,True
568418,0.0166679,0.793980902060866,59.99556,False,R,False,True,True
568420,0.0166659,0.810646802186966,60.00276,False,R,False,True,True
568424,0.0166695,0.827316302806139,59.9898,False,R,False,True,True
568426,0.0166647,0.843981003388762,60.00708,False,R,False,True,True
568430,0.0166677,0.860648702830076,59.99628,False,R,False,True,True
568432,0.0166662,0.877314902842045,60.00168,False,R,False,True,True
568438,0.0166689,0.89398380368948,59.99196,False,R,False,True,True
568440,0.0166647,0.910648504272103,60.00708,False,R,False,True,True
568444,0.0166674,0.927315903827548,59.99736,False,R,False,True,True
568446,0.0166671,0.943983003497124,59.99844,False,R,False,True,True
568450,0.0166672,0.960650203749537,59.99808,False,R,False,True,True
568452,0.016666,0.977316204458475,60.0024,False,R,False,True,True
568458,0.0166684,0.993984604254365,59.99376,False,R,False,True,True
568460,0.0166651,1.01064970344305,60.00564,False,R,False,True,True
568464,0.0166678,1.0273175034672,59.99592,False,R,False,True,True
568466,0.0172602,1.04457770287991,57.93676,False,R,False,True,True
568470,0.0166698,1.06124750338495,59.98872,False,R,False,True,True
568472,0.016665,1.07791250385344,60.006,False,R,False,True,True
568478,0.0166672,1.09457970410585,59.99808,False,R,False,True,True
568480,0.016666,1.11124570481479,60.0024,False,R,False,True,True
568484,0.0166689,1.12791460566223,59.99196,False,R,False,True,True
568486,0.0166653,1.14457990601659,60.00492,False,R,False,True,True
568490,0.01667,1.16124990582466,59.988,False,R,False,True,True
568492,0.0166649,1.17791480571032,60.00636,False,R,False,True,True
568498,0.0166675,1.1945823058486,59.997,False,R,False,True,True
568500,0.0166659,1.2112482059747,60.00276,False,R,False,True,True
568504,0.0166684,1.22791660577059,59.99376,False,R,False,True,True
568506,0.0166653,1.24458190612495,60.00492,False,R,False,True,True
568510,0.0166673,1.2612492069602,59.99772,False,R,False,True,True
568512,0.0166668,1.27791600674391,59.99952,False,R,False,True,True
568518,0.0166674,1.29458340629935,59.99736,False,R,False,True,True
568520,0.0166656,1.31124900653958,60.00384,False,R,False,True,True
568524,0.0166683,1.32791730575264,59.99412,False,R,False,True,True
568526,0.0166661,1.34458340518177,60.00204,False,R,False,True,True
568532,0.0166676,1.36125100590289,59.99664,False,R,False,True,True
568534,0.0167994,1.37805040553212,59.52594,False,R,False,True,True
568538,0.0166681,1.39471850544214,59.99484,False,R,False,True,True
568540,0.0166662,1.41138470545411,60.00168,False,R,False,True,True
568544,0.0166676,1.42805230617523,59.99664,False,R,False,True,True
568546,0.0166655,1.44471780583262,60.0042,False,R,False,True,True
568552,0.0166678,1.46138560585678,59.99592,False,R,False,True,True
568554,0.0167753,1.47816090658307,59.61145,False,R,False,True,True
568558,0.0166682,1.49482910707593,59.99448,False,R,False,True,True
568560,0.0166672,1.51149630732834,59.99808,False,R,False,True,True
568564,0.0166674,1.52816370688379,59.99736,False,R,False,True,True
568566,0.0166662,1.54482990689576,60.00168,False,R,False,True,True
568570,0.0166674,1.5614973064512,59.99736,False,R,False,True,True
568572,0.0166664,1.5781637057662,60.00096,False,R,False,True,True
568578,0.0166674,1.59483110532165,59.99736,False,R,False,True,True
568580,0.0178482,1.61267930455506,56.02806,False,R,False,True,True
568584,0.0166679,1.62934720516205,59.99556,False,R,False,True,True
568586,0.0170979,1.64644510485232,58.48672,False,R,False,True,True
568590,0.0166673,1.66311240568757,59.99772,False,R,False,True,True
568592,0.0166665,1.67977890558541,60.0006,False,R,False,True,True
568598,0.0166669,1.69644580595195,59.99916,False,R,False,True,True
568600,0.0166665,1.71311230584979,60.0006,False,R,False,True,True
568604,0.0166676,1.72977990657091,59.99664,False,R,False,True,True
568606,0.0166661,1.74644600600004,60.00204,False,R,False,True,True
568610,0.0166677,1.76311370544136,59.99628,False,R,False,True,True
568614,0.017299,1.78041270561516,57.80681,False,R,False,True,True
568618,0.0166685,1.79708120599389,59.9934,False,R,False,True,True
568620,0.0166663,1.8137475065887,60.00132,False,R,False,True,True
568624,0.0166671,1.83041460625827,59.99844,False,R,False,True,True
568626,0.0166668,1.84708140604198,59.99952,False,R,False,True,True
568630,0.0166669,1.86374830640852,59.99916,False,R,False,True,True
568634,0.0166671,1.8804154060781,59.99844,False,R,False,True,True
568638,0.0166672,1.89708260633051,59.99808,False,R,False,True,True
568640,0.0166654,1.91374800540507,60.00456,False,R,False,True,True
568644,0.0166689,1.9304169062525,59.99196,False,R,False,True,True
568646,0.0166664,1.9470833055675,60.00096,False,R,False,True,True
568650,0.0166672,1.96375050581992,59.99808,False,R,False,True,True
568652,0.0166662,1.98041670583189,60.00168,False,R,False,True,True
568656,0.0166684,1.99708510562778,59.99376,False,R,False,True,True
568660,0.0166662,2.01375130563974,60.00168,False,R,False,True,True
568664,0.0166668,2.03041810542345,59.99952,False,R,False,True,True
568666,0.0166664,2.04708450473845,60.00096,False,R,False,True,True
568670,0.0166676,2.06375210545957,59.99664,False,R,False,True,True
568674,0.0166665,2.08041860535741,60.0006,False,R,False,True,True
568678,0.016668,2.09708660468459,59.9952,False,R,False,True,True
568680,0.0182976,2.11538420431316,54.65198,False,R,False,True,True
568686,0.0166683,2.13205250352621,59.99412,False,R,False,True,True
568688,0.0173379,2.14939040318131,57.67711,False,R,False,True,True
568690,0.0166677,2.16605810262263,59.99628,False,R,False,True,True
568694,0.0166674,2.18272550217807,59.99736,False,R,False,True,True
568696,0.0166668,2.19939230196178,59.99952,False,R,False,True,True
568700,0.0166665,2.21605880185962,60.0006,False,R,False,True,True
568702,0.0166671,2.23272590152919,59.99844,False,R,False,True,True
568708,0.0166677,2.24939360097051,59.99628,False,R,False,True,True
568712,0.016666,2.26605960167944,60.0024,False,R,False,True,True
568714,0.016668,2.28272760100663,59.9952,False,R,False,True,True
568718,0.0166663,2.29939390160143,60.00132,False,R,False,True,True
568720,0.016667,2.31606090068817,59.9988,False,R,False,True,True
568724,0.0166672,2.33272810094059,59.99808,False,R,False,True,True
568726,0.0166672,2.349395301193,59.99808,False,R,False,True,True
568730,0.0166663,2.36606160178781,60.00132,False,R,False,True,True
568732,0.016667,2.38272860087454,59.9988,False,R,False,True,True
568738,0.0166667,2.39939530007541,59.99988,False,R,False,True,True
568740,0.016667,2.41606229916215,59.9988,False,R,False,True,True
568742,0.0166688,2.43273109942675,59.99232,False,R,False,True,True
568748,0.0166662,2.44939729943872,60.00168,False,R,False,True,True
568750,0.0166662,2.46606349945068,60.00168,False,R,False,True,True
568752,0.0166676,2.4827311001718,59.99664,False,R,False,True,True
568756,0.0166666,2.49939770065248,60.00024,False,R,False,True,True
568760,0.0166677,2.51606540009379,59.99628,False,R,False,True,True
568762,0.0166663,2.5327317006886,60.00132,False,R,False,True,True
568768,0.0166671,2.54939880035818,59.99844,False,R,False,True,True
568770,0.0166664,2.56606519967318,60.00096,False,R,False,True,True
568774,0.0166702,2.58273539878428,59.98729,False,R,False,True,True
568780,0.0166642,2.59939959831536,60.00888,False,R,False,True,True
568784,0.0268914,2.62629099749029,37.18661,False,R,False,True,True
568786,0.0197804,2.64607139676809,50.5551,False,R,False,True,True
568792,0.0166678,2.66273919679224,59.99592,False,R,False,True,True
568794,0.0173383,2.68007749691606,57.67578,False,R,False,True,True
568798,0.0166712,2.6967486962676,59.98369,False,R,False,True,True
568800,0.0166641,2.71341279707849,60.00924,False,R,False,True,True
568804,0.0166675,2.73008029721677,59.997,False,R,False,True,True
568806,0.0166664,2.74674669653177,60.00096,False,R,False,True,True
568810,0.0166701,2.76341679692268,59.98764,False,R,False,True,True
568814,0.016666,2.78008279763162,60.0024,False,R,False,True,True
568816,0.0166681,2.79675089754164,59.99484,False,R,False,True,True
568820,0.0166664,2.81341729685664,60.00096,False,R,False,True,True
568824,0.0166701,2.83008739724755,59.98764,False,R,False,True,True
568826,0.0166653,2.84675269760191,60.00492,False,R,False,True,True
568830,0.0166717,2.86342439800501,59.98188,False,R,False,True,True
568834,0.0166623,2.88008669763803,60.01572,False,R,False,True,True
568838,0.016668,2.89675469696522,59.9952,False,R,False,True,True
568840,0.0175158,2.91427049785852,57.09131,False,R,False,True,True
568846,0.0166682,2.93093869835138,59.99448,False,R,False,True,True
568848,0.0181955,2.94913419894874,54.95864,False,R,False,True,True
568852,0.0166676,2.96580179966986,59.99664,False,R,False,True,True
568854,0.017873,2.98367480002344,55.95031,False,R,False,True,True
568856,0.0166684,3.00034319981933,59.99376,False,R,False,True,True
568862,0.0166671,3.0170102994889,59.99844,False,R,False,True,True
568864,0.0168284,3.03383869864047,59.42336,False,R,False,True,True
568868,0.0166679,3.05050659924746,59.99556,False,R,False,True,True
568872,0.0203386,3.07084519974887,49.16759,False,R,False,True,True
568874,0.0170985,3.08794369921088,58.48466,False,R,False,True,True
568880,0.0166676,3.104611299932,59.99664,False,R,False,True,True
568882,0.0166663,3.12127760052681,60.00132,False,R,False,True,True
568886,0.0166668,3.13794440031052,59.99952,False,R,False,True,True
568888,0.0166679,3.15461230091751,59.99556,False,R,False,True,True
568892,0.0166677,3.17128000035882,59.99628,False,R,False,True,True
568894,0.0166654,3.18794539943337,60.00456,False,R,False,True,True
568900,0.0166679,3.20461330004036,59.99556,False,R,False,True,True
568902,0.0166654,3.22127869911492,60.00456,False,R,False,True,True
568906,0.0166678,3.23794649913907,59.99592,False,R,False,True,True
568908,0.016666,3.25461249984801,60.0024,False,R,False,True,True
568912,0.0166676,3.27128010056913,59.99664,False,R,False,True,True
568914,0.0166658,3.28794590011239,60.00312,False,R,False,True,True
568920,0.0166681,3.30461400002241,59.99484,False,R,False,True,True
568922,0.0168181,3.32143210060894,59.45975,False,R,False,True,True
568926,0.0166694,3.33810150064528,59.99016,False,R,False,True,True
568928,0.016665,3.35476650111377,60.006,False,R,False,True,True
568930,0.0166678,3.37143430113792,59.99592,False,R,False,True,True
568934,0.0166668,3.38810110092163,59.99952,False,R,False,True,True
568938,0.0166671,3.40476820059121,59.99844,False,R,False,True,True
568940,0.0166665,3.42143470048904,60.0006,False,R,False,True,True
568944,0.0166784,3.43811310082674,59.95779,False,R,False,True,True
568948,0.0166579,3.45477100089192,60.03158,False,R,False,True,True
568952,0.0166666,3.4714376013726,60.00024,False,R,False,True,True
568954,0.0166666,3.48810420185328,60.00024,False,R,False,True,True
568958,0.0166671,3.50477130152285,59.99844,False,R,False,True,True
568962,0.0166666,3.52143790200353,60.00024,False,R,False,True,True
568966,0.0166672,3.53810510225594,59.99808,False,R,False,True,True
