F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
372904,0.0192063,0.0192063003778458,1.061741,0.1859341,-0.4780595,0.4457092,-0.1356867,0.7844701,0.4093154,0.0254978071898222,0,0.509662,0.1125355,0.2006974,0.9946776,-0.02306344,-0.09873199,0.01834451
372908,0.0166686,0.0358748994767666,1.061562,0.18517,-0.4759119,-0.4465905,0.1332711,-0.7848862,-0.4083496,0.0333229452371597,0,0.5080595,0.1117406,0.2009341,0.9945768,-0.02402494,-0.1000981,0.01483914
372912,0.0166671,0.0525419991463423,1.060709,0.1849394,-0.4735265,-0.4491333,0.1282469,-0.7848622,-0.4072143,0.0428202748298645,0,0.5059118,0.1115617,0.20017,0.9944556,-0.02515127,-0.101323,0.01261791
372914,0.0166655,0.0692074988037348,1.059796,0.1857475,-0.4726706,-0.4489692,0.1278592,-0.7859491,-0.4054168,0.0496725775301456,0,0.5035265,0.1107095,0.1999394,0.9941419,-0.02865486,-0.1038393,0.008837405
372916,0.0166676,0.0858750995248556,1.059245,0.1859786,-0.4708712,0.4505245,-0.1241343,0.7858808,0.4049812,0.051850438117981,0,0.5026706,0.1097961,0.2007475,0.994208,-0.02776342,-0.1035953,0.006905686
372920,0.0166678,0.102542899549007,1.05918,0.1870647,-0.4702024,0.4531321,-0.1206504,0.7846241,0.4055611,0.0538566522300243,0,0.5008712,0.1092446,0.2009786,0.9939229,-0.0302141,-0.1057545,0.004509985
372924,0.0166663,0.119209200143814,1.058785,0.1882988,-0.4694458,0.453467,-0.117465,0.7857396,0.403959,0.0601966977119446,0,0.5002024,0.1091798,0.2020647,0.9936039,-0.034181,-0.1075763,0.003207668
372928,0.0166667,0.135875899344683,1.058897,0.1892413,-0.4696188,0.4568844,-0.1144681,0.7842752,0.4038145,0.0644965097308159,0,0.4994458,0.1087847,0.2032988,0.9933873,-0.03468201,-0.1094482,3.239274E-06
372930,0.016667,0.15254289843142,1.058139,0.1902687,-0.4696844,0.4572675,-0.1141363,0.7842005,0.4036199,0.0614214986562729,0,0.4996187,0.1088967,0.2042413,0.9931378,-0.03905403,-0.1102232,-0.001742351
372934,0.016671,0.169213898479939,1.057942,0.1914026,-0.4694983,-0.4573436,0.1136758,-0.783358,-0.405296,0.0587091967463493,0,0.4996844,0.1081395,0.2052687,0.9931187,-0.0394622,-0.110243,-0.002106825
372936,0.0166632,0.185877097770572,1.057176,0.1923051,-0.4693125,-0.4562056,0.113342,-0.7837569,-0.4059007,0.0585851594805717,0,0.4994983,0.1079419,0.2064026,0.9929771,-0.04043898,-0.1111782,-0.0007327353
372940,0.016667,0.202544096857309,1.057333,0.193361,-0.4696831,0.4563614,-0.1131278,0.78219,0.4087974,0.059681236743927,0,0.4993125,0.1071761,0.2073051,0.9928954,-0.03960804,-0.1122043,-0.0003070586
372944,0.0166665,0.219210596755147,1.056729,0.1943524,-0.4694639,0.4552563,-0.1127642,0.7820759,0.4103452,0.0593068562448025,0,0.4996831,0.1073326,0.208361,0.9927012,-0.04116464,-0.1133323,0.002372905
372948,0.0166675,0.23587809689343,1.056998,0.1956333,-0.4697362,0.455178,-0.1120155,0.7811314,0.412431,0.0623369850218296,0,0.4994639,0.1067292,0.2093525,0.9925545,-0.04081402,-0.1147002,0.003694766
372950,0.0166665,0.252544596791267,1.056321,0.1961632,-0.4695503,0.4534926,-0.1116758,0.7815903,0.4135091,0.0513250194489956,0,0.4997362,0.1069984,0.2106333,0.9923407,-0.04190634,-0.1160842,0.005324056
372954,0.016667,0.269211595878005,1.056035,0.1971019,-0.46922,0.4521535,-0.1107834,0.7809643,0.4163882,0.0437725707888603,0,0.4995502,0.1063213,0.2111632,0.9922134,-0.04072313,-0.1175396,0.006215606
372956,0.0166667,0.285878295078874,1.055508,0.1974705,-0.4696631,-0.452307,0.1095269,-0.7804343,-0.4175459,0.0364196114242077,0,0.49922,0.1060351,0.2121019,0.9919044,-0.04090073,-0.1199143,0.008561789
372960,0.0166672,0.302545495331287,1.055662,0.1988007,-0.4703339,-0.4530222,0.1079497,-0.7791765,-0.4195257,0.0353755690157413,0,0.499663,0.1055079,0.2124705,0.9916912,-0.04195636,-0.1212716,0.00903232
372964,0.016667,0.319212494418025,1.055246,0.198733,-0.4705169,-0.4516612,0.1083688,-0.7794713,-0.4203364,0.033420518040657,0,0.5003339,0.1056618,0.2138007,0.9913864,-0.04408194,-0.1229114,0.0101283
372968,0.0166666,0.335879094898701,1.055462,0.1992045,-0.470093,0.4508071,-0.1066527,0.7793701,0.4218774,0.0321177244186401,0,0.5005169,0.1052456,0.213733,0.9913539,-0.04290782,-0.1234989,0.01115175
372970,0.0166674,0.352546494454145,1.055399,0.1990854,-0.4699905,-0.4504361,0.1052784,-0.7792436,-0.4228514,0.0275842752307653,0,0.5000929,0.105462,0.2142045,0.991039,-0.04321636,-0.1258387,0.01177712
372974,0.0166699,0.36921639367938,1.055971,0.1987709,-0.4691072,0.4510717,-0.1056967,0.7785597,0.4233287,0.0239714775234461,0,0.4999905,0.1053991,0.2140854,0.9908072,-0.04367363,-0.1274721,0.01202225
372976,0.0166639,0.38588029332459,1.056142,0.1980525,-0.4684518,-0.4514495,0.104581,-0.778392,-0.4235118,0.0201976411044598,0,0.4991072,0.105971,0.2137709,0.9908252,-0.04444924,-0.1269984,0.01269158
372980,0.0166666,0.402546893805265,1.056762,0.1976947,-0.4671158,0.4511677,-0.1023443,0.7780833,0.4249233,0.018997248262167,0,0.4984518,0.1061422,0.2130525,0.9906921,-0.04525108,-0.1277904,0.01228993
372984,0.0166667,0.419213593006134,1.056762,0.1972022,-0.4665234,-0.4510204,0.1035948,-0.7776387,-0.4255901,0.0187806319445372,0,0.4971158,0.1067619,0.2126947,0.9903246,-0.04625793,-0.1302335,0.01251859
372988,0.0166669,0.435880493372679,1.056481,0.1971453,-0.4652098,0.4507327,-0.1019614,0.7776163,0.4263296,0.0198479387909174,0,0.4965234,0.1067623,0.2122022,0.9904101,-0.0460602,-0.1295203,0.01381188
372990,0.0166675,0.452547993510962,1.056434,0.1968039,-0.4647268,0.451776,-0.1013918,0.7770185,0.426451,0.0234748665243387,0,0.4952098,0.1064815,0.2121453,0.9901612,-0.0465732,-0.1312408,0.01369792
372994,0.0166666,0.469214593991637,1.055806,0.1971659,-0.4640275,-0.451325,0.09844338,-0.7770464,-0.427567,0.0252902116626501,0,0.4947268,0.1064337,0.2118039,0.9900994,-0.04789435,-0.1312516,0.01350851
372996,0.0166672,0.485881794244051,1.05635,0.196337,-0.4635657,0.4513233,-0.09866564,0.7766832,0.428177,0.02616136521101,0,0.4940274,0.1058058,0.2121659,0.9896594,-0.04879469,-0.1342459,0.01309267
373002,0.0166667,0.50254849344492,1.056094,0.1963104,-0.4634702,-0.451269,0.09684953,-0.7769345,-0.428193,0.0281371772289276,0,0.4935657,0.1063498,0.211337,0.9896343,-0.04901794,-0.1342788,0.01380097
373004,0.0166674,0.519215893000364,1.056648,0.1957555,-0.4635663,-0.4519147,0.09674845,-0.7765896,-0.4281607,0.0325867049396038,0,0.4934702,0.1060937,0.2113104,0.9894178,-0.04949269,-0.1357824,0.01288909
373008,0.0166722,0.535888092592359,1.05626,0.1959787,-0.4635992,-0.4514377,0.09646192,-0.7766167,-0.428679,0.0338072590529919,0,0.4935663,0.1066485,0.2107555,0.9894162,-0.05018779,-0.1355473,0.01279651
373010,0.016662,0.552550092339516,1.056689,0.1957386,-0.4634793,-0.4518517,0.09604278,-0.7764068,-0.4287173,0.034990381449461,0,0.4935992,0.1062605,0.2109787,0.9893326,-0.05001339,-0.1361857,0.01316253
373014,0.016667,0.569217091426253,1.055922,0.1963569,-0.4635082,-0.4511454,0.09569897,-0.7763142,-0.4297044,0.0304438248276711,0,0.4934793,0.1066886,0.2107386,0.989284,-0.05058986,-0.1363425,0.01297985
373016,0.0166665,0.585883591324091,1.056326,0.1958387,-0.4635042,-0.4508399,0.09701288,-0.7761101,-0.4300988,0.0293339639902115,0,0.4935081,0.1059219,0.2113569,0.98915,-0.05041317,-0.1372988,0.0137777
373022,0.0166669,0.602550491690636,1.055779,0.1970042,-0.4637761,0.4501879,-0.09619319,0.7765851,0.4301085,0.0309857539832592,0,0.4935042,0.1063256,0.2108388,0.9892692,-0.04989811,-0.1365157,0.01483799
373024,0.0166671,0.619217591360211,1.056165,0.1963531,-0.4639348,0.4509812,-0.09682979,0.7760745,0.4300562,0.0329588390886784,0,0.4937761,0.1057793,0.2120042,0.9891623,-0.04945222,-0.137492,0.01443855
373028,0.0166669,0.635884491726756,1.055639,0.1970882,-0.4645129,-0.4517271,0.09628069,-0.7760188,-0.4294969,0.0346112251281738,0,0.4939348,0.1061653,0.2113531,0.9892528,-0.05007982,-0.1365824,0.01470084
373030,0.0166672,0.65255169197917,1.056029,0.1958977,-0.4644809,0.4537205,-0.09555363,0.7759792,0.4276255,0.0362493470311165,0,0.4945129,0.1056392,0.2120882,0.9892444,-0.05075985,-0.1364798,0.01386365
373034,0.0166668,0.669218491762877,1.055599,0.195649,-0.4643033,0.4550851,-0.09037466,0.7772257,0.4250296,0.0283911023288965,0,0.4944808,0.1060286,0.2108977,0.9893372,-0.05218722,-0.1354732,0.01163954
373036,0.0166668,0.685885291546583,1.055831,0.1941838,-0.464045,-0.4574539,0.08774542,-0.778015,-0.4215797,0.0119665935635567,0,0.4943032,0.1055991,0.210649,0.9889271,-0.05391113,-0.1381129,0.006456098
373042,0.0166676,0.702552892267704,1.055108,0.1934453,-0.4637566,-0.4579961,0.08584416,-0.7795436,-0.4185475,0.00194425031077117,0,0.4940449,0.1058308,0.2091837,0.9888837,-0.05556425,-0.1379078,0.0017368
373044,0.0166664,0.719219291582704,1.055519,0.1914751,-0.4634719,0.4605713,-0.08599819,0.7798132,0.4151744,0,0,0.4937566,0.105108,0.2084453,0.9888689,-0.0552783,-0.1381228,-0.002176165
373048,0.0166668,0.73588609136641,1.055329,0.1896366,-0.4630708,0.4599584,-0.08049139,0.7839219,0.4091771,0.00311347935348749,0,0.4934719,0.1055195,0.2064751,0.9891447,-0.05638523,-0.1355887,-0.005398547
373050,0.0166668,0.752552891150117,1.05615,0.1875745,-0.4636117,0.4614957,-0.07840884,0.7852859,0.4052158,0,0,0.4930708,0.105329,0.2046366,0.9887992,-0.05459911,-0.1382028,-0.01396628
373054,0.0166669,0.769219791516662,1.056239,0.1856587,-0.4633087,0.4623246,-0.07784447,0.7878735,0.3993139,0,0,0.4936116,0.1061504,0.2025745,0.9887582,-0.05503125,-0.1377439,-0.01885032
373056,0.0166667,0.78588649071753,1.05746,0.1833931,-0.4628613,0.4631109,-0.07335629,0.7903013,0.3944251,0,0,0.4933087,0.106239,0.2006587,0.9889992,-0.05338848,-0.1357,-0.0248167
373062,0.0166678,0.802554290741682,1.058675,0.1809983,-0.4618953,0.4621692,-0.06886322,0.794912,0.3870043,0,0,0.4928612,0.1074596,0.1983931,0.9885968,-0.05337025,-0.1371837,-0.03175887
373064,0.0166665,0.81922079063952,1.059634,0.1788397,-0.4614768,-0.464572,0.07016751,-0.7942978,-0.3851498,0,0,0.4918952,0.1086746,0.1959983,0.9882159,-0.05043094,-0.1385613,-0.04107114
