F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
440398,0.0209717,0.0209717005491257,0.8942118,0.544907,-0.6993197,0.117651,0.06460177,-0.002723106,0.9909478
440400,0.0166672,0.0376389008015394,0.8942041,0.5449001,-0.6992425,0.1177994,0.06462599,-0.002582712,0.9909289
440404,0.0168227,0.0544616002589464,0.8942218,0.5448902,-0.699095,0.1180732,0.06466727,-0.002277566,0.9908944
440406,0.0171353,0.0715969000011683,0.8942254,0.5448962,-0.6990019,0.118178,0.06467088,-0.002143407,0.990882
440410,0.0166676,0.0882645007222891,0.8942251,0.544872,-0.6988165,0.1183241,0.06464878,-0.001839055,0.9908666
440414,0.0166661,0.10493060015142,0.8942267,0.5448485,-0.6987495,0.1183433,0.06459712,-0.0017048,0.9908679
440418,0.0166678,0.121598400175571,0.8942475,0.5447919,-0.6985712,0.1184163,0.06450307,-0.001506231,0.9908656
440420,0.0166661,0.138264499604702,0.8942572,0.5447686,-0.6984771,0.1185179,0.06443945,-0.001437016,0.9908577
440424,0.0166678,0.154932299628854,0.8942942,0.5446907,-0.6983535,0.1186851,0.06434853,-0.001272952,0.9908438
440426,0.0166668,0.17159909941256,0.8943008,0.5446311,-0.6982837,0.1187936,0.06430897,-0.001228683,0.9908335
440430,0.0166673,0.188266400247812,0.8943154,0.5445489,-0.6981253,0.1191034,0.06429027,-0.001194523,0.9907976
440432,0.0166667,0.204933099448681,0.8943193,0.5444895,-0.698069,0.119265,0.06428987,-0.001205721,0.9907781
440438,0.0166676,0.221600700169802,0.8943411,0.5444115,-0.6979117,0.1195658,0.06427054,-0.001159319,0.9907432
440440,0.0171119,0.238712599501014,0.8943434,0.5443624,-0.6978505,0.1196714,0.06426711,-0.001140871,0.9907306
440444,0.0166681,0.255380699411035,0.8943142,0.5442744,-0.6977267,0.1200264,0.06432596,-0.001103976,0.9906839
440446,0.0166658,0.272046498954296,0.8943115,0.544231,-0.6976734,0.1202083,0.06436063,-0.001093085,0.9906597
440450,0.0166678,0.288714298978448,0.8943159,0.5441216,-0.6976324,0.1205631,0.06446315,-0.00101147,0.9906099
440454,0.0167386,0.305452898144722,0.8943079,0.5440757,-0.6976002,0.1207271,0.06449918,-0.00096486,0.9905877
440458,0.0166668,0.322119697928429,0.8942868,0.5439801,-0.6975909,0.1209978,0.06458083,-0.0008945793,0.9905494
440460,0.0193896,0.34150929749012,0.8942651,0.5439344,-0.697569,0.1211377,0.06461979,-0.0008327226,0.9905298
440464,0.0166687,0.358177997171879,0.8941965,0.5438216,-0.697523,0.1213119,0.06473352,-0.0006994045,0.9905012
440466,0.016666,0.374843997880816,0.8941649,0.5437853,-0.6974946,0.1213752,0.06477809,-0.0006164846,0.9904906
440470,0.0166682,0.391512198373675,0.8940753,0.5437222,-0.6974478,0.1214222,0.0648302,-0.0004006817,0.9904815
440474,0.0166657,0.408177899196744,0.8940292,0.5437002,-0.6974196,0.1214534,0.06484506,-0.0002515782,0.9904767
