F,DT,T,Status,GazeX,GazeY,GazeZ,GazePosition,FocusDistance,FocusStability,StatusL,LeftX,LeftY,LeftZ,PositionL,PupilL,StatusR,RightX,RightY,RightZ,PositionR,PupilR
19538,0.0304724,0.0304723996669054,VALID,-0.238391637802124,-0.141659989953041,0.960781931877136,0,2,0,VALID,-0.227685004472733,-0.123070940375328,0.965926051139832,-0.0319374985992908,0.0700346976518631,VALID,-0.251759231090546,-0.158749893307686,0.954680979251862,0.0319374985992908,0.0786121189594269
19542,0.0166688,0.0471411999315023,VALID,-0.239112704992294,-0.134282156825066,0.961661815643311,0,2,0,VALID,-0.2404515594244,-0.112443283200264,0.964126348495483,-0.0319374985992908,0.0703629106283188,VALID,-0.235136076807976,-0.156387165188789,0.959298729896545,0.0319374985992908,0.079325906932354
19544,0.0166679,0.0638091005384922,VALID,-0.239717438817024,-0.131400257349014,0.961909294128418,0,2,0,VALID,-0.249839395284653,-0.111520484089851,0.96184378862381,-0.0319374985992908,0.0706695094704628,VALID,-0.226378247141838,-0.152580633759499,0.962014555931091,0.0319374985992908,0.0790702924132347
19548,0.0166653,0.0804744008928537,VALID,-0.239629492163658,-0.126150369644165,0.962633788585663,0,2,0,VALID,-0.255490392446518,-0.109261013567448,0.96061784029007,-0.0319374985992908,0.0715063512325287,VALID,-0.210194781422615,-0.144462212920189,0.966927528381348,0.0319374985992908,0.0787645801901817
19550,0.0166667,0.0971411000937223,VALID,-0.237106710672379,-0.121218547224998,0.963891327381134,0,2,0,VALID,-0.25291919708252,-0.106275051832199,0.96163272857666,-0.0319374985992908,0.0715178325772285,VALID,-0.200157776474953,-0.137289077043533,0.970097184181213,0.0319374985992908,0.078077644109726
19554,0.0166667,0.113807799294591,VALID,-0.223605364561081,-0.11325578391552,0.96807736158371,0,2,0,VALID,-0.24832983314991,-0.101449035108089,0.963348507881165,-0.0319374985992908,0.0712591856718063,VALID,-0.179973244667053,-0.125374212861061,0.975648999214172,0.0319374985992908,0.0768892988562584
19558,0.0166695,0.130477299913764,VALID,-0.198983311653137,-0.102360963821411,0.97464245557785,0,2,0,VALID,-0.235201269388199,-0.09299386292696,0.967487752437592,-0.0319374985992908,0.071133092045784,VALID,-0.154305443167686,-0.111777767539024,0.981679975986481,0.0319374985992908,0.0772261917591095
19562,0.0166677,0.147144999355078,VALID,-0.178101554512978,-0.0890479162335396,0.979974627494812,0,2,0,VALID,-0.211819708347321,-0.078740768134594,0.97413158416748,-0.0319374985992908,0.0703399404883385,VALID,-0.140636056661606,-0.0996446311473846,0.985034227371216,0.0319374985992908,0.0774714648723602
19564,0.0166643,0.163809299468994,VALID,-0.171866983175278,-0.0832276195287704,0.981598138809204,0,2,0,VALID,-0.20164754986763,-0.0701220259070396,0.976944804191589,-0.0319374985992908,0.070148803293705,VALID,-0.133046165108681,-0.098145104944706,0.986238420009613,0.0319374985992908,0.0765488147735596
19568,0.0166669,0.180476199835539,VALID,-0.150743186473846,-0.0670607388019562,0.986295759677887,0,2,0,VALID,-0.178283199667931,-0.0560291521251202,0.982382714748383,-0.0319374985992908,0.0704757422208786,VALID,-0.108588874340057,-0.0794933438301086,0.990903258323669,0.0319374985992908,0.0764816254377365
19570,0.0166674,0.197143599390984,VALID,-0.165353015065193,-0.0777163952589035,0.983167588710785,0,2,0,VALID,-0.193398952484131,-0.0659449025988579,0.978901505470276,-0.0319374985992908,0.0711984857916832,VALID,-0.125181838870049,-0.0901985764503479,0.988025188446045,0.0319374985992908,0.0775182619690895
19574,0.0166673,0.213810900226235,VALID,-0.174919486045837,-0.0847334861755371,0.980929851531982,0,2,0,VALID,-0.202488005161285,-0.0718606114387512,0.976644575595856,-0.0319374985992908,0.0710431113839149,VALID,-0.136980161070824,-0.0981445237994194,0.985699772834778,0.0319374985992908,0.0782161429524422
19578,0.0166661,0.230476999655366,VALID,-0.186626642942429,-0.0941316932439804,0.977910876274109,0,2,0,VALID,-0.214227914810181,-0.0789172947406769,0.973590493202209,-0.0319374985992908,0.0709584802389145,VALID,-0.149759620428085,-0.111002333462238,0.982471644878387,0.0319374985992908,0.0793126374483109
19582,0.0166676,0.247144600376487,VALID,-0.185105785727501,-0.0961767584085464,0.978000938892365,0,2,0,VALID,-0.215555995702744,-0.0827242136001587,0.972981154918671,-0.0319374985992908,0.070634052157402,VALID,-0.146856695413589,-0.110916316509247,0.982919454574585,0.0319374985992908,0.0778039395809174
19584,0.0166664,0.263810999691486,VALID,-0.183457911014557,-0.093203030526638,0.978599190711975,0,2,0,VALID,-0.213983654975891,-0.0794863626360893,0.973597943782806,-0.0319374985992908,0.0703151524066925,VALID,-0.145061016082764,-0.108909621834755,0.9834104180336,0.0319374985992908,0.0763933733105659
19588,0.016667,0.280477998778224,VALID,-0.176686689257622,-0.0576100386679173,0.982579708099365,0,2,0,VALID,-0.209382370114326,-0.0219132993370295,0.977588295936584,-0.0319374985992908,0.0685715153813362,VALID,-0.135572165250778,-0.0964136347174644,0.986065208911896,0.0319374985992908,0.0764793008565903
19590,0.0166666,0.2971445992589,VALID,-0.169116586446762,-0.0448877364397049,0.984573364257813,0,2,0,VALID,-0.203463912010193,-0.0179375521838665,0.978918135166168,-0.0319374985992908,0.0687380284070969,VALID,-0.129119649529457,-0.076864667236805,0.988645493984222,0.0319374985992908,0.0753457024693489
19594,0.0166669,0.313811499625444,VALID,-0.154239699244499,-0.0175574608147144,0.987877428531647,0,2,0,VALID,-0.189497336745262,-0.000393021269701421,0.981881141662598,-0.0319374985992908,0.0693192631006241,VALID,-0.116904489696026,-0.0363228134810925,0.992478728294373,0.0319374985992908,0.0757157057523727
19598,0.0166665,0.330477999523282,VALID,-0.137028947472572,0.00917081255465746,0.990524590015411,0,2,0,VALID,-0.168198749423027,0.0210301838815212,0.985528767108917,-0.0319374985992908,0.0695137083530426,VALID,-0.105386435985565,-0.00283221271820366,0.99442732334137,0.0319374985992908,0.0741833075881004
19602,0.0166683,0.347146298736334,VALID,-0.12798584997654,0.0225002150982618,0.991520702838898,0,2,0,VALID,-0.15856796503067,0.0319549143314362,0.986830830574036,-0.0319374985992908,0.0694659426808357,VALID,-0.0970007032155991,0.0130336610600352,0.995198965072632,0.0319374985992908,0.0747076347470284
