F,DT,T,fps,Start,Hand,Grip,Tracked,Controlling
96844,0.0298159,0.0298158992081881,33.53915,False,R,False,True,True
96848,0.0192616,0.0490774996578693,51.91677,False,R,False,True,True
96850,0.0166688,0.0657462999224663,59.99232,False,R,False,True,True
96854,0.0166661,0.0824123993515968,60.00204,False,R,False,True,True
96858,0.0166671,0.0990794990211725,59.99844,False,R,False,True,True
96860,0.0166662,0.115745699033141,60.00168,False,R,False,True,True
96864,0.0166674,0.132413098588586,59.99736,False,R,False,True,True
96866,0.0166682,0.149081299081445,59.99448,False,R,False,True,True
96872,0.016666,0.165747299790382,60.0024,False,R,False,True,True
96874,0.0166676,0.182414900511503,59.99664,False,R,False,True,True
96878,0.0166662,0.199081100523472,60.00168,False,R,False,True,True
96880,0.016667,0.215748099610209,59.9988,False,R,False,True,True
96884,0.0166668,0.232414899393916,59.99952,False,R,False,True,True
96888,0.0176336,0.250048499554396,56.70992,False,R,False,True,True
96892,0.0166681,0.266716599464417,59.99484,False,R,False,True,True
96894,0.0166661,0.283382698893547,60.00204,False,R,False,True,True
96898,0.0166675,0.30005019903183,59.997,False,R,False,True,True
96900,0.016666,0.316716199740767,60.0024,False,R,False,True,True
96904,0.0166687,0.333384899422526,59.99268,False,R,False,True,True
96908,0.0166674,0.350052298977971,59.99736,False,R,False,True,True
96910,0.016666,0.366718299686909,60.0024,False,R,False,True,True
96914,0.0166685,0.383386800065637,59.9934,False,R,False,True,True
96916,0.0166656,0.400052400305867,60.00384,False,R,False,True,True
96920,0.0166672,0.416719600558281,59.99808,False,R,False,True,True
96924,0.0166664,0.433385999873281,60.00096,False,R,False,True,True
96928,0.0166668,0.450052799656987,59.99952,False,R,False,True,True
96930,0.0166667,0.466719498857856,59.99988,False,R,False,True,True
96934,0.0166668,0.483386298641562,59.99952,False,R,False,True,True
96936,0.0166669,0.500053199008107,59.99916,False,R,False,True,True
96940,0.0166672,0.516720399260521,59.99808,False,R,False,True,True
96944,0.0166674,0.533387798815966,59.99736,False,R,False,True,True
96948,0.0166671,0.550054898485541,59.99844,False,R,False,True,True
96950,0.0166665,0.566721398383379,60.0006,False,R,False,True,True
96954,0.0166664,0.583387797698379,60.00096,False,R,False,True,True
96956,0.0166672,0.600054997950792,59.99808,False,R,False,True,True
96960,0.0166667,0.616721697151661,59.99988,False,R,False,True,True
96964,0.0166674,0.633389096707106,59.99736,False,R,False,True,True
96968,0.0166664,0.650055496022105,60.00096,False,R,False,True,True
96970,0.0166671,0.666722595691681,59.99844,False,R,False,True,True
96974,0.0166669,0.683389496058226,59.99916,False,R,False,True,True
96976,0.0166676,0.700057096779346,59.99664,False,R,False,True,True
96980,0.0166669,0.716723997145891,59.99916,False,R,False,True,True
96984,0.0166669,0.733390897512436,59.99916,False,R,False,True,True
96988,0.0166668,0.750057697296143,59.99952,False,R,False,True,True
96990,0.0166666,0.766724297776818,60.00024,False,R,False,True,True
96994,0.0166671,0.783391397446394,59.99844,False,R,False,True,True
96996,0.0166676,0.800058998167515,59.99664,False,R,False,True,True
97000,0.0166664,0.816725397482514,60.00096,False,R,False,True,True
97004,0.0166669,0.833392297849059,59.99916,False,R,False,True,True
97008,0.0166672,0.850059498101473,59.99808,False,R,False,True,True
97012,0.0166668,0.86672629788518,59.99952,False,R,False,True,True
97014,0.0166669,0.883393198251724,59.99916,False,R,False,True,True
97018,0.016667,0.900060197338462,59.9988,False,R,False,True,True
97020,0.016666,0.9167261980474,60.0024,False,R,False,True,True
97024,0.016668,0.933394197374582,59.9952,False,R,False,True,True
97026,0.0166669,0.950061097741127,59.99916,False,R,False,True,True
97032,0.0166665,0.966727597638965,60.0006,False,R,False,True,True
97034,0.0166664,0.983393996953964,60.00096,False,R,False,True,True
97038,0.0166674,1.00006139650941,59.99736,False,R,False,True,True
97040,0.0166662,1.01672759652138,60.00168,False,R,False,True,True
97044,0.0166679,1.03339549712837,59.99556,False,R,False,True,True
97046,0.0166666,1.05006209760904,60.00024,False,R,False,True,True
97052,0.0166672,1.06672929786146,59.99808,False,R,False,True,True
97054,0.0166669,1.083396198228,59.99916,False,R,False,True,True
97058,0.0166672,1.10006339848042,59.99808,False,R,False,True,True
97060,0.0166654,1.11672879755497,60.00456,False,R,False,True,True
97064,0.016668,1.13339679688215,59.9952,False,R,False,True,True
97068,0.0166665,1.15006329677999,60.0006,False,R,False,True,True
97072,0.0166671,1.16673039644957,59.99844,False,R,False,True,True
97074,0.0166663,1.18339669704437,60.00132,False,R,False,True,True
97078,0.016668,1.20006469637156,59.9952,False,R,False,True,True
97080,0.0166659,1.21673059649765,60.00276,False,R,False,True,True
97084,0.0166678,1.23339839652181,59.99592,False,R,False,True,True
97088,0.0166659,1.25006429664791,60.00276,False,R,False,True,True
97092,0.0166673,1.26673159748316,59.99772,False,R,False,True,True
97094,0.0166664,1.28339799679816,60.00096,False,R,False,True,True
97098,0.0166673,1.30006529763341,59.99772,False,R,False,True,True
