F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
44570,0.0273549,0.0273548997938633,-0.5832028,0.3880156,-0.5410919,0.2636733,0.6164343,-0.2106691,0.7114097
44574,0.0166684,0.0440232995897532,-0.5819193,0.3884446,-0.5463376,0.261004,0.618256,-0.2137758,0.7098848
44578,0.0166668,0.0606900993734598,-0.5793255,0.3890317,-0.5550073,0.2579866,0.6204922,-0.2174696,0.707912
44580,0.0166669,0.0773569997400045,-0.5768307,0.3894205,-0.561559,0.2565792,0.621868,-0.2195248,0.7065807
44584,0.0166685,0.0940255001187325,-0.5720946,0.3898022,-0.5712318,0.2526664,0.6244358,-0.2230703,0.7046129
44590,0.0166646,0.110690100118518,-0.5658224,0.3895494,-0.5814814,0.24909,0.6271977,-0.225999,0.7024967
44592,0.0254819,0.136172000318766,-0.561924,0.3890406,-0.5871928,0.2483111,0.6282343,-0.2268614,0.7015677
44596,0.0185349,0.154706900939345,-0.5548592,0.3874033,-0.5967572,0.2481916,0.629141,-0.2283702,0.7003068
44598,0.0166724,0.171379301697016,-0.550245,0.3857526,-0.6024445,0.2487977,0.6289991,-0.2292691,0.6999254
44604,0.016663,0.188042301684618,-0.5411912,0.3817922,-0.6130782,0.2506563,0.6281316,-0.232621,0.6989346
44608,0.0166664,0.204708700999618,-0.5321114,0.3769809,-0.6226209,0.2542109,0.6265533,-0.2371397,0.6975476
44614,0.0283023,0.233011001721025,-0.5162934,0.3689343,-0.6363493,0.2596508,0.6236851,-0.2456054,0.6951808
44616,0.0236024,0.256613401696086,-0.509369,0.365683,-0.6412768,0.2600999,0.6231893,-0.2499001,0.6939259
44620,0.01676,0.27337340079248,-0.4968793,0.360323,-0.6488605,0.259928,0.6232135,-0.258441,0.6908333
44622,0.0166642,0.290037600323558,-0.4889542,0.3572401,-0.6531117,0.2597303,0.6234786,-0.2628625,0.6889978
44626,0.0166679,0.306705500930548,-0.4723928,0.3512895,-0.6605985,0.2592149,0.6240641,-0.2692527,0.6861885
44630,0.0166668,0.323372300714254,-0.4622138,0.3478216,-0.664586,0.2587197,0.6243888,-0.2726143,0.6847513
44634,0.0166705,0.340042801573873,-0.4423295,0.3406167,-0.6713011,0.2583181,0.6252453,-0.277806,0.6820292
44636,0.0166624,0.356705201789737,-0.4299758,0.3359137,-0.6749827,0.2588297,0.6253932,-0.281068,0.6803612
44642,0.0166721,0.373377302661538,-0.406606,0.3264231,-0.6809367,0.2613395,0.6245795,-0.2852009,0.6784266
44644,0.0181761,0.391553401947021,-0.3961176,0.3218327,-0.6831893,0.2629859,0.6238133,-0.2867201,0.6778548
44648,0.0166683,0.408221701160073,-0.3744889,0.3115926,-0.6874788,0.2660153,0.6221062,-0.2890823,0.6772379
44652,0.0167686,0.424990301951766,-0.357784,0.3029874,-0.6904261,0.2687745,0.6202582,-0.2899423,0.6774758
44656,0.0166667,0.441657001152635,-0.3382358,0.2918766,-0.6934125,0.272584,0.6174545,-0.2903043,0.6783593
44658,0.0201996,0.461856601759791,-0.3209504,0.28124,-0.6958179,0.2770899,0.6136784,-0.2919537,0.6792518
44664,0.0166677,0.478524301201105,-0.2943329,0.2639481,-0.6987813,0.2860675,0.6064481,-0.2951949,0.6806218
44668,0.0254051,0.50392940081656,-0.2762757,0.2519767,-0.7003673,0.2920597,0.6015201,-0.2959975,0.6820999
44670,0.0185429,0.522472301498055,-0.264065,0.2439845,-0.7011675,0.2943743,0.5987505,-0.2959135,0.6835766
44674,0.0166677,0.539140000939369,-0.2455801,0.2318951,-0.7018194,0.2969593,0.5938595,-0.29509,0.687072
