1736370,0.0794729,0.0794728994369507,0.828,0.766,-0.161,25.424,15.919,3.011
1736386,0.0336468,0.113119699060917,0.829,0.767,-0.162,25.300,15.960,2.958
1736396,0.0652499,0.178369596600533,0.829,0.767,-0.163,25.242,15.984,2.874
1736404,0.0550378,0.233407396823168,0.829,0.767,-0.163,25.246,16.047,2.907
1736416,0.0317538,0.265161197632551,0.829,0.767,-0.164,25.048,16.040,2.884
1736426,0.0604067,0.325567897409201,0.829,0.768,-0.165,24.999,15.987,2.870
1736438,0.0508446,0.376412495970726,0.829,0.768,-0.166,24.917,15.946,2.879
1736450,0.0560109,0.432423394173384,0.830,0.768,-0.168,24.764,15.902,2.775
1736460,0.0570324,0.489455793052912,0.830,0.768,-0.169,24.677,15.978,2.810
1736472,0.0564828,0.545938592404127,0.830,0.769,-0.170,24.530,16.005,2.741
1736482,0.0543161,0.600254692137241,0.830,0.769,-0.171,24.279,16.023,2.683
1736496,0.0545884,0.654843091964722,0.831,0.770,-0.172,23.978,16.022,2.621
1736508,0.0671057,0.72194879502058,0.831,0.771,-0.173,23.411,15.966,2.496
1736518,0.065048,0.78699679672718,0.831,0.772,-0.174,23.073,15.957,2.431
1736528,0.0523393,0.839336097240448,0.831,0.772,-0.175,22.913,16.021,2.406
1736538,0.0462116,0.885547697544098,0.831,0.773,-0.177,22.823,16.136,2.396
1736546,0.0459459,0.931493598967791,0.832,0.773,-0.178,22.660,16.189,2.366
1736556,0.0443349,0.975828498601913,0.832,0.773,-0.179,22.672,16.246,2.282
1736564,0.0457718,1.02160029858351,0.832,0.773,-0.180,22.695,16.290,2.306
1736570,0.0523145,1.07391479983926,0.832,0.773,-0.181,22.732,16.365,2.352
1736580,0.0191905,1.0931052993983,0.833,0.773,-0.182,22.766,16.375,2.396
1736588,0.0539365,1.14704179950058,0.833,0.773,-0.183,22.777,16.265,2.350
1736598,0.0422993,1.18934109993279,0.833,0.773,-0.184,22.679,16.219,2.380
1736606,0.0443579,1.23369899950922,0.833,0.773,-0.185,22.622,16.199,2.387
1736616,0.0405052,1.27420420013368,0.833,0.773,-0.185,22.594,16.202,2.413
1736624,0.0474443,1.32164849899709,0.833,0.773,-0.186,22.538,16.142,2.412
1736636,0.0430108,1.36465930007398,0.833,0.773,-0.187,22.538,16.059,2.402
1736646,0.0570197,1.42167899943888,0.833,0.773,-0.187,22.536,16.054,2.409
1736658,0.0544555,1.47613449953496,0.833,0.773,-0.188,22.489,16.080,2.407
1736668,0.0550474,1.5311818998307,0.833,0.773,-0.188,22.497,16.064,2.419
1736676,0.050288,1.58146989904344,0.833,0.773,-0.188,22.494,15.994,2.422
1736686,0.041869,1.62333889864385,0.833,0.773,-0.188,22.530,15.869,2.398
1736694,0.0478055,1.67114439792931,0.833,0.773,-0.188,22.625,15.673,2.454
1736704,0.041862,1.71300639770925,0.832,0.773,-0.187,22.731,15.343,2.519
1736712,0.0504298,1.76343619637191,0.832,0.773,-0.187,22.896,14.800,2.475
1736722,0.0442535,1.80768969468772,0.831,0.772,-0.187,22.916,14.323,2.468
1736730,0.0450745,1.85276419483125,0.830,0.772,-0.187,22.972,14.048,2.475
1736738,0.0420353,1.89479949511588,0.830,0.773,-0.187,22.935,13.970,2.537
1736748,0.0455592,1.94035869650543,0.830,0.772,-0.187,22.935,14.035,2.612
1736758,0.0481452,1.98850389756262,0.830,0.772,-0.187,23.015,14.024,2.615
