F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
60086,0.0399488,0.0399487987160683,1.096601,0.1336513,-0.4029711,-0.3229773,0.5254595,-0.686609,-0.3848974,0.195110231637955,0.18328133225441,0.4344077,0.1466847,0.1484255,0.937524,0.1624438,0.1957967,0.2373274
60088,0.0166671,0.056615898385644,1.096698,0.1338187,-0.4027078,0.3217566,-0.5256211,0.6870528,0.3849072,0.195956066250801,0.166069120168686,0.4329711,0.1466013,0.1486513,0.9365168,0.1671504,0.1952166,0.2385114
60092,0.0166677,0.0732835978269577,1.096793,0.1325115,-0.4042285,-0.3186166,0.5287563,-0.6862086,-0.3847313,0.195956066250801,0.166069120168686,0.4327078,0.1466979,0.1488187,0.9363322,0.1683682,0.194818,0.2387049
60096,0.0166666,0.0899501983076334,1.096706,0.1318941,-0.4041423,-0.3169947,0.5265437,-0.6885043,-0.3850039,0.18835437297821,0.127338975667953,0.4342285,0.1467929,0.1475115,0.9348212,0.1715614,0.196448,0.2410064
60100,0.0190151,0.108965298160911,1.0971,0.1318514,-0.4031618,0.3141708,-0.5254829,0.6894307,0.3871043,0.185425579547882,0.124324828386307,0.4341423,0.146706,0.1468941,0.935477,0.173077,0.1935261,0.2397392
60102,0.0166688,0.125634098425508,1.097079,0.1323476,-0.4037707,0.3134164,-0.5284745,0.687951,0.386275,0.189430192112923,0.11288395524025,0.4331618,0.1470996,0.1468514,0.935383,0.1748984,0.1905309,0.2411788
60106,0.0166667,0.142300797626376,1.097538,0.1312101,-0.4037509,0.3048703,-0.5418487,0.682285,0.3846314,0.186645954847336,0.0949746891856194,0.4337706,0.1470788,0.1473476,0.9342311,0.1760173,0.1933206,0.2426053
60110,0.0166671,0.158967897295952,1.096982,0.1313522,-0.4022443,0.301711,-0.5448458,0.6828016,0.3819628,0.177569180727005,0.038398552685976,0.4337509,0.1475381,0.1462101,0.9281244,0.1850687,0.2028238,0.2513905
60112,0.0187074,0.177675297483802,1.097009,0.1321625,-0.4012356,-0.2986083,0.5476227,-0.6822484,-0.3814178,0.168994665145874,0.0268739257007837,0.4322442,0.1469817,0.1463522,0.9267743,0.1894054,0.2052091,0.2512058
60116,0.0166709,0.194346196949482,1.096301,0.1331203,-0.4010898,-0.2984845,0.5453064,-0.6844653,-0.3808611,0.168994665145874,0.0268739257007837,0.4312356,0.1470088,0.1471625,0.9253029,0.1926607,0.2066808,0.2529415
60120,0.0166633,0.211009496822953,1.096542,0.1350691,-0.4003685,-0.2967583,0.5442716,-0.6858849,-0.3811363,0.165411159396172,0.0255413390696049,0.4310898,0.1463011,0.1481203,0.9262864,0.1931094,0.204603,0.250679
60124,0.0182934,0.229302896186709,1.09661,0.1364066,-0.4006387,0.2970954,-0.5432391,0.6865927,0.3810724,0.165316686034203,0.0225494373589754,0.4303684,0.146542,0.1500691,0.9264631,0.1947061,0.202756,0.2502914
60126,0.0180868,0.247389696538448,1.096789,0.1372598,-0.4006535,0.29712,-0.5427073,0.6872777,0.380576,0.161853596568108,0.0183268003165722,0.4306387,0.1466101,0.1514066,0.9269291,0.1944278,0.2019408,0.2494397
60130,0.0166703,0.26405999623239,1.097795,0.1380315,-0.4006424,-0.2991423,0.5427378,-0.6874917,-0.378556,0.161853596568108,0.0183268003165722,0.4306535,0.1467894,0.1522598,0.9271895,0.1946514,0.2016163,0.2485588
60132,0.0166661,0.280726095661521,1.098086,0.1384762,-0.4007338,-0.2994364,0.5434038,-0.6873835,-0.3775635,0.153698906302452,0.0279171895235777,0.4306424,0.1477949,0.1530315,0.927607,0.1936155,0.2032411,0.246478
