F,DT,T,Status,GazeX,GazeY,GazeZ,GazePosition,FocusDistance,FocusStability,StatusL,LeftX,LeftY,LeftZ,PositionL,PupilL,StatusR,RightX,RightY,RightZ,PositionR,PupilR
169158,0.0428155,0.0428154990077019,VALID,0.0764224007725716,-0.012495145201683,0.996997237205505,0,2,0,VALID,0.0448906719684601,0.00947627425193787,0.998946964740753,-0.0320999994874001,0.0690940618515015,VALID,0.107377737760544,-0.0340600572526455,0.993634700775146,0.0320999994874001,0.0764454305171967
169162,0.016671,0.0594864990562201,VALID,0.0514810420572758,-3.26953249896178E-06,0.998673975467682,0,2,0,VALID,0.0138304373249412,0.020839823409915,0.999687135219574,-0.0320999994874001,0.0693339630961418,VALID,0.0888587459921837,-0.0207108613103628,0.995828866958618,0.0320999994874001,0.0771771669387817
169164,0.016664,0.0761504992842674,VALID,0.0455854758620262,0.00216311775147915,0.998958110809326,0,2,0,VALID,0.00830757711082697,0.024270061403513,0.999670922756195,-0.0320999994874001,0.0695669874548912,VALID,0.0827424451708794,-0.0198694281280041,0.996372878551483,0.0320999994874001,0.0779492855072021
169170,0.0166667,0.092817198485136,VALID,0.112815894186497,-0.0990518257021904,0.988666415214539,0,2,0,VALID,0.0882172882556915,-0.074711762368679,0.993295431137085,-0.0320999994874001,0.0703491717576981,VALID,0.135119572281837,-0.120263867080212,0.983503580093384,0.0320999994874001,0.0812423601746559
169172,0.0166669,0.109484098851681,VALID,0.14539760351181,-0.140053391456604,0.979410350322723,0,2,0,VALID,0.119960367679596,-0.1210967451334,0.985365450382233,-0.0320999994874001,0.070178709924221,VALID,0.16140878200531,-0.155766308307648,0.974517345428467,0.0320999994874001,0.0813196301460266
169176,0.0166669,0.126150999218225,VALID,0.162847131490707,-0.153711065649986,0.974604368209839,0,2,0,VALID,0.146077170968056,-0.139629378914833,0.979369759559631,-0.0320999994874001,0.0697795227169991,VALID,0.176681339740753,-0.166968703269959,0.9700026512146,0.0320999994874001,0.0827839970588684
169178,0.0166671,0.142818098887801,VALID,0.163268432021141,-0.156952708959579,0.974017083644867,0,2,0,VALID,0.143317684531212,-0.14567942917347,0.978896081447601,-0.0320999994874001,0.0691459849476814,VALID,0.180235370993614,-0.167917281389236,0.969184696674347,0.0320999994874001,0.0826302841305733
169182,0.016667,0.159485097974539,VALID,0.151963695883751,-0.14611691236496,0.977525889873505,0,2,0,VALID,0.132742658257484,-0.135906517505646,0.981788575649261,-0.0320999994874001,0.0688350647687912,VALID,0.168884977698326,-0.156204119324684,0.973179399967194,0.0320999994874001,0.079704761505127
169184,0.0166675,0.176152598112822,VALID,0.147913053631783,-0.139352113008499,0.979133665561676,0,2,0,VALID,0.128617256879807,-0.131088510155678,0.982992053031921,-0.0320999994874001,0.068925254046917,VALID,0.165195301175117,-0.148353442549706,0.97503936290741,0.0320999994874001,0.0805961862206459
169190,0.0166665,0.192819098010659,VALID,0.139885067939758,-0.128584891557693,0.981783092021942,0,2,0,VALID,0.121059149503708,-0.112251006066799,0.986278057098389,-0.0320999994874001,0.0686013996601105,VALID,0.157401457428932,-0.143272653222084,0.977086365222931,0.0320999994874001,0.0805634260177612
169192,0.0166666,0.209485698491335,VALID,0.133806183934212,-0.120339319109917,0.983673930168152,0,2,0,VALID,0.115742184221745,-0.10328433662653,0.987894773483276,-0.0320999994874001,0.0691127851605415,VALID,0.151350781321526,-0.136372372508049,0.9790278673172,0.0320999994874001,0.0792320072650909
169196,0.0166673,0.226152999326587,VALID,0.10870111733675,-0.0884777829051018,0.990129172801971,0,2,0,VALID,0.0800962597131729,-0.059518851339817,0.995008587837219,-0.0320999994874001,0.06735859811306,VALID,0.136241018772125,-0.115563154220581,0.983912348747253,0.0320999994874001,0.0778309106826782
169198,0.0166664,0.242819398641586,VALID,0.101488120853901,-0.0800675228238106,0.991609454154968,0,2,0,VALID,0.0716798454523087,-0.0536271445453167,0.99598503112793,-0.0320999994874001,0.0676583126187325,VALID,0.130585253238678,-0.105951853096485,0.985759437084198,0.0320999994874001,0.0777213647961617
169202,0.0166668,0.259486198425293,VALID,0.0932266265153885,-0.0699181333184242,0.993186891078949,0,2,0,VALID,0.0665440037846565,-0.0486355535686016,0.996597468852997,-0.0320999994874001,0.0680066123604774,VALID,0.119918748736382,-0.0911655873060226,0.98858904838562,0.0320999994874001,0.0770244523882866
169204,0.0166669,0.276153098791838,VALID,0.0882538259029388,-0.0611540041863918,0.99421900510788,0,2,0,VALID,0.0636789351701736,-0.0448829382658005,0.996960639953613,-0.0320999994874001,0.0683032050728798,VALID,0.112857796251774,-0.0770558044314384,0.990618765354156,0.0320999994874001,0.0758525058627129
169210,0.0166676,0.292820699512959,VALID,0.0767892673611641,-0.0368075892329216,0.996367692947388,0,2,0,VALID,0.0549012273550034,-0.0228247866034508,0.998230874538422,-0.0320999994874001,0.0682408809661865,VALID,0.098448745906353,-0.0506672076880932,0.99385142326355,0.0320999994874001,0.0768895298242569
169212,0.0166658,0.30948649905622,VALID,0.0731779560446739,-0.0320646464824677,0.996803283691406,0,2,0,VALID,0.0495414808392525,-0.0162275321781635,0.998640239238739,-0.0320999994874001,0.0681929066777229,VALID,0.0966626480221748,-0.0479114018380642,0.994163393974304,0.0320999994874001,0.0768148079514503
169216,0.0166676,0.326154099777341,VALID,0.0642738193273544,-0.0253867674618959,0.997609317302704,0,2,0,VALID,0.0384015552699566,-0.00799686275422573,0.99923038482666,-0.0320999994874001,0.0680289193987846,VALID,0.0899383723735809,-0.042745515704155,0.995029628276825,0.0320999994874001,0.0770985409617424
