F,DT,T,LPos_X,LPos_Y,LPos_Z,LRot_X,LRot_Y,LRot_Z,LRot_W,LGrab,LPinch,RPos_X,RPos_Y,RPos_Z,RRot_X,RRot_Y,RRot_Z,RRot_W,RGrab,RPinch
169304,0.0166647,0.776189906522632,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169310,0.0166666,0.792856507003307,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169312,0.016667,0.809523506090045,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169316,0.016668,0.826191505417228,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169318,0.0166661,0.842857604846358,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169322,0.0166679,0.859525505453348,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169324,0.0166656,0.876191105693579,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169330,0.0166669,0.892858006060123,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169332,0.0166674,0.909525405615568,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169336,0.0166674,0.926192805171013,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
