F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
40628,0.1208752,0.12087520211935,1.055346,0.1548783,-0.4414853,0.6035166,-0.1735466,0.7114539,0.3154089,0,0,0.4675163,0.1063092,0.1749256,0.9879519,-0.1429042,0.04117643,-0.0428254
40630,0.0180762,0.138951402157545,1.055939,0.1552561,-0.441231,-0.6023023,0.1715139,-0.7124521,-0.3165867,0,0,0.4714853,0.1053455,0.1698783,0.9867026,-0.1482754,0.04412964,-0.04984882
40634,0.0166677,0.155619101598859,1.055369,0.1535696,-0.4418858,0.6056581,-0.163397,0.7141972,0.310487,0,0,0.471231,0.1059392,0.1702561,0.9868859,-0.1478192,0.04134819,-0.04995998
40638,0.0166671,0.172286201268435,1.0549,0.1534382,-0.4431336,0.6076133,-0.1603099,0.7144596,0.3076594,0,0,0.4718857,0.1053694,0.1685696,0.9859427,-0.1511321,0.03862881,-0.05986647
40640,0.016954,0.189240200445056,1.054745,0.1529958,-0.4436595,0.6086054,-0.1588365,0.7145217,0.3063156,0,0,0.4731335,0.1048999,0.1684382,0.9854105,-0.1530014,0.03815468,-0.06403948
40644,0.0166691,0.205909300595522,1.054602,0.1531349,-0.4447848,-0.6095366,0.1605268,-0.7142745,-0.3041516,0,0,0.4736595,0.1047453,0.1679958,0.9851364,-0.1539705,0.03795994,-0.0660176
40648,0.0166696,0.222578899934888,1.054291,0.1521527,-0.4455608,-0.6102352,0.1576643,-0.7160363,-0.3000785,0,0,0.4747848,0.1046017,0.1681349,0.9849922,-0.1537591,0.04067291,-0.06703869
40650,0.0166637,0.239242600277066,1.054466,0.1520271,-0.4455047,0.611407,-0.1518742,0.7179138,0.296168,0,0,0.4755608,0.1042915,0.1671527,0.9846629,-0.1535952,0.04019532,-0.07233139
40654,0.0166684,0.255911000072956,1.053456,0.1524359,-0.4450703,-0.6103147,0.1474741,-0.7203399,-0.2947505,0,0,0.4755047,0.1044665,0.1670271,0.9840677,-0.1548008,0.03748761,-0.07900797
40656,0.016666,0.272577000781894,1.053459,0.1522986,-0.4456464,0.6110152,-0.1464076,0.7205656,0.2932753,0,0,0.4750702,0.1034562,0.1674359,0.9840115,-0.1540333,0.0337977,-0.08278169
40660,0.016667,0.289243999868631,1.053426,0.1529069,-0.4459167,-0.6139517,0.1399556,-0.7216569,-0.2875537,0,0,0.4756463,0.1034591,0.1672986,0.983772,-0.1545276,0.03384633,-0.08466613
40664,0.0166666,0.305910600349307,1.053353,0.1534213,-0.4464188,0.6159475,-0.1355484,0.7225409,0.2831433,0,0,0.4759166,0.1034259,0.1679069,0.9826127,-0.1573208,0.03225034,-0.09318002
40668,0.0166688,0.322579400613904,1.053856,0.1535099,-0.4463421,-0.6167779,0.1256537,-0.7261342,-0.2766323,0,0,0.4764188,0.1033534,0.1684213,0.9817501,-0.1590472,0.03136132,-0.09943496
40670,0.0166653,0.339244700968266,1.053584,0.1538641,-0.4464935,-0.6164014,0.1239853,-0.7271172,-0.2756403,0,0,0.476342,0.1038561,0.1685099,0.9805461,-0.1600465,0.02616312,-0.1105898
40674,0.0166671,0.355911800637841,1.052936,0.154874,-0.4468951,-0.6159938,0.1199478,-0.7293938,-0.2723032,0,0,0.4764934,0.1035835,0.1688641,0.9804339,-0.1596569,0.02497584,-0.1124069
40676,0.0166672,0.372579000890255,1.052416,0.1557613,-0.4471272,0.6151896,-0.1156667,0.7312042,0.2711153,0,0,0.476895,0.1029364,0.169874,0.979992,-0.1589536,0.02273772,-0.1176115
40682,0.0166671,0.389246100559831,1.051698,0.1573357,-0.44705,-0.6160933,0.1062085,-0.7340549,-0.2651648,0,0,0.4771272,0.1024165,0.1707613,0.9796938,-0.158708,0.01926723,-0.1209981
40684,0.0166661,0.405912199988961,1.051577,0.1580486,-0.4469979,0.6158668,-0.1047513,0.7347431,0.2643633,0,0,0.4770499,0.1016981,0.1723357,0.9782317,-0.1600815,0.01433538,-0.1312677
40688,0.0166687,0.42258089967072,1.05127,0.1594492,-0.4469576,-0.6174639,0.09576003,-0.7364525,-0.2592416,0,0,0.4769979,0.1015775,0.1730486,0.9780706,-0.1599153,0.01334064,-0.1327667
40690,0.0166653,0.439246200025082,1.050741,0.1598723,-0.4466783,-0.6169927,0.09583366,-0.7364873,-0.2602355,0,0,0.4769576,0.1012697,0.1744493,0.9764278,-0.1623827,0.008875387,-0.1419222
40694,0.0166684,0.455914599820971,1.05012,0.1606978,-0.4465321,0.6185081,-0.091111,0.7370917,0.2565978,0,0,0.4766782,0.1007414,0.1748723,0.9765962,-0.162187,0.008297178,-0.1410192
40696,0.0174763,0.473390899598598,1.049792,0.1613663,-0.4464684,0.6189235,-0.08923478,0.7377226,0.254433,0,0,0.4765321,0.1001197,0.1756978,0.9754903,-0.163945,0.006693528,-0.146615
40702,0.0166688,0.490059699863195,1.049316,0.1626066,-0.4467589,0.6200997,-0.0806741,0.7401362,0.2473186,0,0,0.4764684,0.09979182,0.1763663,0.9750198,-0.1641585,0.006243182,-0.1494972
40704,0.016667,0.506726698949933,1.049083,0.1630654,-0.4464726,-0.6200289,0.07806816,-0.7406504,-0.2467927,0,0,0.4767588,0.09931618,0.1776066,0.9731326,-0.1653857,0.002747922,-0.160166
40708,0.0166668,0.52339349873364,1.048861,0.1641298,-0.4467854,0.6213713,-0.07703706,0.7406492,0.2437249,0,0,0.4764726,0.09908277,0.1780654,0.9727547,-0.1658817,0.000816117,-0.1619594
40710,0.0166653,0.540058799088001,1.048686,0.1648917,-0.4466082,-0.6214146,0.07310668,-0.741399,-0.2425425,0,0,0.4767854,0.0988614,0.1791299,0.9720916,-0.1666275,0.001909252,-0.1651353
40714,0.016669,0.556727798655629,1.048351,0.166108,-0.4467148,0.6229264,-0.06700359,0.7422811,0.2376805,0,0,0.4766082,0.09868616,0.1798918,0.9714366,-0.1674207,-0.0007646369,-0.1681688
40716,0.016665,0.573392799124122,1.047799,0.1668692,-0.4468405,0.6222872,-0.0669309,0.7426757,0.2381422,0,0,0.4767148,0.09835082,0.181108,0.9698218,-0.1692606,-0.002938838,-0.1754648
40722,0.0166679,0.590060699731112,1.047499,0.1669064,-0.4469677,-0.6228236,0.06641326,-0.7424729,-0.2375167,0,0,0.4768405,0.09779948,0.1818692,0.9699769,-0.1687008,-0.003519317,-0.1751357
40724,0.0166662,0.60672689974308,1.047296,0.1670602,-0.4471679,-0.6231099,0.06554395,-0.7426641,-0.2364066,0,0,0.4769677,0.09749883,0.1819064,0.9697391,-0.1692601,-0.003402067,-0.1759134
40728,0.0166678,0.623394699767232,1.046489,0.1678215,-0.4475275,-0.6229393,0.06506021,-0.7433671,-0.2347747,0,0,0.4771679,0.09729618,0.1820602,0.9694486,-0.1694566,-0.003506117,-0.177318
40730,0.0166658,0.640060499310493,1.046151,0.168008,-0.4477204,0.622187,-0.06582,0.7437854,0.2352329,0,0,0.4775275,0.09648913,0.1828215,0.9692475,-0.168809,-0.003333944,-0.1790299
40734,0.0166679,0.656728399917483,1.045602,0.1682656,-0.4475542,-0.6202,0.06131481,-0.7459081,-0.2349757,0,0,0.4777204,0.09615141,0.183008,0.9695475,-0.1678592,-0.00330504,-0.1782981
40736,0.0166671,0.673395499587059,1.045197,0.1686146,-0.4478074,0.619688,-0.05960248,0.7463978,0.2352121,0,0,0.4775541,0.09560162,0.1832656,0.969216,-0.1668205,-0.007864885,-0.1809127
40742,0.0166672,0.690062699839473,1.044477,0.168654,-0.4476534,0.6178253,-0.05897722,0.7475685,0.2365479,0,0,0.4778074,0.09519714,0.1836145,0.9690714,-0.1668369,-0.009600921,-0.1815872
40744,0.0166657,0.706728400662541,1.044385,0.1685492,-0.4472615,-0.6176394,0.05577575,-0.7480115,-0.2364095,0,0,0.4776533,0.09447652,0.183654,0.9694467,-0.1653372,-0.01161627,-0.1808362
40748,0.0166683,0.723396699875593,1.044344,0.1685487,-0.4464957,0.6169927,-0.04817445,0.7491738,0.2360889,0,0,0.4772614,0.09438461,0.1835492,0.968965,-0.1660673,-0.01422025,-0.1825548
40750,0.0166654,0.740062098950148,1.044447,0.1685506,-0.446464,0.6170268,-0.0497387,0.7487026,0.2371675,0,0,0.4764957,0.09434396,0.1835487,0.9678147,-0.16759,-0.02050204,-0.1866229
40754,0.0166706,0.756732698529959,1.044152,0.1682627,-0.4458956,0.6167168,-0.04859247,0.7485995,0.238533,0,0,0.476464,0.09444672,0.1835506,0.9681754,-0.167527,-0.01966675,-0.1848904
40758,0.016663,0.773395698517561,1.044223,0.1681941,-0.4458176,0.6172504,-0.04719493,0.7483258,0.2382918,0,0,0.4758955,0.09415227,0.1832627,0.9681759,-0.1680266,-0.02128843,-0.1842534
40762,0.0166678,0.790063498541713,1.044234,0.1679384,-0.4454114,-0.6190134,0.04734971,-0.7463438,-0.239899,0,0,0.4758176,0.0942232,0.1831941,0.9678243,-0.169006,-0.02202574,-0.1851162
40764,0.0166668,0.806730298325419,1.044561,0.1677932,-0.4453091,-0.6214765,0.04452701,-0.744882,-0.2386111,0,0,0.4754114,0.09423393,0.1829383,0.9676877,-0.171608,-0.02161355,-0.1834777
40768,0.0166877,0.823417998850346,1.044085,0.1687949,-0.4454452,0.6295885,-0.04333625,0.73491,0.2482894,0,0,0.4753091,0.0945614,0.1827932,0.9666345,-0.174923,-0.02204997,-0.1858318
40770,0.0166679,0.840085899457335,1.043934,0.1691589,-0.4457675,0.6406959,-0.0438852,0.7255456,0.2473185,0,0,0.4754451,0.0940854,0.1837949,0.9657201,-0.1884504,-0.02252631,-0.177098
40774,0.0166682,0.856754099950194,1.043775,0.1694984,-0.445783,-0.6479751,0.04470716,-0.7182207,-0.2495772,0,0,0.4757675,0.09393424,0.1841589,0.9633573,-0.2011282,-0.01575251,-0.1767541
40778,0.0166655,0.873419599607587,1.0437,0.1706527,-0.4432479,0.6548288,-0.04035554,0.7078912,0.2616502,0,0,0.4757829,0.09377474,0.1844984,0.9619845,-0.2104585,-0.01204695,-0.1736317
40780,0.0166666,0.890086200088263,1.043053,0.1727586,-0.4420989,0.662971,-0.04005839,0.6997981,0.2629591,0,0,0.4732479,0.09370023,0.1856527,0.9603493,-0.2247848,-0.0164788,-0.1641025
40784,0.016667,0.906753199175,1.042381,0.1749795,-0.4405374,-0.6732816,0.04293691,-0.6882216,-0.2668322,0,0,0.4720989,0.09305257,0.1877586,0.9582055,-0.2353334,-0.01273964,-0.1621673
40788,0.016668,0.923421198502183,1.042278,0.1756452,-0.4392856,-0.6795685,0.03921943,-0.6816289,-0.2683854,0,0,0.4705374,0.09238106,0.1899795,0.9559257,-0.2486608,-0.00620268,-0.155998
