F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
37034,0.0364329,0.0364328995347023,-2.396259,0.4916346,-1.619516,0.1354521,0.05872236,-0.04636446,0.9879549
37036,0.0177395,0.0541724003851414,-2.396347,0.4916035,-1.619531,0.1355761,0.05853698,-0.04634625,0.9879497
37042,0.0166685,0.0708409007638693,-2.396472,0.4915453,-1.619502,0.1357934,0.05828108,-0.04629397,0.9879375
37046,0.0166672,0.087508101016283,-2.396554,0.4914948,-1.61948,0.1358747,0.05800751,-0.04620514,0.9879465
37048,0.0166654,0.104173500090837,-2.396609,0.491489,-1.619479,0.1358515,0.0578651,-0.04615146,0.9879606
37052,0.0193475,0.123521000146866,-2.396537,0.4915061,-1.619365,0.1358066,0.05765299,-0.04609951,0.9879816
37054,0.0166687,0.140189699828625,-2.39658,0.4915446,-1.619335,0.1357471,0.05760277,-0.04603861,0.9879955
37058,0.0166673,0.156857000663877,-2.396674,0.491491,-1.619287,0.1356709,0.05752013,-0.04601681,0.9880118
37060,0.0166679,0.173524901270866,-2.396697,0.4915167,-1.619254,0.1356344,0.05751625,-0.0460129,0.9880173
37066,0.0166657,0.190190602093935,-2.396707,0.4915214,-1.619204,0.1356234,0.05752099,-0.04609947,0.9880145
37068,0.0166669,0.20685750246048,-2.396828,0.491487,-1.61918,0.1356385,0.05756828,-0.04622236,0.9880038
37072,0.0166669,0.223524402827024,-2.396804,0.4914932,-1.619061,0.1357197,0.05773252,-0.04646932,0.9879715
37074,0.0166675,0.240191902965307,-2.396826,0.4915081,-1.619026,0.135749,0.05788086,-0.04651694,0.9879566
37078,0.0166662,0.256858102977276,-2.396839,0.4914483,-1.618979,0.1357321,0.05818232,-0.04647459,0.9879432
37082,0.0166671,0.273525202646852,-2.396814,0.491515,-1.618973,0.1357363,0.05831981,-0.04643334,0.9879364
37086,0.0166666,0.290191803127527,-2.396754,0.4914461,-1.618932,0.1357714,0.05851646,-0.04646741,0.9879184
37088,0.0166669,0.306858703494072,-2.396699,0.4914567,-1.618879,0.1358182,0.05858052,-0.04653123,0.9879052
37092,0.016667,0.32352570258081,-2.396696,0.4914231,-1.618928,0.1359124,0.05862097,-0.04658803,0.9878871
37094,0.0166684,0.340194102376699,-2.396701,0.491403,-1.618924,0.135976,0.05858028,-0.04654523,0.9878828
37100,0.0166659,0.356860002502799,-2.396668,0.4913805,-1.618938,0.1360877,0.0583527,-0.04645829,0.987885
37102,0.0166671,0.373527102172375,-2.396773,0.4913689,-1.618947,0.1361067,0.0582071,-0.04643618,0.987892
37106,0.0166678,0.390194902196527,-2.396872,0.4913473,-1.618896,0.1361288,0.0578805,-0.04647551,0.9879063
37108,0.0166658,0.406860701739788,-2.396876,0.4913597,-1.618881,0.136147,0.05772907,-0.046464,0.9879132
37112,0.0166679,0.423528602346778,-2.397069,0.4913263,-1.618819,0.1361392,0.05745501,-0.04627817,0.9879389
37114,0.0166647,0.440193302929401,-2.397108,0.4913281,-1.618801,0.1361438,0.05730817,-0.04613144,0.9879537
37120,0.016668,0.456861302256584,-2.397224,0.4913671,-1.618722,0.1361389,0.05707819,-0.04600045,0.9879738
37122,0.0166666,0.47352790273726,-2.39734,0.4913125,-1.618679,0.1361236,0.05696114,-0.04597023,0.9879841
37126,0.0166679,0.49019580334425,-2.397414,0.4913028,-1.618635,0.1361168,0.05683617,-0.0459519,0.9879931
37128,0.0166652,0.506861003115773,-2.397381,0.4913088,-1.618612,0.136115,0.05681038,-0.04592565,0.987996
37132,0.0166678,0.523528803139925,-2.397304,0.4912997,-1.618639,0.136128,0.05688448,-0.04587717,0.9879922
37134,0.0166675,0.540196303278208,-2.397214,0.4912284,-1.618666,0.1361401,0.0569457,-0.04585725,0.9879879
37140,0.0166666,0.556862903758883,-2.397026,0.4912441,-1.61871,0.1362105,0.05713508,-0.04594839,0.9879631
37142,0.0166669,0.573529804125428,-2.396925,0.49128,-1.618759,0.136237,0.05728095,-0.04602877,0.9879472
37146,0.0166677,0.590197503566742,-2.396764,0.4912603,-1.618778,0.1363751,0.05762347,-0.04619482,0.9879006
37148,0.0166661,0.606863602995873,-2.396702,0.4912446,-1.618804,0.1364513,0.0577671,-0.04625069,0.987879
37152,0.0166691,0.623532703146338,-2.396534,0.4912627,-1.618814,0.1366338,0.05809465,-0.04640458,0.9878274
37154,0.0166642,0.640196902677417,-2.396471,0.4912597,-1.618796,0.1367188,0.05827214,-0.04649118,0.9878011
37158,0.0166675,0.6568644028157,-2.396424,0.4912641,-1.618801,0.1368353,0.05849467,-0.04661046,0.9877662
37162,0.0166667,0.673531102016568,-2.396366,0.4911975,-1.61882,0.1369804,0.05884571,-0.0467179,0.9877201
37166,0.0166671,0.690198201686144,-2.396281,0.4911789,-1.618782,0.1370861,0.05922456,-0.04683303,0.9876773
37168,0.0166666,0.70686480216682,-2.396253,0.4911743,-1.618809,0.1371171,0.05942602,-0.04689204,0.9876581
37172,0.0166672,0.723532002419233,-2.396236,0.4911389,-1.618822,0.137174,0.05977986,-0.0469535,0.987626
37174,0.0166684,0.740200402215123,-2.396224,0.4911184,-1.61881,0.137236,0.05995473,-0.04697813,0.9876056
37178,0.0166657,0.756866103038192,-2.396234,0.4910381,-1.618842,0.1373142,0.06030859,-0.04698041,0.9875731
