F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
199922,0.0229747,0.0229746997356415,-2.438965,0.436571,-1.467315,0.1920517,0.05827557,0.001588364,0.9796517
199922,0.016667,0.0396416988223791,-2.438805,0.4364035,-1.46733,0.1923107,0.05996566,0.001981727,0.9794983
199922,0.0166678,0.0563094988465309,-2.438571,0.4364318,-1.46739,0.1925777,0.06141109,0.002109468,0.9793559
199922,0.0166671,0.0729765985161066,-2.438421,0.4362366,-1.467392,0.1928642,0.06245597,0.00215699,0.9792334
199922,0.0166669,0.0896434988826513,-2.43839,0.4362559,-1.46746,0.1931343,0.06327769,0.002203099,0.9791273
199922,0.0166667,0.10631019808352,-2.43838,0.4362274,-1.467483,0.1932552,0.0636346,0.002190404,0.9790804
199922,0.0166671,0.122977297753096,-2.438318,0.4362524,-1.467382,0.1932365,0.06374724,0.002164902,0.9790767
199922,0.016667,0.139644296839833,-2.438336,0.4362717,-1.467347,0.1931311,0.06367423,0.002128156,0.9791024
199922,0.0166671,0.156311396509409,-2.438396,0.4362969,-1.467312,0.1929397,0.06341948,0.002042471,0.9791569
199922,0.0166668,0.172978196293116,-2.43837,0.4363267,-1.467322,0.1928407,0.06323218,0.001931192,0.9791887
199922,0.0166669,0.18964509665966,-2.438418,0.4363892,-1.467344,0.1926877,0.06290438,0.001699515,0.9792404
199922,0.016667,0.206312095746398,-2.438373,0.4364102,-1.46736,0.1926122,0.06282513,0.001624189,0.9792604
199922,0.0166669,0.222978996112943,-2.43831,0.4364606,-1.46736,0.1923775,0.06274056,0.001584821,0.9793121
199922,0.0166663,0.239645296707749,-2.438281,0.4364835,-1.467353,0.1922819,0.06275059,0.001606531,0.9793301
0,0.0166672,0.256312496960163,-2.438199,0.4365186,-1.467307,0.1920249,0.06284197,0.001688196,0.9793745
200022,0.0166665,0.272978996858001,-2.438095,0.4365646,-1.467292,0.1919258,0.06292932,0.001707429,0.9793883
200022,0.0166671,0.289646096527576,-2.43801,0.4365889,-1.467249,0.1918968,0.06313493,0.001735932,0.9793807
200022,0.0166662,0.306312296539545,-2.437985,0.4366268,-1.467261,0.1919382,0.06323829,0.001732571,0.9793659
200022,0.0166678,0.322980096563697,-2.437905,0.4365926,-1.467258,0.1920794,0.06341743,0.001739199,0.9793267
200022,0.0166667,0.339646795764565,-2.437857,0.4365694,-1.467258,0.1921367,0.0634871,0.001758614,0.9793109
200022,0.0166673,0.356314096599817,-2.437788,0.4365621,-1.467258,0.1921861,0.06357846,0.001812411,0.9792952
200022,0.0166654,0.372979495674372,-2.437783,0.4365198,-1.467246,0.1921499,0.06363065,0.001837752,0.9792988
200022,0.0166677,0.389647195115685,-2.43771,0.4365908,-1.467223,0.1920473,0.06369952,0.001868422,0.9793144
200022,0.0166664,0.406313594430685,-2.437716,0.4365558,-1.46724,0.1919707,0.06369901,0.001866026,0.9793295
200022,0.0166691,0.422982694581151,-2.437681,0.4366133,-1.46726,0.1919309,0.06378477,0.001788648,0.9793319
200022,0.0166674,0.439650094136596,-2.437671,0.4365896,-1.467292,0.1919578,0.06381385,0.001738534,0.9793248
200022,0.0166659,0.456315994262695,-2.437703,0.4366114,-1.467304,0.1920166,0.06394135,0.001662528,0.9793051
200062,0.0166656,0.472981594502926,-2.437684,0.4366005,-1.467295,0.1920411,0.06400727,0.001633605,0.979296
200062,0.0166675,0.489649094641209,-2.437624,0.43668,-1.467368,0.1920627,0.06404956,0.001638001,0.979289
200062,0.0166662,0.506315294653177,-2.437595,0.436629,-1.46741,0.1920418,0.06404936,0.001630172,0.9792931
200062,0.0166688,0.522984094917774,-2.437547,0.4367211,-1.467476,0.1919382,0.06399047,0.001543732,0.9793174
200062,0.0166653,0.539649395272136,-2.437519,0.4366573,-1.467509,0.1918575,0.06392466,0.001442776,0.9793377
200062,0.0166676,0.556316995993257,-2.437507,0.4367311,-1.467452,0.1916201,0.06371223,0.001237728,0.9793983
200062,0.0166658,0.572982795536518,-2.437461,0.4367817,-1.467452,0.1915153,0.06357095,0.001153278,0.9794281
200062,0.0166678,0.58965059556067,-2.437584,0.436752,-1.467404,0.1913531,0.06310696,0.0009982279,0.9794899
200062,0.0166664,0.606316994875669,-2.437571,0.4367909,-1.467394,0.1913276,0.0627208,0.0009386511,0.9795198
200062,0.0166681,0.62298509478569,-2.43773,0.4367841,-1.467333,0.1912795,0.06190626,0.0008181901,0.9795811
200062,0.0166667,0.639651793986559,-2.437881,0.4367987,-1.467296,0.1912282,0.06131655,0.0007324765,0.9796283
200062,0.0166678,0.656319594010711,-2.43814,0.4368454,-1.467168,0.1909882,0.06003207,0.0005506236,0.9797547
200062,0.0166662,0.672985794022679,-2.438303,0.4368799,-1.467103,0.1907469,0.05915463,0.0004174082,0.9798552
200062,0.0166667,0.689652493223548,-2.438726,0.4369892,-1.466946,0.1901574,0.05750583,0.0001727503,0.980068
200062,0.0166657,0.706318194046617,-2.438973,0.4370584,-1.466872,0.189804,0.05660202,6.05794E-05,0.9801891
200062,0.0166684,0.722986593842506,-2.439166,0.4370595,-1.466805,0.1895179,0.05578644,-2.781072E-05,0.9802912
200062,0.0166674,0.739653993397951,-2.439615,0.4370775,-1.466652,0.1891645,0.05465643,-7.143391E-07,0.9804231
200062,0.01667,0.756323993206024,-2.439988,0.4371026,-1.466569,0.1890342,0.05382957,0.000191837,0.980494
200122,0.0166631,0.772987093776464,-2.440162,0.437087,-1.466524,0.1889986,0.053586,0.0003180537,0.9805142
200122,0.0166686,0.789655692875385,-2.440389,0.4370889,-1.466476,0.1890458,0.05333355,0.0006737176,0.9805186
200122,0.0166651,0.806320792064071,-2.4405,0.4370649,-1.466478,0.1891084,0.0533028,0.0009105748,0.980508
200122,0.016668,0.822988791391253,-2.440669,0.4370199,-1.466457,0.189391,0.05344927,0.001335318,0.980445
200122,0.0166669,0.839655691757798,-2.440735,0.4369856,-1.466452,0.1895268,0.05355419,0.001490417,0.9804128
200140,0.0166686,0.856324290856719,-2.440708,0.4368424,-1.466519,0.1898941,0.05378125,0.001802353,0.9803288
200140,0.0205705,0.876894790679216,-2.440707,0.4368198,-1.466522,0.190107,0.05387581,0.001921158,0.9802821
200140,0.0166676,0.893562391400337,-2.440624,0.4367597,-1.466424,0.1903308,0.0538608,0.001949407,0.9802395
200140,0.017524,0.911086391657591,-2.440637,0.4367484,-1.466399,0.1904577,0.05385312,0.001940328,0.9802153
200140,0.0167184,0.927804792299867,-2.440757,0.4366655,-1.466364,0.1907347,0.05380455,0.00183652,0.9801643
200140,0.0232097,0.951014492660761,-2.440846,0.4366347,-1.466341,0.1908873,0.05373034,0.001741555,0.9801388
200162,0.0169832,0.967997692525387,-2.440945,0.4365415,-1.466281,0.1909789,0.05369797,0.001690267,0.9801228
200162,0.0166688,0.984666492789984,-2.44096,0.4364951,-1.46626,0.1910423,0.053663,0.001642008,0.9801125
200162,0.0166664,1.00133289210498,-2.440956,0.4364202,-1.466191,0.1912838,0.05365067,0.001552809,0.9800662
200162,0.0166674,1.01800029166043,-2.440877,0.4363264,-1.466169,0.1914816,0.05367798,0.001460443,0.9800262
200162,0.0166669,1.03466719202697,-2.440779,0.4362355,-1.466159,0.1919055,0.05376818,0.001226934,0.9799387
200162,0.0166675,1.05133469216526,-2.440716,0.4361901,-1.466147,0.1922158,0.05383917,0.001081654,0.9798741
200162,0.0166659,1.06800059229136,-2.440687,0.4360791,-1.466225,0.1927203,0.05393464,0.0009119071,0.9797699
200162,0.016668,1.08466859161854,-2.440629,0.4360358,-1.466223,0.1929911,0.05400084,0.0008335268,0.9797131
200162,0.0166667,1.10133529081941,-2.440609,0.4359189,-1.466241,0.1933072,0.05411871,0.0006619986,0.9796444
200162,0.016665,1.1180002912879,-2.440563,0.4359145,-1.46631,0.1933868,0.05416924,0.0005679497,0.9796259
200162,0.0166734,1.13467369042337,-2.440404,0.4358554,-1.466296,0.1934956,0.05432853,0.0003580531,0.9795957
200162,0.0166672,1.15134089067578,-2.440318,0.4359041,-1.466312,0.1935139,0.05440335,0.0002506178,0.979588
200162,0.0166666,1.16800749115646,-2.4402,0.4358708,-1.466272,0.1935908,0.05449801,0.0001017106,0.9795675
200162,0.0166666,1.18467409163713,-2.439996,0.4358018,-1.466252,0.1938176,0.05468932,-0.0001490763,0.979512
200162,0.0166667,1.201340790838,-2.439838,0.4357425,-1.466188,0.1940469,0.05481625,-0.0002922867,0.9794595
200162,0.0166669,1.21800769120455,-2.439737,0.4356509,-1.466081,0.1945607,0.05502908,-0.0005258363,0.9793456
200162,0.0166756,1.23468329198658,-2.439659,0.4354886,-1.465985,0.1952255,0.05523717,-0.0007269527,0.9792014
200222,0.0307895,1.26547279208899,-2.439496,0.4353277,-1.465893,0.195788,0.05542129,-0.0009032509,0.9790785
200222,0.0166689,1.28214169293642,-2.439503,0.4352658,-1.465844,0.1961263,0.05555468,-0.001015177,0.9790031
200222,0.0166668,1.29880849272013,-2.439522,0.4351951,-1.465794,0.1962611,0.05566191,-0.001110608,0.9789699
200222,0.0166665,1.31547499261796,-2.439441,0.4350618,-1.465648,0.1964347,0.05579647,-0.001270578,0.9789273
200222,0.0166667,1.33214169181883,-2.439295,0.4350535,-1.465509,0.1966303,0.05596482,-0.001403479,0.9788782
200222,0.0166658,1.34880749136209,-2.439236,0.4349212,-1.465454,0.1967648,0.05606643,-0.001460321,0.9788453
200240,0.0166677,1.36547519080341,-2.439197,0.4348703,-1.465374,0.1970726,0.05628279,-0.001551336,0.9787708
200240,0.0166664,1.38214159011841,-2.439262,0.4347986,-1.465318,0.197257,0.05638967,-0.001615377,0.9787274
200240,0.0166687,1.39881028980017,-2.439233,0.4347436,-1.465233,0.1976281,0.05660535,-0.001685744,0.97864
200240,0.0166652,1.41547548957169,-2.439227,0.4346834,-1.465194,0.1978533,0.05672063,-0.001722382,0.9785877
200240,0.0166679,1.43214339017868,-2.439193,0.4345368,-1.46516,0.1982125,0.05682365,-0.001797312,0.9785089
200240,0.0166668,1.44881018996239,-2.43917,0.4343944,-1.465094,0.1988548,0.05696178,-0.001891939,0.9783704
