F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
559126,0.0189877,0.018987700343132,0.9055704,0.4208817,-0.6854229,0.04865333,0.0235075,-0.01837612,0.99837
559128,0.0182894,0.0372771006077528,0.9056211,0.4208691,-0.6854082,0.04869169,0.02352534,-0.01832617,0.9983686
559134,0.0166674,0.0539445001631975,0.905634,0.4208605,-0.6854098,0.04877678,0.023522,-0.01819224,0.998367
559138,0.0166671,0.0706115998327732,0.9056355,0.4208342,-0.6853897,0.04887344,0.02346051,-0.01809784,0.9983654
559140,0.0166665,0.0872780997306108,0.9056036,0.4208157,-0.6853694,0.04891631,0.02339554,-0.01803973,0.9983659
559144,0.0166677,0.103945799171925,0.9055343,0.420789,-0.6853227,0.04893653,0.02319509,-0.01791964,0.9983717
559146,0.0167356,0.120681399479508,0.9055011,0.4207715,-0.6852943,0.0489517,0.02308903,-0.01787291,0.9983743
559150,0.016668,0.137349398806691,0.9054397,0.4207651,-0.6852272,0.04903264,0.02273607,-0.01779694,0.9983798
559152,0.0166669,0.154016299173236,0.905403,0.420744,-0.6851805,0.04907857,0.02258635,-0.0177885,0.9983811
559158,0.0166674,0.170683698728681,0.9053537,0.4207034,-0.6851514,0.04917632,0.02237985,-0.01775699,0.9983815
559160,0.0166666,0.187350299209356,0.9053175,0.4207233,-0.6851704,0.04917593,0.02228847,-0.01771342,0.9983843
559164,0.0166825,0.204032799229026,0.9053283,0.420722,-0.6851547,0.04921519,0.02221891,-0.01774337,0.9983834
559166,0.0166642,0.220696998760104,0.9053165,0.4207528,-0.6851262,0.04921218,0.02223812,-0.01781306,0.9983819
559170,0.0166701,0.237367099151015,0.905304,0.4207459,-0.6851173,0.04923217,0.02226875,-0.01786515,0.9983793
559174,0.016665,0.254032099619508,0.9053141,0.4207669,-0.6850864,0.04927163,0.02241761,-0.01789636,0.9983734
559178,0.0166658,0.270697899162769,0.9052773,0.4207468,-0.6850233,0.04936751,0.02257925,-0.01784743,0.9983659
559180,0.0166673,0.287365199998021,0.9052655,0.42079,-0.6850036,0.04941278,0.02265186,-0.01781397,0.9983627
559184,0.0166684,0.304033599793911,0.9052799,0.420754,-0.6850123,0.04946668,0.0226856,-0.01782036,0.9983591
559186,0.0166661,0.320699699223042,0.9052563,0.4207478,-0.6850465,0.04947652,0.02265858,-0.01782425,0.9983591
559190,0.0166675,0.337367199361324,0.9051937,0.4207537,-0.685083,0.04949536,0.02253881,-0.01782753,0.9983609
559192,0.0166674,0.354034598916769,0.9051719,0.4207607,-0.6850941,0.04947203,0.02246755,-0.01782374,0.9983637
559198,0.0166658,0.370700398460031,0.9051145,0.4206997,-0.6850989,0.04941026,0.02233214,-0.01783502,0.9983696
559200,0.0166666,0.387366998940706,0.9050762,0.4206657,-0.685109,0.04938314,0.02230276,-0.01782335,0.9983718
559204,0.0166942,0.404061198234558,0.904999,0.4206233,-0.6851266,0.04935518,0.02230016,-0.01779562,0.9983737
559206,0.0174225,0.421483697369695,0.9049602,0.4206032,-0.6851504,0.04932503,0.02231528,-0.01778,0.9983752
559210,0.016668,0.438151696696877,0.9048636,0.420635,-0.6852492,0.04922274,0.02243236,-0.01778313,0.9983776
559214,0.0166668,0.454818496480584,0.9048114,0.4205923,-0.6851955,0.04918259,0.0225439,-0.0177657,0.9983773
559218,0.0166673,0.471485797315836,0.9048638,0.4207104,-0.6851503,0.04914369,0.02280707,-0.01775494,0.9983734
559220,0.0166662,0.488151997327805,0.9048651,0.4207046,-0.6851696,0.04916666,0.02291541,-0.01776947,0.9983696
559224,0.0166675,0.504819497466087,0.9049323,0.4207256,-0.685204,0.04918911,0.02315479,-0.01783182,0.9983618
559226,0.0166663,0.521485798060894,0.9050562,0.420733,-0.6851928,0.04923471,0.02328327,-0.01783144,0.9983566
559232,0.0166669,0.538152698427439,0.9052135,0.4206943,-0.6852379,0.04931021,0.02346103,-0.01783767,0.9983486
