2716470,0.0795957,0.0795956999063492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716480,0.0300651,0.109660800546408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716484,0.0437723,0.153433099389076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716492,0.0246946,0.178127698600292,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716502,0.0281629,0.206290598958731,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716512,0.0554027,0.261693298816681,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716524,0.0414534,0.303146697580814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716534,0.0587198,0.361866496503353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716546,0.0548394,0.416705895215273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716556,0.0551375,0.471843395382166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716568,0.0592517,0.531095094978809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716580,0.0524772,0.583572294563055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716588,0.0571333,0.640705592930317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716598,0.0510026,0.691708192229271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716608,0.0460654,0.737773593515158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716618,0.0465212,0.784294795244932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716626,0.0512071,0.83550189435482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716636,0.0434283,0.878930196166039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716646,0.0484933,0.927423495799303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716654,0.0432271,0.970650594681501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716662,0.0463016,1.01695219427347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716670,0.0448271,1.06177929416299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716680,0.0355384,1.09731769561768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716688,0.0493464,1.14666409417987,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716698,0.0440473,1.19071139395237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716706,0.047612,1.23832339420915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716716,0.0397037,1.27802709490061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716724,0.0453339,1.3233609944582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716732,0.038667,1.36202799528837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716742,0.0489167,1.4109446965158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716750,0.0463581,1.45730279758573,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716760,0.0455479,1.50285069644451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716770,0.0431029,1.54595359787345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716778,0.0454107,1.59136429801583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716788,0.0430189,1.63438319787383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716796,0.0482925,1.68267569690943,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716806,0.0431186,1.72579429671168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716814,0.051362,1.77715629711747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716822,0.0389528,1.81610909849405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716832,0.0426472,1.85875630006194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716840,0.0446514,1.90340770035982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716850,0.0444579,1.94786560162902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716860,0.0442741,1.99213970080018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716868,0.0476287,2.03976840153337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2716876,0.0422546,2.08202300220728,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
