2716470,0.0795957,0.0795956999063492,0.655,0.413,-0.136,-0.467,-0.362,0.689,-0.419,1.000,1.000,1.117,0.451,0.189,0.628,-0.240,0.663,0.328,0.130,0.000
2716480,0.0300651,0.109660800546408,0.654,0.413,-0.136,-0.468,-0.360,0.688,-0.421,1.000,1.000,1.115,0.451,0.189,0.625,-0.241,0.666,0.328,0.131,0.000
2716484,0.0437723,0.153433099389076,0.653,0.415,-0.136,-0.465,-0.360,0.690,-0.422,1.000,1.000,1.114,0.451,0.186,0.619,-0.245,0.669,0.331,0.114,0.000
2716492,0.0246946,0.178127698600292,0.653,0.415,-0.138,-0.467,-0.363,0.688,-0.421,1.000,1.000,1.112,0.452,0.183,0.615,-0.248,0.669,0.335,0.106,0.000
2716502,0.0281629,0.206290598958731,0.652,0.413,-0.139,-0.468,-0.364,0.687,-0.420,1.000,1.000,1.110,0.453,0.179,0.613,-0.249,0.668,0.340,0.098,0.000
2716512,0.0554027,0.261693298816681,0.654,0.413,-0.141,-0.472,-0.363,0.684,-0.422,1.000,1.000,1.105,0.452,0.172,0.607,-0.259,0.667,0.346,0.082,0.000
2716524,0.0414534,0.303146697580814,0.652,0.414,-0.141,-0.470,-0.359,0.683,-0.428,1.000,1.000,1.102,0.453,0.168,0.604,-0.261,0.669,0.346,0.074,0.000
2716534,0.0587198,0.361866496503353,0.651,0.414,-0.142,-0.468,-0.361,0.682,-0.431,1.000,1.000,1.099,0.451,0.164,0.600,-0.265,0.673,0.343,0.052,0.000
2716546,0.0548394,0.416705895215273,0.651,0.415,-0.141,-0.465,-0.358,0.686,-0.430,1.000,1.000,1.099,0.449,0.161,0.603,-0.264,0.671,0.341,0.041,0.000
2716556,0.0551375,0.471843395382166,0.649,0.414,-0.142,-0.467,-0.356,0.688,-0.425,1.000,1.000,1.097,0.450,0.157,0.607,-0.263,0.668,0.340,0.038,0.000
2716568,0.0592517,0.531095094978809,0.650,0.415,-0.142,-0.471,-0.357,0.689,-0.419,1.000,1.000,1.093,0.449,0.156,0.611,-0.262,0.663,0.343,0.041,0.000
2716580,0.0524772,0.583572294563055,0.652,0.415,-0.142,-0.471,-0.357,0.690,-0.417,1.000,1.000,1.090,0.447,0.154,0.620,-0.256,0.654,0.349,0.053,0.000
2716588,0.0571333,0.640705592930317,0.652,0.415,-0.142,-0.469,-0.355,0.693,-0.417,1.000,1.000,1.087,0.446,0.153,0.631,-0.241,0.647,0.353,0.081,0.000
2716598,0.0510026,0.691708192229271,0.653,0.415,-0.142,-0.466,-0.355,0.694,-0.418,1.000,1.000,1.086,0.444,0.152,0.640,-0.227,0.640,0.360,0.106,0.000
2716608,0.0460654,0.737773593515158,0.652,0.415,-0.142,-0.464,-0.356,0.694,-0.421,1.000,1.000,1.082,0.444,0.150,0.650,-0.210,0.634,0.363,0.106,0.000
2716618,0.0465212,0.784294795244932,0.652,0.416,-0.142,-0.463,-0.357,0.695,-0.419,1.000,1.000,1.081,0.441,0.147,0.653,-0.207,0.627,0.370,0.090,0.000
2716626,0.0512071,0.83550189435482,0.651,0.414,-0.142,-0.465,-0.358,0.694,-0.418,1.000,1.000,1.078,0.440,0.147,0.658,-0.203,0.620,0.377,0.093,0.000
2716636,0.0434283,0.878930196166039,0.652,0.413,-0.143,-0.465,-0.358,0.693,-0.419,1.000,1.000,1.076,0.441,0.144,0.662,-0.197,0.616,0.379,0.102,0.000
2716646,0.0484933,0.927423495799303,0.651,0.413,-0.143,-0.464,-0.356,0.691,-0.425,1.000,1.000,1.077,0.439,0.143,0.666,-0.194,0.610,0.383,0.105,0.000
2716654,0.0432271,0.970650594681501,0.650,0.414,-0.143,-0.465,-0.354,0.691,-0.426,1.000,1.000,1.074,0.440,0.143,0.665,-0.192,0.608,0.389,0.145,0.000
2716662,0.0463016,1.01695219427347,0.650,0.415,-0.145,-0.464,-0.356,0.692,-0.423,1.000,1.000,1.073,0.439,0.143,0.666,-0.191,0.608,0.387,0.143,0.000
2716670,0.0448271,1.06177929416299,0.650,0.413,-0.144,-0.465,-0.358,0.692,-0.422,1.000,1.000,1.072,0.439,0.142,0.667,-0.190,0.608,0.386,0.131,0.000
2716680,0.0355384,1.09731769561768,0.651,0.414,-0.145,-0.465,-0.357,0.693,-0.420,1.000,1.000,1.072,0.439,0.142,0.667,-0.189,0.609,0.385,0.131,0.000
2716688,0.0493464,1.14666409417987,0.650,0.416,-0.145,-0.466,-0.356,0.694,-0.419,1.000,1.000,1.070,0.439,0.141,0.667,-0.190,0.610,0.384,0.124,0.000
2716698,0.0440473,1.19071139395237,0.650,0.416,-0.145,-0.466,-0.356,0.694,-0.418,1.000,1.000,1.070,0.440,0.141,0.666,-0.192,0.612,0.382,0.134,0.000
2716706,0.047612,1.23832339420915,0.649,0.415,-0.145,-0.466,-0.357,0.694,-0.417,1.000,1.000,1.070,0.442,0.141,0.666,-0.190,0.614,0.379,0.128,0.000
2716716,0.0397037,1.27802709490061,0.649,0.415,-0.145,-0.467,-0.358,0.694,-0.416,1.000,1.000,1.069,0.442,0.140,0.666,-0.190,0.615,0.378,0.131,0.000
2716724,0.0453339,1.3233609944582,0.649,0.416,-0.145,-0.467,-0.358,0.693,-0.416,1.000,0.998,1.069,0.442,0.140,0.664,-0.191,0.616,0.378,0.138,0.000
2716732,0.038667,1.36202799528837,0.648,0.414,-0.144,-0.466,-0.360,0.692,-0.417,1.000,1.000,1.069,0.442,0.139,0.664,-0.190,0.617,0.378,0.140,0.000
2716742,0.0489167,1.4109446965158,0.648,0.415,-0.144,-0.465,-0.361,0.693,-0.416,1.000,1.000,1.068,0.443,0.139,0.663,-0.190,0.617,0.379,0.139,0.000
2716750,0.0463581,1.45730279758573,0.649,0.415,-0.144,-0.464,-0.361,0.694,-0.416,1.000,1.000,1.067,0.441,0.138,0.663,-0.191,0.617,0.379,0.133,0.000
2716760,0.0455479,1.50285069644451,0.649,0.413,-0.143,-0.464,-0.359,0.693,-0.419,1.000,1.000,1.067,0.442,0.138,0.662,-0.191,0.618,0.378,0.124,0.000
2716770,0.0431029,1.54595359787345,0.648,0.414,-0.142,-0.463,-0.357,0.694,-0.420,1.000,1.000,1.067,0.442,0.138,0.662,-0.191,0.619,0.377,0.118,0.000
2716778,0.0454107,1.59136429801583,0.648,0.414,-0.142,-0.462,-0.359,0.694,-0.420,1.000,1.000,1.067,0.442,0.137,0.663,-0.189,0.619,0.376,0.119,0.000
2716788,0.0430189,1.63438319787383,0.649,0.416,-0.142,-0.461,-0.359,0.695,-0.420,1.000,1.000,1.068,0.442,0.136,0.664,-0.188,0.620,0.374,0.121,0.000
2716796,0.0482925,1.68267569690943,0.648,0.416,-0.142,-0.461,-0.359,0.695,-0.418,1.000,1.000,1.068,0.441,0.136,0.663,-0.190,0.620,0.375,0.125,0.000
2716806,0.0431186,1.72579429671168,0.649,0.415,-0.142,-0.463,-0.363,0.693,-0.417,1.000,1.000,1.069,0.442,0.136,0.663,-0.191,0.621,0.373,0.113,0.000
2716814,0.051362,1.77715629711747,0.649,0.415,-0.142,-0.463,-0.364,0.693,-0.416,1.000,1.000,1.069,0.443,0.134,0.663,-0.192,0.621,0.372,0.107,0.000
