F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
167308,0.0194691,0.0194690991193056,-2.420238,0.3779415,-1.419926,0.1544804,0.08828512,-0.006061273,0.9840248
167310,0.0166679,0.0361369997262955,-2.420106,0.3776435,-1.419936,0.1558136,0.08857296,-0.006305858,0.9837872
167314,0.0166714,0.0528084002435207,-2.420015,0.3772642,-1.419986,0.157381,0.08898521,-0.006692264,0.9834979
167316,0.0168016,0.0696099996566772,-2.419986,0.3770843,-1.420024,0.1581636,0.08921154,-0.006891761,0.9833505
167322,0.0166647,0.0862747002393007,-2.419896,0.3767566,-1.420145,0.1596511,0.08967894,-0.007180946,0.9830654
167324,0.0166685,0.102943200618029,-2.419837,0.3766041,-1.420201,0.1602945,0.0898784,-0.007280584,0.9829418
167328,0.0166647,0.119607901200652,-2.419712,0.3763958,-1.42029,0.161348,0.09022912,-0.007376039,0.9827366
167330,0.0166676,0.136275501921773,-2.419662,0.3762943,-1.420336,0.1618113,0.09038446,-0.007413675,0.9826458
167334,0.0166664,0.152941901236773,-2.41953,0.37626,-1.420389,0.1624819,0.0906039,-0.007441787,0.9825147
167336,0.0166933,0.169635200873017,-2.419504,0.3762261,-1.420378,0.162678,0.09065308,-0.007467075,0.9824776
167342,0.0166631,0.186298301443458,-2.419442,0.3762276,-1.420241,0.162951,0.09074163,-0.007592757,0.9824232
167344,0.0166685,0.202966801822186,-2.419462,0.376234,-1.420179,0.1630542,0.09070788,-0.00765176,0.9824087
167348,0.0166649,0.21963170170784,-2.419425,0.3761568,-1.420013,0.1633348,0.09059244,-0.007697759,0.9823724
167350,0.0166669,0.236298602074385,-2.419505,0.376162,-1.419921,0.1635378,0.09049398,-0.007676092,0.9823478
167354,0.0166672,0.252965802326798,-2.419495,0.3760713,-1.419735,0.1640168,0.09019231,-0.007636203,0.9822961
167358,0.0167211,0.269686901941895,-2.419515,0.376,-1.419634,0.1642941,0.09004588,-0.007621482,0.9822633
