F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
257456,0.0331375,0.0331375002861023,0.9077688,0.3998368,-0.6567651,0.03549463,-0.004556435,0.07176523,0.9967794
257458,0.0166671,0.049804599955678,0.9073228,0.3998873,-0.6570083,0.03530819,-0.004838414,0.07246586,0.996734
257464,0.0166677,0.0664722993969917,0.9064727,0.4000144,-0.6573956,0.03465653,-0.005518921,0.0737282,0.9966608
257466,0.0166787,0.0831509996205568,0.9060487,0.4001292,-0.6575719,0.03422078,-0.005904921,0.07427917,0.9966327
257470,0.0166678,0.0998187996447086,0.9052072,0.4003313,-0.65797,0.03337207,-0.006786033,0.07518638,0.9965878
257472,0.0166668,0.116485599428415,0.9047989,0.4004432,-0.6581428,0.0329113,-0.007278245,0.07562544,0.9965665
257476,0.0166663,0.133151900023222,0.9038714,0.4006781,-0.6585102,0.03196496,-0.008310962,0.07641865,0.9965287
257478,0.0166666,0.149818500503898,0.9034747,0.4008069,-0.6586843,0.03147036,-0.008826274,0.07673776,0.9965155
257484,0.016667,0.166485499590635,0.9028207,0.400979,-0.6589267,0.03050769,-0.009795583,0.07720797,0.9965
257486,0.016669,0.183154499158263,0.9024695,0.4010632,-0.6590238,0.03000324,-0.01033826,0.07741717,0.9964936
257488,0.0166675,0.199821999296546,0.902047,0.4011697,-0.6591546,0.02941991,-0.01095774,0.07757439,0.9964922
257492,0.0166666,0.216488599777222,0.9015001,0.4012289,-0.6592888,0.02874176,-0.01172889,0.07770162,0.9964933
257496,0.016667,0.233155598863959,0.9011979,0.4012896,-0.6593752,0.028395,-0.01216618,0.07772727,0.996496
257500,0.0166676,0.24982319958508,0.900724,0.4013233,-0.6594795,0.02806401,-0.01269399,0.07772663,0.9964988
257502,0.0166666,0.266489800065756,0.9004911,0.4013352,-0.6595747,0.02797219,-0.01299656,0.07769834,0.9964997
257506,0.0166692,0.28315900079906,0.9001066,0.4012904,-0.6596608,0.02796477,-0.01338398,0.07764291,0.9964991
257510,0.0166651,0.299824099987745,0.8997223,0.4012304,-0.6596759,0.02815931,-0.0135906,0.07750475,0.9965016
257512,0.016666,0.316490100696683,0.899592,0.4012005,-0.6596811,0.02829326,-0.01364086,0.07742669,0.9965032
257516,0.0166675,0.333157600834966,0.8994501,0.4011663,-0.6596824,0.02853376,-0.01362915,0.07736529,0.9965013
257520,0.0166679,0.349825501441956,0.8992459,0.4010536,-0.6597379,0.0289567,-0.01361918,0.07738335,0.9964878
257522,0.0166655,0.366491001099348,0.899132,0.4010022,-0.6597444,0.02921627,-0.01357221,0.07747715,0.9964736
257526,0.0166679,0.383158901706338,0.8989637,0.4009041,-0.6597575,0.02968184,-0.0135217,0.07773378,0.9964405
257528,0.0166663,0.399825202301145,0.8988579,0.4008572,-0.65974,0.02988825,-0.01349055,0.07789404,0.9964222
257532,0.0166669,0.416492102667689,0.8986913,0.4008174,-0.6596623,0.03026181,-0.01340867,0.07817429,0.9963901
