1134848,0.0518112,0.0518111996352673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134856,0.0430169,0.0948280990123749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134864,0.0353611,0.130189199000597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134872,0.0456726,0.175861798226833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134882,0.0332087,0.20907049998641,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134890,0.0490063,0.258076798170805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134900,0.0442902,0.302366998046637,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134910,0.0402523,0.342619299888611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134918,0.0527297,0.395348999649286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134928,0.0469536,0.442302599549294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134936,0.0424988,0.484801400452852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134946,0.042687,0.527488399296999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134954,0.0489752,0.576463598757982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134966,0.0433427,0.619806297123432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134974,0.0617661,0.681572396308184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134982,0.0362823,0.71785469725728,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1134992,0.0430634,0.760918095707893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1135000,0.0479706,0.80888869613409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1135010,0.0366705,0.845559194684029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1135018,0.0478184,0.893377594649792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1135028,0.0496184,0.942995995283127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1135036,0.0410363,0.984032295644283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1135046,0.0441037,1.0281359963119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1135054,0.0435358,1.07167179509997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
