F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
117644,0.0197341,0.0197340995073318,0.9745246,0.4591351,-0.7271,0.1519239,-0.01332265,0.04119802,0.9874434
117646,0.018674,0.0384080987423658,0.9745286,0.459157,-0.7270582,0.151801,-0.01323412,0.0411735,0.9874645
117652,0.0231525,0.0615605991333723,0.9744903,0.4592052,-0.7269555,0.1517624,-0.01284784,0.04106093,0.9874802
117656,0.0241214,0.0856819991022348,0.9745089,0.4591152,-0.7268721,0.1518984,-0.01261687,0.04111442,0.9874601
117660,0.0166677,0.102349698543549,0.9745083,0.4590436,-0.7267998,0.1521077,-0.01241386,0.04112159,0.9874301
117662,0.0166661,0.119015797972679,0.9745227,0.4589819,-0.7267726,0.152133,-0.01230795,0.0411303,0.9874272
117668,0.0166678,0.135683597996831,0.9744695,0.4589104,-0.7267002,0.1523946,-0.01217025,0.04118583,0.9873862
117670,0.0187014,0.154384998604655,0.9744279,0.4588462,-0.7266625,0.1525655,-0.01209328,0.04124571,0.9873583
117674,0.0166689,0.17105389945209,0.9743215,0.4587583,-0.7265925,0.1528766,-0.01218703,0.04131914,0.9873059
117676,0.0166652,0.187719099223614,0.9742607,0.4587279,-0.7265881,0.1530545,-0.01233752,0.04136889,0.9872744
117680,0.0166697,0.204388799145818,0.9741195,0.4586495,-0.7265397,0.1532779,-0.01264024,0.04145832,0.9872322
117684,0.0180221,0.222410898655653,0.9739723,0.4586137,-0.7264814,0.1533965,-0.01282149,0.04149977,0.9872097
117688,0.0174979,0.239908799529076,0.9737814,0.4585674,-0.7264509,0.1535542,-0.01312086,0.04169382,0.9871731
117692,0.0200347,0.259943500161171,0.9737116,0.4585332,-0.7264354,0.1535795,-0.01331563,0.04190615,0.9871575
117696,0.0166679,0.276611400768161,0.9735332,0.4584808,-0.7263998,0.1537951,-0.01352938,0.04222009,0.9871077
117700,0.0203254,0.296936800703406,0.9733827,0.4583831,-0.7264555,0.1538818,-0.01373229,0.04250297,0.9870793
117704,0.0243121,0.321248900145292,0.9733267,0.4583593,-0.7264756,0.1539216,-0.01384432,0.04271403,0.9870623
117708,0.0166677,0.337916599586606,0.9732468,0.4582961,-0.7264946,0.1540074,-0.01387523,0.04297843,0.987037
117710,0.0166676,0.354584200307727,0.9732268,0.4582528,-0.7264943,0.1540847,-0.0139617,0.04309032,0.9870189
117714,0.0166658,0.371249999850988,0.9731954,0.4582393,-0.7264692,0.1540311,-0.0140224,0.04321938,0.9870207
117718,0.0186693,0.389919299632311,0.973164,0.4582452,-0.7264831,0.153964,-0.01409707,0.04315856,0.9870328
117722,0.0166679,0.406587200239301,0.9731855,0.4582459,-0.7264606,0.1539917,-0.01413696,0.04310937,0.98703
117724,0.0188213,0.425408499315381,0.9732018,0.4582419,-0.7264359,0.1540908,-0.01410868,0.04306807,0.9870168
117730,0.0166675,0.442075999453664,0.9732648,0.4582441,-0.7264255,0.1541674,-0.01391194,0.04302978,0.9870093
117734,0.0232866,0.465362599119544,0.9733432,0.4582787,-0.7264047,0.1541538,-0.01370171,0.04291328,0.9870195
117736,0.0199581,0.485320698469877,0.9734358,0.4582784,-0.7263857,0.1541494,-0.01354523,0.04276969,0.9870285
117740,0.0166673,0.501987999305129,0.9735783,0.4582354,-0.7263737,0.1541325,-0.01332137,0.0426079,0.9870412
117744,0.0189209,0.520908899605274,0.9736639,0.4582117,-0.7264022,0.1541989,-0.01308591,0.04245051,0.9870408
117748,0.0167208,0.537629699334502,0.9737256,0.4581529,-0.7263868,0.1542899,-0.01290832,0.04238712,0.9870316
117752,0.0190129,0.556642599403858,0.9737589,0.4581217,-0.7263943,0.1544134,-0.01281617,0.04227522,0.9870183
