F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
226174,0.0210869,0.0210868995636702,0.8684025,0.4820896,-0.6693339,0.1241221,0.07874127,-0.005870744,0.9891204
226178,0.0166683,0.037755198776722,0.8684564,0.4820047,-0.6691849,0.1243409,0.07861666,-0.006483823,0.989099
226184,0.0166668,0.0544219985604286,0.8685002,0.4819459,-0.6690036,0.1246297,0.07845165,-0.007190274,0.9890708
226188,0.0207437,0.0751656983047724,0.8685707,0.4819195,-0.6688304,0.1248542,0.07825424,-0.007919529,0.9890526
226192,0.0218465,0.097012197598815,0.8686414,0.4818891,-0.6686602,0.1249961,0.07795596,-0.008595926,0.9890526
226196,0.023626,0.120638197287917,0.8687107,0.4818601,-0.6685189,0.1250663,0.07766232,-0.009109781,0.9890622
226202,0.0204746,0.141112796962261,0.8687825,0.48186,-0.6683979,0.1250466,0.07745771,-0.009507626,0.989077
226204,0.0220938,0.163206597790122,0.8688434,0.4818715,-0.6683452,0.1249616,0.07739667,-0.009695602,0.9890907
226206,0.0172323,0.18043889850378,0.868912,0.4819291,-0.6683069,0.1248588,0.07741898,-0.009800728,0.9891009
226212,0.0166683,0.197107197716832,0.869022,0.481955,-0.6682389,0.1246768,0.07766447,-0.009934167,0.9891033
226214,0.0166659,0.213773097842932,0.8690622,0.4819587,-0.6682566,0.124608,0.07782903,-0.009913743,0.9890992
226216,0.0166679,0.230440998449922,0.8691344,0.4819502,-0.6682494,0.1245229,0.07807182,-0.009880156,0.9890911
226220,0.016668,0.247108997777104,0.8692924,0.4819743,-0.6682599,0.1244024,0.07873911,-0.009772787,0.9890544
226224,0.0166653,0.263774298131466,0.8694341,0.4819486,-0.6682864,0.1243932,0.0792692,-0.009790724,0.9890131
226226,0.016666,0.280440298840404,0.8695117,0.4819537,-0.6683217,0.1244595,0.07957254,-0.009839026,0.9889799
226232,0.0166682,0.297108499333262,0.8696637,0.4818936,-0.6683651,0.1246952,0.08037278,-0.009995836,0.988884
226234,0.0206822,0.317790700122714,0.8697259,0.4818395,-0.6684204,0.1246922,0.0807403,-0.01010253,0.9888533
226238,0.016668,0.334458699449897,0.8698155,0.4818318,-0.6685177,0.1247329,0.08141817,-0.010405,0.9887894
