F,DT,T,LeapPos_X,LeapPos_Y,LeapPos_Z,LeapRot_X,LeapRot_Y,LeapRot_Z,LeapRot_W,Grab,Pinch,cmdPos_X,cmdPos_Y,cmdPos_Z,cmdRot_X,cmdRot_Y,cmdRot_Z,cmdRot_W
0,0.0242382,0.0242382008582354,1.051935,0.5447962,-0.2843236,-0.4537826,0.2770843,-0.776857,-0.3373412,0,0,0.4392542,0.1019581,0.1156906,0.9980088,0.03080839,0.04873418,0.02557775
0,0.0166683,0.0409065000712872,1.051932,0.5449191,-0.2843711,-0.4536809,0.2771083,-0.7770179,-0.3370873,0,0,0.4393237,0.1019352,0.1157962,0.9980095,0.03083503,0.04877375,0.02544381
0,0.0166663,0.0575728006660938,1.051889,0.5450652,-0.2844063,-0.4535958,0.2770241,-0.7771814,-0.336894,0,0,0.4393713,0.1019323,0.1159191,0.9980051,0.03105328,0.04884105,0.02522223
0,0.0166675,0.0742403008043766,1.051856,0.5451949,-0.284472,-0.4535042,0.2769611,-0.7773046,-0.3367849,0,0,0.4394065,0.101889,0.1160652,0.998008,0.03120904,0.04880046,0.02499299
0,0.0166665,0.0909068007022142,1.051829,0.5452851,-0.2845128,-0.4533057,0.2769859,-0.7774602,-0.3366728,0,0,0.4394721,0.1018556,0.1161949,0.9980101,0.03134008,0.04874355,0.02485514
0,0.016667,0.107573799788952,1.051774,0.5453403,-0.2845426,-0.4532285,0.2769091,-0.7775908,-0.336538,0,0,0.4395128,0.1018293,0.1162851,0.9980055,0.03160129,0.04871255,0.02476769
0,0.0166672,0.124241000041366,1.051694,0.5453675,-0.2845345,-0.453239,0.2768296,-0.7777191,-0.336293,0,0,0.4395427,0.101774,0.1163403,0.9980084,0.03172521,0.04866035,0.0245977
0,0.0166668,0.140907799825072,1.051581,0.5453361,-0.284472,0.4531884,-0.2767372,0.777711,0.3364561,0,0,0.4395346,0.1016937,0.1163675,0.9980114,0.03180258,0.04868842,0.02432162
0,0.0166668,0.157574599608779,1.051496,0.5453134,-0.2844244,0.453034,-0.2768902,0.777868,0.3361748,0,0,0.4394721,0.1015809,0.1163361,0.9980179,0.03177094,0.04852405,0.02442006
0,0.0166666,0.174241200089455,1.051442,0.5452863,-0.2844374,0.45298,-0.2768705,0.7779422,0.336092,0,0,0.4394246,0.1014956,0.1163134,0.9980042,0.03207932,0.04868761,0.02425005
