F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW
9462,0.0300672,0.0300671998411417,-0.9260359,0.590177,-0.09178209,0.3808816,-0.03576822,0.006444218,0.9239092
9464,0.0166689,0.0467361006885767,-0.9278637,0.5920975,-0.0946228,0.3768148,-0.03733249,0.007787469,0.9255033
9468,0.0166668,0.0634029004722834,-0.9319836,0.5956706,-0.100285,0.3697359,-0.04236534,0.01077959,0.9281079
9470,0.0166698,0.0800727009773254,-0.9344855,0.5975687,-0.1035098,0.3662855,-0.04629945,0.01259717,0.9292646
9474,0.0166654,0.0967381000518799,-0.9408404,0.6016896,-0.1106904,0.3589035,-0.05789503,0.01718556,0.9314189
9478,0.0166648,0.113402899354696,-0.9444251,0.6038516,-0.1144313,0.3557615,-0.0645366,0.01983703,0.9321348
9482,0.0166688,0.130071699619293,-0.9529215,0.6085212,-0.1229004,0.3502546,-0.08014946,0.02625288,0.9328498
9484,0.0166647,0.146736400201917,-0.957492,0.6108668,-0.1273238,0.3477783,-0.08947794,0.02981954,0.9328209
9488,0.0166698,0.163406200706959,-0.9675719,0.6158983,-0.1370383,0.3434623,-0.1095975,0.03676003,0.9320251
9492,0.0166655,0.180071700364351,-0.9787195,0.6217502,-0.1479866,0.3393494,-0.1314277,0.04363381,0.9304111
9496,0.0175442,0.197615901008248,-0.9864311,0.6257825,-0.1553,0.3364661,-0.1455496,0.04793683,0.9291437
9498,0.016671,0.214286901056767,-0.992583,0.6288825,-0.1613611,0.3336228,-0.1580573,0.05160378,0.9279282
9502,0.0166649,0.230951800942421,-1.006661,0.6366637,-0.1752746,0.3272657,-0.1828514,0.05913791,0.9251839
9504,0.016666,0.247617801651359,-1.014611,0.6412207,-0.1831328,0.3236496,-0.1952177,0.06311812,0.9236651
9508,0.0166666,0.264284402132034,-1.031191,0.6506119,-0.2001514,0.3149052,-0.2238989,0.07263188,0.919472
9510,0.0166671,0.28095150180161,-1.039602,0.6552517,-0.2089393,0.3103676,-0.2388649,0.07767986,0.9168323
9516,0.0166684,0.2976199015975,-1.058569,0.6650287,-0.2294927,0.3001203,-0.2736305,0.08967932,0.9094019
9518,0.0166697,0.314289601519704,-1.067749,0.6695356,-0.239986,0.2954435,-0.2913539,0.09576599,0.9047955
9522,0.016665,0.330954601988196,-1.087828,0.6792279,-0.2651653,0.2850005,-0.3360453,0.1098031,0.8909498
9524,0.0166654,0.347620001062751,-1.098691,0.6841695,-0.2794623,0.2805455,-0.3586323,0.1162833,0.8826978
9528,0.0166681,0.364288100972772,-1.118696,0.6925898,-0.3085337,0.2727688,-0.403888,0.1281205,0.8637458
9530,0.0166663,0.380954401567578,-1.129006,0.6968302,-0.324952,0.2694929,-0.4278855,0.1342051,0.8522186
